SA3_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
20904,6513,554,3,0,562,5,7075,701,7047,284,3,7337,11,8047,16,461,204,4,664,0,682,0,5,0,6,12,0,17,721,7512,486,8,8012,11,8745,9,24,0,4,22,26,64,7243,8086,490,15,8596,43,15883,6381,423,3,0,428,5,6811,553,6869,316,3,7188,6,7751,13,497,275,4,772,0,786,0,4,0,0,3,0,3,565,7368,584,10,7965,13,8541,7,16,4,0,13,18,41,6953,7803,590,8,8406,35,15394,3450,207,0,0,208,11,3674,248,3190,168,3,3359,5,3610,3,266,141,0,408,0,414,0,3,0,0,9,0,10,254,3465,306,5,3778,3,4039,4,0,6,0,5,5,13,3707,3672,311,9,3994,21,7722,2120,110,0,0,108,5,2232,156,1785,117,0,1912,3,2061,0,178,99,0,280,0,279,6,4,0,0,4,0,5,157,1974,215,4,2195,3,2350,3,7,0,0,5,8,16,2280,2086,220,7,2312,14,4603,2699,161,5,0
21001,1734,155,0,0,153,0,1889,215,638,16,0,650,4,869,0,20,11,0,35,0,29,0,0,0,0,4,0,4,216,655,24,0,683,4,903,0,3,0,0,3,0,7,1953,811,24,0,841,7,2798,1891,148,0,0,148,3,2034,212,745,18,0,764,0,978,6,27,9,0,36,0,44,0,0,0,0,0,0,0,218,772,28,0,803,0,1021,3,0,0,0,0,3,7,2116,923,28,0,953,6,3066,1113,60,0,0,61,0,1173,114,438,17,0,455,0,570,3,23,11,0,31,0,40,0,0,0,0,0,0,0,118,462,23,0,491,3,610,5,0,0,0,0,0,3,1236,522,30,0,552,6,1790,755,34,0,0,36,0,795,64,299,14,0,313,0,378,0,10,9,0,20,0,18,0,0,0,0,0,0,0,66,311,17,0,334,0,397,0,0,0,0,0,4,0,820,350,22,0,369,0,1191,1036,52,0,0
21002,1515,17,0,0,17,0,1542,59,66,0,0,63,0,125,0,4,0,0,4,0,4,0,0,0,0,0,0,0,59,68,0,0,70,0,131,8,0,0,0,0,5,5,1580,82,0,0,88,0,1674,1880,32,0,0,32,3,1914,49,60,0,0,64,0,114,0,0,0,0,6,0,6,0,0,0,0,0,0,0,49,62,0,0,68,0,113,4,0,0,0,0,0,4,1933,93,0,0,99,5,2034,1065,22,0,0,22,0,1084,12,28,0,0,28,0,44,0,4,0,0,3,0,4,0,0,0,0,0,0,0,19,34,0,0,30,0,50,0,0,0,0,0,0,0,1081,50,0,0,58,0,1139,714,6,0,0,6,0,725,4,13,4,0,21,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,21,4,0,18,0,27,3,0,0,0,0,0,3,724,26,4,0,28,0,748,970,15,0,0
21003,1942,210,7,0,217,0,2161,265,2081,78,4,2158,0,2430,10,165,25,0,196,0,203,0,0,0,0,0,0,0,277,2246,104,4,2353,0,2629,0,6,0,0,5,10,21,2215,2460,112,4,2582,13,4815,1468,151,0,0,151,3,1626,228,1798,86,3,1893,5,2113,3,169,55,0,219,0,228,0,0,0,0,0,0,0,231,1968,136,3,2115,5,2343,0,6,0,0,11,8,21,1692,2127,143,6,2276,9,3981,762,69,5,0,73,0,842,92,791,56,3,850,0,939,0,100,32,0,134,0,130,0,0,0,0,0,0,0,93,890,87,3,980,0,1075,0,3,0,0,3,9,12,861,962,93,3,1061,9,1926,520,50,6,0,60,0,576,52,462,42,0,505,3,558,0,49,27,0,76,0,76,0,0,0,0,0,0,0,52,511,69,0,582,3,635,0,0,0,0,0,0,0,572,564,74,0,642,3,1213,634,45,3,0
21004,1832,72,0,0,70,4,1906,126,359,4,3,367,0,494,5,9,0,0,9,0,16,0,0,0,0,0,0,3,134,372,4,3,374,0,513,3,0,0,0,0,0,4,1970,437,3,7,447,3,2424,1813,67,0,0,71,0,1883,99,312,0,0,316,4,412,0,8,0,0,6,0,6,0,0,0,0,0,0,0,99,317,7,0,324,4,421,0,0,0,0,0,4,4,1907,387,4,0,395,9,2307,990,24,0,0,24,0,1012,47,130,0,0,129,0,183,0,7,5,0,8,0,8,0,0,0,0,0,0,0,47,138,6,0,144,0,188,0,0,0,0,0,0,0,1031,163,6,0,163,0,1199,681,16,0,0,16,0,698,16,71,7,0,76,0,89,0,5,3,0,10,0,10,0,0,0,0,0,0,0,16,74,9,0,78,0,99,0,0,0,0,0,0,0,698,89,9,0,101,0,799,849,16,0,0
21005,3146,439,7,0,443,3,3597,416,7866,576,10,8451,15,8886,16,801,511,0,1315,0,1331,0,15,0,8,20,0,20,430,8679,1094,16,9786,15,10231,4,25,7,0,29,20,54,3579,9141,1102,16,10258,42,13882,2654,278,9,0,289,0,2937,346,7424,581,6,8013,12,8374,22,832,732,0,1567,0,1588,0,17,3,3,21,0,23,377,8273,1318,10,9604,12,9984,4,26,0,0,37,13,46,3030,8581,1327,13,9920,19,12973,1435,146,4,0,155,0,1586,154,3578,378,4,3961,3,4119,7,520,526,0,1042,0,1058,0,7,0,0,11,0,11,162,4108,903,9,5019,3,5184,0,7,0,0,9,4,19,1598,4263,905,7,5179,14,6789,895,93,0,0,90,0,993,118,2042,246,6,2288,0,2407,4,314,378,0,694,0,697,0,4,0,0,8,0,9,119,2355,623,6,2986,3,3112,5,3,0,0,5,4,13,1023,2452,629,6,3085,7,4117,1172,105,4,0
21101,4044,217,0,0,222,0,4268,360,2328,104,0,2428,0,2788,8,165,51,3,222,0,227,0,3,0,0,7,0,7,367,2492,155,5,2654,0,3019,6,6,4,0,4,0,18,4416,2714,160,8,2883,9,7306,4185,150,0,0,151,3,4342,324,2628,140,4,2778,0,3105,10,180,80,0,260,0,267,0,3,0,0,5,0,5,334,2817,219,3,3042,3,3378,3,0,0,0,0,0,8,4520,2973,219,6,3200,6,7728,2661,87,0,0,89,6,2753,167,1209,55,0,1269,3,1436,5,84,53,0,141,0,144,0,0,0,0,0,0,3,169,1298,105,0,1405,3,1576,0,7,0,0,7,0,7,2835,1393,112,4,1500,8,4340,1801,67,0,0,66,0,1871,102,726,33,0,763,0,864,4,64,40,4,111,0,109,0,0,0,0,0,0,3,103,794,68,3,872,0,978,0,0,0,0,0,0,0,1910,859,68,0,938,3,2847,2420,61,0,0
21102,567,34,3,0,36,0,601,62,219,7,0,225,0,286,0,14,4,0,19,0,17,0,0,0,0,0,0,0,57,237,13,0,247,0,304,0,0,0,0,0,0,0,628,270,13,0,284,0,910,889,37,0,0,38,0,925,59,296,20,0,313,0,378,0,14,6,0,22,0,27,0,0,0,0,0,0,0,62,313,21,0,336,0,393,0,3,0,0,3,0,4,951,353,27,0,377,0,1326,693,15,0,0,15,0,715,35,155,5,0,167,0,199,0,13,3,0,18,0,19,0,0,0,0,0,0,0,35,169,13,0,183,0,214,0,3,0,0,3,0,3,732,187,13,0,199,0,933,496,10,0,0,10,0,512,29,109,4,0,116,0,146,0,5,0,0,7,0,7,0,0,0,0,0,0,0,29,115,8,0,121,0,153,0,0,0,0,0,0,0,526,124,8,0,133,0,664,767,16,0,0
21103,3880,140,0,0,142,0,4030,293,1276,60,0,1336,0,1626,4,140,201,4,346,0,351,0,0,0,0,0,0,0,292,1415,258,0,1681,0,1975,12,0,0,0,0,0,13,4187,1560,266,0,1826,0,6016,3880,129,0,0,129,10,4012,222,1188,60,5,1254,0,1477,8,134,224,0,360,0,367,3,0,0,0,0,0,3,226,1324,283,0,1612,0,1845,5,0,4,0,4,5,12,4118,1457,287,0,1746,9,5878,2336,69,0,0,69,0,2400,122,482,37,0,520,0,643,6,73,111,0,181,0,192,0,0,0,0,0,0,4,127,556,146,0,705,0,835,0,0,0,0,0,0,0,2462,622,146,0,768,0,3232,1556,30,0,0,30,0,1586,61,279,18,0,297,0,358,0,43,71,0,115,0,118,0,0,0,0,0,0,0,55,324,87,0,417,0,469,0,0,0,0,0,0,6,1616,352,87,0,445,0,2059,2109,43,0,0
21104,1154,72,0,0,72,0,1233,195,1352,64,0,1423,0,1613,0,95,27,0,120,0,126,0,0,0,0,5,0,5,194,1450,95,0,1546,4,1740,0,0,0,0,0,0,3,1355,1522,95,0,1621,0,2976,1432,68,0,0,68,0,1494,161,1467,60,0,1524,0,1693,0,111,60,0,170,0,170,0,0,0,0,0,0,0,161,1573,118,0,1701,0,1863,0,7,0,0,6,0,3,1588,1651,122,0,1776,0,3367,1014,40,3,0,45,0,1059,82,605,25,0,633,0,717,0,49,29,0,76,0,79,0,0,0,0,0,0,0,86,655,54,0,712,0,792,0,0,0,0,0,0,6,1103,697,54,0,753,0,1856,695,23,0,0,23,0,719,68,345,18,0,359,0,422,0,17,15,0,37,0,37,0,0,0,0,0,0,0,68,363,34,0,395,0,464,0,0,0,0,0,0,4,759,387,34,0,416,0,1182,1009,25,0,0
21105,6906,156,6,3,164,8,7078,250,531,23,0,547,3,803,4,47,79,0,124,0,134,0,0,0,0,0,0,0,259,573,101,0,675,3,941,8,0,0,0,0,7,14,7174,732,108,3,836,17,8026,6740,136,9,0,143,12,6897,243,498,39,0,531,0,777,6,50,102,0,155,0,157,0,0,0,0,0,0,6,255,551,139,0,691,0,944,3,0,0,0,0,8,5,6996,686,144,0,833,12,7841,3900,71,0,0,76,7,3980,137,246,19,0,267,0,405,0,33,58,4,98,0,98,0,0,0,0,0,0,0,139,281,81,4,369,0,508,3,0,0,0,0,3,15,4044,354,87,4,439,17,4497,2626,52,0,0,50,0,2677,71,136,11,0,146,0,218,0,24,35,0,52,0,50,0,0,0,0,0,0,0,74,159,44,0,200,0,274,0,0,0,0,0,0,0,2698,206,43,0,256,0,2953,3350,60,0,0
21201,5019,175,0,0,174,4,5192,223,1926,33,0,1967,0,2185,0,111,47,0,154,0,158,0,0,0,0,0,0,0,225,2038,85,0,2125,0,2349,6,6,0,0,7,19,32,5246,2215,82,0,2302,22,7574,4913,148,5,0,147,3,5065,179,1677,42,0,1723,0,1905,6,114,85,0,199,0,202,0,3,0,0,3,0,3,186,1792,126,0,1917,0,2111,5,6,0,0,6,19,28,5102,1947,132,0,2077,29,7209,2801,63,0,0,64,3,2867,92,741,29,0,775,0,865,3,57,35,0,86,0,91,0,0,0,0,0,0,0,94,800,62,0,861,0,954,8,3,0,0,3,9,14,2896,860,65,0,929,8,3831,1775,44,0,0,45,6,1825,58,377,14,0,394,0,449,0,30,17,0,51,0,51,0,0,0,0,0,0,0,60,407,37,0,445,0,502,0,0,0,0,0,0,3,1837,451,41,0,491,7,2329,2268,52,3,0
21202,2732,201,0,0,202,3,2936,309,2859,140,4,3002,0,3305,7,416,167,0,584,0,592,0,3,0,0,7,0,7,319,3276,310,3,3588,0,3903,4,7,0,0,7,5,19,3051,3480,312,3,3798,12,6853,2978,177,5,5,186,3,3161,298,3133,105,0,3240,0,3536,0,396,172,0,573,0,573,0,4,0,0,4,0,4,301,3533,281,0,3817,0,4120,4,3,0,0,7,7,16,3278,3719,289,5,4007,11,7296,1930,105,0,0,104,0,2035,145,1709,79,0,1794,0,1936,0,257,128,0,388,0,385,0,3,0,0,3,0,3,147,1969,207,0,2178,0,2326,0,9,0,0,9,4,12,2075,2081,207,0,2294,6,4373,1323,69,0,0,72,0,1394,103,1046,57,0,1102,3,1210,0,180,123,0,297,0,297,0,0,0,0,0,0,0,103,1222,180,0,1405,3,1509,0,5,0,0,3,3,8,1429,1296,180,3,1478,3,2912,1876,77,0,0
21203,5881,425,4,0,431,12,6329,489,8149,253,6,8410,12,8908,11,851,327,4,1187,0,1197,4,7,0,0,7,0,11,502,9011,586,6,9600,12,10113,9,39,3,0,44,21,71,6391,9478,595,10,10074,43,16515,5433,373,6,0,381,3,5818,419,8018,298,4,8316,12,8743,13,862,397,3,1259,0,1274,0,7,3,3,18,0,17,435,8880,691,14,9584,12,10031,13,22,3,0,27,17,48,5881,9276,704,14,9996,29,15901,2956,158,4,0,157,4,3119,225,3797,135,0,3934,4,4157,10,549,362,4,912,0,915,3,5,4,0,13,0,11,233,4351,503,4,4855,4,5090,3,11,0,0,12,4,16,3193,4509,503,7,5026,8,8227,1939,89,3,0,95,4,2041,132,1992,86,0,2085,4,2218,8,385,271,0,657,0,662,0,0,0,0,6,0,4,139,2380,360,3,2743,3,2885,0,3,0,0,6,0,6,2088,2476,364,3,2836,10,4935,2416,104,0,0
21204,1699,269,10,0,281,0,1984,478,4965,378,5,5345,10,5825,22,947,561,3,1513,0,1536,0,5,0,0,4,0,5,503,5910,944,10,6863,10,7373,7,18,4,0,20,13,39,2210,6197,956,10,7165,23,9401,1565,194,9,0,195,0,1762,408,4404,381,6,4795,9,5218,24,922,628,6,1551,0,1576,6,3,3,4,12,0,10,439,5329,1010,13,6353,9,6805,4,11,4,0,13,15,33,2006,5528,1026,13,6568,26,8600,921,109,0,0,111,3,1039,157,2222,187,3,2409,6,2565,11,486,411,3,898,0,916,0,6,0,5,9,0,9,170,2714,595,9,3312,7,3490,3,0,0,0,3,9,18,1101,2825,599,9,3432,15,4541,622,55,0,0,60,0,679,102,1367,152,3,1526,5,1633,7,349,319,0,670,0,680,0,0,0,0,4,0,4,112,1723,469,9,2199,5,2315,0,0,4,0,4,3,11,728,1779,481,9,2266,8,3006,825,59,0,0
21205,1902,250,0,0,254,4,2155,517,3936,164,0,4104,10,4627,5,206,96,0,296,0,302,0,0,0,0,3,0,3,516,4150,257,4,4404,10,4935,6,9,0,0,9,7,15,2422,4404,261,4,4667,16,7105,2290,213,9,0,216,5,2509,444,4779,197,3,4987,0,5428,6,281,147,0,420,0,434,0,3,0,0,3,0,3,452,5070,343,3,5412,5,5867,6,3,0,0,7,6,18,2748,5285,346,3,5635,11,8396,1672,117,3,0,117,0,1795,256,2606,100,0,2711,0,2970,0,131,122,0,250,0,255,0,0,0,0,0,0,0,262,2738,225,0,2961,3,3225,0,0,0,0,0,3,9,1935,2853,226,0,3086,5,5025,1141,64,0,0,65,0,1211,173,1546,55,0,1598,0,1771,0,83,119,0,200,0,203,0,0,0,0,0,0,0,176,1624,170,0,1799,0,1972,0,0,0,0,0,0,0,1317,1692,178,0,1867,0,3185,1717,90,0,0
21301,2043,303,5,3,316,0,2363,554,3684,321,6,4012,8,4574,21,688,628,5,1325,4,1348,4,6,0,4,15,0,11,578,4385,952,11,5347,12,5930,3,12,0,0,16,12,31,2626,4705,955,13,5677,26,8327,1917,231,5,0,239,0,2157,386,3617,330,6,3953,9,4345,19,711,770,4,1488,0,1507,0,11,0,0,14,0,9,410,4337,1100,9,5450,7,5865,9,12,3,0,18,9,30,2331,4586,1108,9,5706,20,8057,1024,117,3,0,116,4,1144,173,1857,166,0,2026,0,2203,0,407,463,3,872,0,874,0,10,0,0,12,0,10,179,2276,633,4,2915,6,3095,0,0,0,0,0,4,5,1202,2391,637,4,3034,9,4247,754,67,0,0,71,0,819,113,1179,113,0,1290,0,1409,7,261,306,0,575,0,579,0,0,0,0,3,0,3,126,1443,421,5,1870,0,1989,0,3,0,0,3,5,10,877,1509,423,5,1937,9,2820,1031,75,4,0
21302,2952,171,4,0,172,8,3132,384,1017,54,3,1070,3,1455,4,76,15,0,85,0,90,0,0,0,0,0,0,0,385,1089,64,0,1152,3,1545,3,3,0,0,3,6,8,3341,1262,63,0,1332,13,4687,2809,156,7,0,161,4,2970,302,1016,47,0,1067,0,1368,0,78,17,0,97,0,97,0,0,0,0,0,0,0,304,1103,65,0,1165,0,1471,0,6,0,0,6,0,4,3112,1259,65,0,1331,5,4446,1633,64,0,0,70,0,1698,122,493,32,0,520,0,648,0,35,17,0,53,0,53,0,0,0,0,0,0,0,122,527,51,0,576,0,697,0,0,0,0,0,0,3,1753,596,52,0,647,0,2398,977,55,0,0,50,0,1025,80,269,16,0,281,0,362,4,26,13,0,38,0,40,0,0,0,0,0,0,0,80,294,27,0,320,0,406,0,0,0,0,0,0,0,1059,346,27,3,378,0,1435,1224,45,0,0
21303,2308,166,0,0,169,0,2480,324,1195,46,3,1243,0,1567,6,119,62,0,176,0,182,0,0,0,0,0,0,0,332,1308,107,8,1420,0,1751,7,4,0,0,4,0,9,2645,1478,112,8,1592,0,4243,1992,122,0,0,124,0,2114,228,903,49,0,961,0,1187,6,113,63,0,176,0,184,0,0,0,0,0,0,0,232,1016,119,3,1145,0,1374,0,0,0,0,0,0,5,2221,1136,119,7,1268,3,3493,1025,55,0,0,55,0,1082,106,423,16,0,440,0,552,9,75,40,3,115,0,122,0,0,0,0,0,0,0,116,495,60,4,557,0,675,0,5,0,0,5,0,5,1139,556,60,3,616,0,1761,580,26,0,0,26,5,607,50,258,17,0,276,0,332,3,58,37,0,98,0,103,0,0,0,0,0,0,0,54,318,61,0,378,0,436,0,0,0,0,3,0,0,631,342,61,0,407,5,1039,668,32,0,0
21304,5258,496,3,3,507,25,5789,559,5535,181,14,5736,10,6301,14,317,196,3,514,0,523,0,5,0,0,8,0,8,567,5861,381,17,6259,10,6836,12,13,7,0,16,14,48,5840,6377,389,16,6788,44,12666,5404,362,7,0,375,14,5790,489,5600,216,8,5822,0,6314,19,381,288,0,676,0,693,0,4,0,0,7,0,7,502,5987,501,13,6504,0,7003,16,9,3,0,16,14,43,5926,6366,509,11,6891,25,12838,3261,170,0,0,173,0,3437,254,2747,111,7,2868,0,3124,7,192,136,3,331,0,341,4,9,0,0,9,0,8,263,2947,248,10,3201,0,3470,0,6,0,0,6,8,14,3522,3119,250,10,3379,20,6915,2185,126,4,0,128,7,2316,164,1559,68,3,1628,0,1793,0,122,88,0,211,0,213,0,0,0,0,0,0,0,162,1681,163,3,1848,0,2007,0,0,0,0,3,0,6,2351,1807,162,3,1974,12,4336,2537,147,3,0
21305,5098,554,12,0,573,0,5671,745,14128,335,14,14483,14,15243,18,759,363,0,1124,0,1148,4,11,0,8,16,0,24,770,14904,698,28,15625,19,16413,26,38,0,0,44,22,85,5889,15499,711,27,16235,42,22169,5223,457,10,0,467,3,5693,707,13568,308,15,13891,16,14610,23,759,462,0,1222,4,1251,0,12,0,0,11,4,19,735,14332,771,18,15123,19,15874,18,50,0,3,55,21,91,5971,14844,782,19,15645,39,21659,3144,209,3,0,212,0,3358,333,5919,164,3,6087,0,6421,8,372,307,0,676,0,692,0,10,0,0,10,0,9,346,6300,468,7,6778,5,7128,3,14,0,0,17,9,30,3498,6522,476,5,7003,15,10517,2092,113,8,0,118,0,2210,199,2645,99,5,2750,0,2950,7,218,198,0,418,0,421,0,7,0,0,7,0,5,205,2864,297,7,3170,0,3377,3,3,0,0,3,3,11,2302,2984,301,7,3293,10,5600,2550,138,0,0
21401,5570,211,3,0,217,10,5795,308,616,9,4,632,4,944,3,36,9,0,47,0,49,0,0,0,0,0,0,0,312,652,21,4,684,4,996,14,6,0,0,6,5,21,5896,869,29,4,898,16,6814,5100,155,3,0,156,6,5256,285,662,22,0,690,0,976,6,57,15,0,70,0,78,0,0,0,0,0,0,0,291,715,39,0,755,0,1047,9,0,0,0,0,8,12,5394,870,45,0,918,13,6328,2782,66,0,0,65,5,2849,141,369,14,0,381,0,528,3,29,15,0,44,0,45,0,0,0,0,0,0,0,148,399,27,0,430,0,574,7,0,0,0,0,0,10,2937,465,32,0,496,3,3433,1787,46,0,0,49,0,1837,92,226,9,0,235,0,333,6,14,0,0,20,0,23,0,0,0,0,0,0,0,102,242,13,0,251,0,356,0,0,0,0,0,0,0,1889,291,13,0,302,3,2189,2204,63,6,0
21402,5849,142,0,0,143,8,5995,236,209,5,0,216,0,448,0,4,5,0,4,0,10,0,0,0,0,0,0,0,239,209,12,0,224,0,460,0,0,0,0,0,10,14,6090,352,12,0,367,20,6468,6309,139,0,0,139,11,6458,231,228,9,0,238,0,472,0,8,6,0,10,0,16,0,0,0,0,0,0,0,233,237,10,0,254,0,491,3,0,0,0,0,6,13,6544,381,10,0,394,16,6960,4100,84,0,0,84,8,4198,110,119,4,0,122,0,223,9,3,8,0,5,0,14,0,0,0,0,0,0,0,114,122,7,0,130,0,240,6,0,0,0,0,3,11,4219,205,7,0,220,14,4447,2727,49,0,0,49,3,2780,71,82,0,0,81,0,155,3,0,5,0,3,0,9,0,0,0,0,0,0,0,75,87,0,0,92,0,161,3,0,0,0,0,0,4,2803,136,0,0,136,3,2945,3378,55,0,0
