SA3_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
20702,21577,..,..,..,..,21577,..,78,0,78,0,78,..,938,58,996,7,1007,..,0,0,0,0,0,..,3609,848,4451,36,4484,..,5591,1706,7292,89,7388,..,279,51,329,0,329,..,9480,2600,12075,123,12196,..,132,19,146,3,147,..,63,0,65,0,65,..,94,0,97,0,99,..,2595,350,2943,13,2963,..,58,0,61,0,64,..,100,0,104,0,104,..,443,14,453,7,462,..,18,0,23,0,20,..,241,12,250,3,248,..,195,0,198,0,199,..,282,6,285,4,286,..,102,4,104,3,104,..,1440,34,1475,16,1492,..,1343,145,1487,8,1492,..,82,7,91,0,91,..,9,4,9,0,9,..,353,95,447,7,456,..,202,19,220,4,226,..,91,0,91,0,97,..,1341,185,1528,11,1537,..,56,4,57,0,57,..,66,3,65,0,65,..,66,7,68,0,68,..,8,0,8,0,8,..,66,6,72,0,72,..,52
20703,28724,..,..,..,..,28724,..,33,4,36,0,36,..,163,24,186,0,192,..,0,0,0,0,0,..,2012,651,2663,25,2686,..,5969,2857,8824,81,8903,..,269,103,372,0,377,..,8247,3605,11857,107,11968,..,43,6,46,0,50,..,141,3,142,0,145,..,112,0,112,0,112,..,1051,178,1224,3,1228,..,114,4,115,0,115,..,297,9,305,4,311,..,719,10,728,0,728,..,131,4,130,0,132,..,321,8,331,0,328,..,575,14,595,8,599,..,197,0,197,3,205,..,157,4,157,0,157,..,2513,55,2565,13,2585,..,422,46,470,6,471,..,166,18,180,3,185,..,42,9,55,0,55,..,296,89,385,0,390,..,49,0,49,0,49,..,207,6,215,0,215,..,322,49,376,8,380,..,59,3,62,0,63,..,31,0,30,0,34,..,56,6,62,0,62,..,3,0,3,0,3,..,54,3,56,0,56,..,120
20801,39675,..,..,..,..,39675,..,85,0,84,0,84,..,157,9,162,0,164,..,3,0,3,0,3,..,172,25,192,5,200,..,1019,265,1281,10,1291,..,28,11,34,0,34,..,1218,292,1510,17,1525,..,80,3,85,0,85,..,237,7,245,3,248,..,296,7,301,5,307,..,872,74,948,3,956,..,15,0,15,0,15,..,32,0,32,0,32,..,166,0,164,0,167,..,19,0,19,0,19,..,50,0,45,0,50,..,47,0,47,0,48,..,16,0,16,0,16,..,17,0,19,0,19,..,351,5,354,4,360,..,407,22,423,3,432,..,129,19,145,0,149,..,12,0,12,0,12,..,42,3,43,0,43,..,36,0,36,0,40,..,16,0,16,0,16,..,81,6,90,0,92,..,146,19,164,0,173,..,98,4,104,0,104,..,481,76,557,7,565,..,3,0,3,0,6,..,99,4,106,0,111,..,14
20802,50103,..,..,..,..,50103,..,76,0,76,0,77,..,250,21,272,0,272,..,6,0,10,0,10,..,741,135,873,6,878,..,3169,806,3976,42,4019,..,110,34,142,0,142,..,4021,971,4995,51,5041,..,91,14,105,0,105,..,569,16,583,7,594,..,221,3,224,4,232,..,2505,388,2895,11,2910,..,138,3,139,0,140,..,634,22,655,5,667,..,1028,27,1051,3,1056,..,288,4,294,5,296,..,226,14,242,4,242,..,232,7,239,0,239,..,113,0,116,3,116,..,239,8,244,0,246,..,2903,86,2987,23,3006,..,707,62,771,7,776,..,378,86,462,3,464,..,24,6,35,0,32,..,294,62,351,0,354,..,49,0,53,0,50,..,156,3,160,8,164,..,134,3,140,0,140,..,279,16,301,0,297,..,149,6,157,0,157,..,1775,346,2123,16,2141,..,0,3,4,0,4,..,188,18,203,0,206,..,130
20803,45958,..,..,..,..,45958,..,136,0,133,0,133,..,239,23,266,0,266,..,0,0,0,0,0,..,314,88,405,5,403,..,1046,350,1394,18,1412,..,75,20,96,0,95,..,1440,461,1899,20,1915,..,132,16,143,3,146,..,263,12,266,10,277,..,228,11,237,6,246,..,1338,190,1530,12,1543,..,51,0,52,0,52,..,104,5,108,0,112,..,370,9,380,3,378,..,61,3,64,0,69,..,135,0,137,0,144,..,128,5,129,4,133,..,41,0,38,0,37,..,83,3,87,0,87,..,973,29,1008,12,1017,..,573,45,616,6,617,..,157,17,171,0,169,..,84,21,98,0,100,..,61,18,80,0,82,..,34,0,38,0,38,..,83,8,88,0,91,..,76,10,82,0,87,..,222,17,237,0,244,..,131,10,144,0,145,..,660,109,765,8,772,..,14,0,14,0,14,..,189,24,212,0,210,..,79
20804,15223,..,..,..,..,15223,..,13,0,13,0,13,..,40,3,42,0,42,..,0,0,0,0,0,..,216,25,235,8,246,..,709,145,855,9,864,..,35,9,49,0,49,..,962,177,1141,10,1148,..,26,0,26,0,26,..,66,0,63,0,64,..,45,0,47,0,49,..,693,128,824,5,823,..,39,0,39,0,39,..,120,7,125,0,130,..,219,0,221,4,228,..,77,0,78,0,78,..,48,0,48,0,51,..,80,0,83,0,83,..,24,0,24,0,24,..,42,0,43,0,40,..,643,14,659,4,661,..,177,9,186,0,186,..,44,3,53,0,53,..,5,0,5,0,5,..,55,7,57,0,62,..,13,0,10,0,10,..,39,0,39,0,39,..,39,4,45,0,45,..,32,5,34,0,33,..,40,0,36,0,40,..,58,10,67,0,67,..,0,0,0,0,0,..,20,0,25,0,26,..,39
20901,46398,..,..,..,..,46398,..,58,0,58,0,54,..,540,64,607,5,609,..,9,0,8,0,8,..,561,108,667,7,674,..,1724,601,2320,23,2345,..,83,22,107,0,107,..,2364,731,3093,33,3126,..,200,21,215,0,221,..,154,7,162,3,163,..,167,5,182,3,179,..,1033,123,1159,11,1168,..,39,0,39,0,42,..,81,0,81,0,81,..,411,7,420,5,425,..,95,0,96,0,96,..,162,9,173,0,174,..,233,4,246,0,244,..,108,3,109,0,112,..,79,4,88,6,88,..,1212,30,1245,17,1260,..,1213,130,1335,6,1343,..,136,14,146,0,146,..,9,3,12,0,12,..,99,15,117,0,121,..,359,40,396,0,396,..,229,10,240,3,244,..,349,43,393,5,396,..,90,9,104,0,104,..,63,0,66,0,66,..,122,12,135,0,135,..,19,3,16,0,16,..,118,13,135,0,135,..,100
20902,26701,..,..,..,..,26701,..,15,0,18,0,18,..,1345,198,1539,8,1544,..,19,0,13,0,21,..,379,188,569,7,575,..,1137,857,1990,17,2010,..,69,24,93,0,93,..,1586,1068,2655,19,2680,..,117,26,144,0,141,..,110,10,122,6,122,..,103,0,107,0,107,..,1900,396,2294,12,2308,..,141,7,151,0,153,..,114,6,116,4,120,..,507,21,527,4,532,..,537,14,556,6,555,..,360,31,388,0,392,..,224,9,229,0,232,..,378,16,397,5,399,..,70,0,68,0,68,..,2328,103,2429,21,2447,..,2265,416,2677,27,2706,..,104,15,115,0,119,..,24,10,30,0,30,..,59,0,63,0,63,..,661,116,776,4,778,..,98,9,108,3,113,..,134,23,160,0,160,..,42,0,41,0,41,..,94,9,101,0,106,..,28,0,32,0,32,..,26,8,31,0,31,..,85,25,111,4,114,..,107
20903,29376,..,..,..,..,29376,..,57,0,55,0,55,..,98,13,115,0,111,..,5,0,5,0,5,..,77,9,85,0,85,..,259,63,328,10,332,..,17,0,20,0,20,..,348,76,428,10,439,..,48,5,50,0,53,..,75,3,76,0,76,..,114,0,116,0,114,..,226,14,237,0,242,..,3,0,3,0,3,..,8,0,8,0,8,..,75,0,75,0,72,..,0,0,0,0,0,..,50,0,49,0,52,..,53,0,51,0,51,..,26,0,26,0,26,..,12,0,12,0,12,..,218,4,221,6,223,..,363,19,385,4,387,..,35,7,40,0,36,..,8,0,12,0,12,..,16,3,18,0,18,..,114,4,118,0,121,..,24,0,19,0,23,..,140,3,144,0,145,..,33,4,39,0,39,..,15,0,15,0,20,..,29,0,27,0,30,..,0,0,0,0,0,..,44,4,41,0,41,..,12
20904,66100,..,..,..,..,66100,..,104,0,103,0,103,..,5263,848,6115,48,6163,..,15,0,14,0,14,..,603,232,831,10,842,..,1603,853,2461,34,2494,..,232,95,331,4,332,..,2443,1176,3620,46,3663,..,315,61,375,0,377,..,186,5,189,8,191,..,109,5,116,6,120,..,2948,543,3487,28,3518,..,339,15,356,0,356,..,718,38,752,6,766,..,2486,84,2565,20,2587,..,1042,79,1127,18,1144,..,5389,433,5828,59,5887,..,1351,67,1415,14,1429,..,1136,74,1203,21,1226,..,291,3,295,6,301,..,12753,792,13554,149,13700,..,3336,512,3846,29,3873,..,76,12,86,0,86,..,153,52,208,3,213,..,142,27,167,0,169,..,4228,729,4958,37,4996,..,1316,85,1401,19,1415,..,883,219,1100,5,1103,..,96,11,108,4,114,..,191,31,223,0,225,..,80,3,82,0,83,..,416,48,462,0,468,..,329,62,393,5,397,..,509
21001,20312,..,..,..,..,20312,..,9,0,9,0,9,..,480,31,514,0,514,..,0,0,0,0,0,..,323,115,437,0,439,..,286,75,356,0,360,..,33,8,42,0,42,..,636,193,836,3,842,..,328,42,366,3,369,..,37,3,38,0,40,..,48,0,46,0,46,..,968,133,1100,10,1110,..,29,0,30,0,30,..,32,0,32,0,32,..,135,9,137,0,143,..,32,0,32,0,31,..,102,3,109,0,109,..,115,8,126,0,125,..,101,0,102,0,100,..,24,4,26,0,26,..,569,19,592,3,597,..,1846,270,2115,18,2135,..,37,3,35,3,39,..,3,0,8,0,8,..,22,8,32,0,32,..,194,32,229,0,232,..,42,0,42,0,42,..,83,19,104,0,106,..,92,5,103,0,103,..,48,7,53,6,55,..,19,4,19,3,24,..,11,3,12,0,10,..,90,10,104,4,108,..,59
21002,14916,..,..,..,..,14916,..,20,0,20,0,20,..,16,7,24,0,24,..,7,0,7,0,7,..,6,0,4,0,4,..,22,5,27,0,27,..,8,5,7,0,7,..,33,6,45,0,45,..,20,0,19,0,20,..,27,0,27,0,27,..,42,0,42,0,42,..,40,0,40,0,40,..,5,0,5,0,5,..,0,0,0,0,0,..,14,0,13,0,13,..,3,0,3,0,3,..,27,7,32,0,32,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,52,6,58,0,58,..,80,6,82,0,82,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,19,..,3,0,3,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,3,0,3,..,3
21003,20480,..,..,..,..,20480,..,19,0,19,0,19,..,2277,342,2614,24,2641,..,5,0,5,0,5,..,156,51,207,5,215,..,432,157,590,3,597,..,25,3,33,0,33,..,615,219,826,7,837,..,129,18,149,0,154,..,63,0,63,0,64,..,58,3,61,0,61,..,892,176,1066,13,1075,..,279,17,293,0,300,..,86,3,82,0,85,..,392,12,405,9,410,..,1570,56,1627,21,1646,..,241,8,251,6,257,..,278,9,290,0,292,..,1885,114,1994,28,2021,..,121,0,122,6,127,..,4848,226,5071,66,5136,..,1838,361,2194,13,2209,..,61,10,68,3,70,..,4,0,4,0,4,..,55,14,67,0,72,..,59,6,64,0,70,..,187,8,201,0,198,..,125,25,147,4,148,..,91,6,107,0,107,..,98,10,109,0,105,..,34,5,36,0,41,..,34,8,37,0,37,..,46,5,55,0,57,..,115
21004,18776,..,..,..,..,18776,..,28,0,28,0,28,..,96,8,98,0,102,..,4,0,4,0,4,..,26,5,35,0,35,..,82,16,96,0,96,..,7,0,11,0,11,..,117,26,142,0,143,..,91,9,95,0,95,..,19,0,21,0,21,..,45,0,41,0,41,..,86,5,93,0,93,..,24,0,24,0,24,..,34,3,36,0,35,..,120,5,123,0,124,..,25,3,30,0,30,..,267,27,292,6,294,..,67,5,75,0,75,..,35,0,35,0,35,..,8,0,8,0,8,..,586,43,627,8,636,..,210,22,230,3,233,..,22,0,22,0,22,..,0,0,0,0,0,..,11,6,16,0,16,..,28,0,27,0,27,..,27,0,26,0,28,..,12,0,16,0,16,..,43,4,43,0,43,..,18,0,17,0,16,..,16,0,16,0,16,..,25,0,30,0,30,..,27,0,27,0,27,..,55
21005,38308,..,..,..,..,38308,..,14,0,14,0,14,..,9055,2079,11138,94,11232,..,8,0,8,0,8,..,181,74,249,5,252,..,386,131,519,13,528,..,58,15,72,0,77,..,627,215,843,12,859,..,277,45,325,0,325,..,91,4,96,5,99,..,50,0,53,0,54,..,1073,164,1239,3,1247,..,303,20,325,5,323,..,299,10,305,0,309,..,1877,75,1952,19,1970,..,1379,210,1585,37,1618,..,6005,565,6580,91,6666,..,1843,93,1936,11,1944,..,2852,109,2958,36,2988,..,210,10,217,4,217,..,14760,1089,15850,205,16050,..,1883,210,2089,9,2103,..,36,3,36,0,35,..,31,6,29,0,29,..,47,13,57,0,57,..,306,27,332,3,338,..,669,39,709,13,725,..,298,82,382,3,385,..,114,9,127,4,125,..,122,20,140,0,140,..,37,8,44,0,44,..,880,112,992,4,992,..,212,38,251,0,251,..,475
21101,53663,..,..,..,..,53663,..,84,0,84,0,84,..,530,41,567,6,575,..,5,0,5,0,3,..,2080,508,2583,22,2602,..,4122,1257,5379,65,5443,..,316,33,354,0,353,..,6516,1798,8319,89,8403,..,123,14,137,0,137,..,137,6,146,0,144,..,362,18,383,5,384,..,767,77,849,7,850,..,110,0,110,0,110,..,468,33,500,3,503,..,717,14,733,5,736,..,115,11,122,0,133,..,529,18,550,6,556,..,1294,45,1335,14,1350,..,200,3,201,0,201,..,211,7,217,3,220,..,3645,133,3776,30,3800,..,610,43,656,9,662,..,93,8,101,3,105,..,153,38,188,0,187,..,370,85,451,3,458,..,56,6,60,0,63,..,272,8,281,3,280,..,479,100,576,7,582,..,216,15,233,0,233,..,41,7,52,0,52,..,108,12,121,0,121,..,26,5,23,0,23,..,135,23,155,0,159,..,203
