SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
21001,4,3,4,0,0,0,0,0,14,6,7,5,3,0,0,0,0,26,5,36,45,83,95,174,158,108,704,19,48,62,84,95,174,158,108,747,3487,3288,3821,3984,3204,2578,1920,714,22989,103,173,130,139,100,74,100,49,865,3607,3504,4014,4211,3395,2824,2178,872,24603,0,0,4,0,0,0,0,0,6,0,4,5,0,0,0,0,0,10,0,0,6,15,19,9,0,9,65,0,9,12,15,19,9,0,9,78,3142,3299,4055,4270,3684,3409,2532,1137,25525,86,126,132,115,88,94,135,84,862,3227,3437,4194,4402,3796,3511,2670,1229,26469,9,3,3,0,0,0,0,0,19,6,10,6,3,0,0,0,0,37,5,39,57,95,112,184,157,117,767,22,50,72,99,113,184,157,117,823,6629,6583,7880,8251,6890,5983,4455,1851,48514,187,302,263,256,196,166,232,131,1734,6835,6936,8213,8613,7191,6337,4844,2104,51071
21002,0,0,0,7,0,0,0,0,10,5,3,12,6,4,0,0,0,34,3,29,59,112,129,177,134,43,684,9,36,73,123,138,177,134,43,727,1850,1376,1899,2135,1974,1440,700,103,11480,109,69,80,112,118,85,53,32,645,1965,1474,2056,2368,2229,1697,885,176,12854,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,9,18,28,14,5,0,81,5,5,11,25,30,14,5,0,88,1617,1480,2219,2431,2097,1686,760,189,12487,106,59,96,121,92,86,55,50,667,1728,1543,2324,2575,2218,1791,815,241,13235,0,0,0,3,0,0,0,0,14,4,3,17,10,5,0,0,0,46,3,32,67,132,158,189,134,42,763,14,39,85,147,164,189,134,42,815,3465,2860,4124,4563,4077,3126,1453,292,23963,216,122,174,233,207,173,108,82,1313,3691,3020,4386,4939,4451,3491,1700,418,26094
21003,9,26,4,7,0,0,0,0,38,7,16,11,4,3,0,0,0,39,5,45,49,58,64,111,89,97,526,19,92,66,69,65,111,89,97,612,4523,7086,6134,4349,3392,2052,1383,841,29761,330,528,359,244,157,107,121,114,1954,4871,7707,6567,4657,3612,2267,1594,1054,32326,6,4,0,3,0,0,0,0,11,0,0,4,0,0,0,0,0,9,0,12,7,9,12,18,0,8,69,0,18,11,10,12,18,0,8,84,4013,6972,6069,4566,3673,2522,2216,1509,31534,223,446,294,213,141,139,164,232,1856,4238,7434,6375,4785,3824,2674,2380,1752,33472,7,31,3,3,0,0,0,0,46,7,22,17,4,3,0,0,0,47,12,59,58,67,73,124,91,109,594,20,106,78,80,74,124,91,109,689,8539,14062,12202,8908,7067,4568,3603,2352,61297,548,975,653,464,300,244,288,346,3812,9106,15141,12942,9447,7441,4939,3977,2805,65794
21004,3,4,0,4,0,0,0,0,12,0,10,11,8,7,0,0,0,33,3,50,73,112,151,199,113,69,766,10,68,82,117,158,199,113,69,807,2645,3130,2813,2616,2362,1606,690,180,16040,137,163,155,110,104,68,36,20,796,2786,3361,3050,2842,2624,1871,843,266,17644,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,7,10,24,28,30,8,8,116,0,8,11,26,37,30,8,8,127,2455,3333,3042,2958,2763,2006,916,390,17867,99,140,128,134,89,69,69,31,751,2558,3487,3178,3114,2884,2101,994,425,18747,3,7,3,0,0,0,0,0,17,0,10,13,9,8,0,0,0,38,4,62,80,131,177,225,120,78,883,13,79,91,146,189,225,120,78,940,5098,6466,5853,5574,5127,3612,1609,566,33908,235,309,277,241,192,139,107,48,1544,5343,6854,6225,5955,5513,3979,1834,689,36390
21005,11,9,10,7,4,0,0,0,46,11,20,10,9,6,0,0,0,49,11,75,92,124,202,293,168,69,1042,33,104,112,144,212,293,168,69,1138,12987,15786,14977,10615,9137,5445,2600,592,72144,907,1258,1034,666,500,271,169,66,4869,13931,17143,16128,11420,9849,6013,2936,732,78148,3,9,8,3,0,0,0,0,15,0,0,0,4,0,0,0,0,3,0,12,15,27,37,19,8,3,124,7,16,20,31,39,19,8,3,146,12281,16344,14796,11226,9362,6256,2996,951,74217,736,1029,904,605,466,308,209,113,4369,13026,17387,15719,11861,9870,6581,3219,1065,78725,13,15,15,11,7,0,0,0,64,11,20,12,11,9,0,0,0,55,18,86,104,148,239,316,175,73,1161,37,120,134,171,251,316,175,73,1276,25269,32131,29774,21840,18502,11704,5597,1546,146356,1643,2289,1937,1268,964,575,379,181,9237,26949,34528,31844,23282,19715,12596,6151,1797,156874
21101,7,12,9,10,5,0,0,0,36,4,23,22,16,15,0,0,0,73,15,89,138,226,317,604,460,250,2097,29,121,160,251,332,604,460,250,2210,9553,9506,10356,9798,9274,6717,3385,943,59524,297,407,362,316,232,201,210,140,2164,9878,10030,10880,10358,9839,7524,4050,1336,63897,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,7,0,9,23,41,82,44,24,19,255,7,15,30,41,85,44,24,19,267,8798,9832,11024,10897,10344,8185,4506,1885,65484,295,345,340,259,262,251,323,300,2372,9104,10194,11402,11200,10693,8481,4857,2203,68131,9,10,7,10,5,0,0,0,45,12,23,21,16,16,0,0,0,83,20,100,162,267,401,649,481,267,2357,37,130,193,289,420,649,481,267,2478,18353,19337,21383,20695,19617,14901,7893,2828,125005,591,751,705,566,495,457,532,439,4536,18985,20226,22278,21558,20534,16008,8903,3539,132024
21102,0,0,0,0,0,0,0,0,0,4,7,5,3,3,0,0,0,20,3,7,11,41,56,105,97,58,381,5,11,17,45,61,105,97,58,400,1964,911,1237,1926,1795,1248,684,230,9987,44,27,39,62,38,51,33,28,312,2010,946,1292,2036,1888,1396,810,313,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,9,0,0,37,0,0,4,7,12,9,0,0,39,1768,922,1446,2179,1868,1433,872,401,10894,42,29,46,48,47,44,54,36,334,1812,951,1491,2235,1926,1481,923,437,11266,0,0,0,3,0,0,0,0,3,4,7,5,3,3,0,0,0,20,5,7,14,49,71,112,98,58,413,9,11,21,58,78,112,98,58,435,3734,1834,2684,4106,3662,2676,1557,629,20881,82,60,83,109,84,89,82,63,648,3821,1898,2789,4272,3820,2877,1735,749,21966
21103,5,4,10,5,0,0,0,0,19,10,19,24,12,11,0,0,0,63,10,47,126,171,246,424,382,255,1654,17,69,158,185,258,424,382,255,1747,6518,6916,7699,6951,6016,4277,2332,653,41365,191,273,266,237,180,162,157,138,1600,6722,7264,8125,7367,6455,4857,2866,1050,44710,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,5,6,7,24,35,63,38,17,29,223,7,9,25,36,67,38,17,29,239,5985,7448,8364,7716,6861,5646,3406,1493,46919,155,271,259,184,178,186,260,303,1796,6149,7735,8658,7943,7107,5867,3680,1825,48953,8,7,5,3,0,0,0,0,34,10,15,26,13,12,0,0,0,75,16,57,155,201,303,461,400,289,1877,29,81,184,225,321,461,400,289,1988,12496,14368,16069,14670,12881,9921,5736,2146,88287,342,548,526,418,356,344,414,444,3390,12869,14998,16781,15307,13555,10729,6543,2874,93662
21104,0,3,7,7,3,0,0,0,19,9,3,4,7,5,0,0,0,29,3,29,52,88,98,185,219,157,824,9,41,59,100,101,185,219,157,871,3707,3535,4202,3923,3106,2543,1575,493,23087,109,154,126,119,90,105,97,109,908,3832,3723,4390,4142,3303,2828,1885,755,24865,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,9,17,21,15,5,10,82,3,5,7,22,21,15,5,10,92,3294,3578,4681,4324,3557,3223,2319,966,25949,79,130,142,104,96,118,175,251,1095,3372,3713,4831,4453,3674,3356,2508,1225,27136,0,5,7,6,3,0,0,0,17,9,5,11,9,5,0,0,0,34,7,35,54,108,117,193,227,165,910,11,51,69,121,122,193,227,165,961,7004,7111,8886,8247,6669,5764,3900,1460,49038,186,285,268,225,189,223,271,357,2003,7206,7442,9221,8593,6971,6188,4398,1983,52005
21105,14,5,10,4,8,0,0,0,35,14,17,19,19,9,0,0,0,81,13,113,194,297,424,717,462,218,2434,31,131,222,323,446,717,462,218,2549,8931,8899,9258,9643,8951,6721,3420,769,56595,395,398,366,443,378,286,224,94,2583,9361,9434,9846,10409,9777,7723,4103,1081,61731,3,0,0,4,0,0,0,0,8,5,3,3,3,0,0,0,0,13,0,8,36,66,82,58,33,33,310,7,14,37,71,82,58,33,33,335,8338,9260,10077,10483,9968,8179,4147,1411,61867,317,357,349,377,339,307,215,148,2420,8658,9636,10465,10930,10389,8547,4398,1587,64620,11,11,10,6,8,0,0,0,43,11,23,25,25,14,0,0,0,98,13,123,229,358,506,775,493,250,2744,41,149,259,391,527,775,493,250,2881,17268,18166,19331,20123,18919,14896,7568,2184,118461,710,757,720,824,719,597,441,241,5002,18020,19073,20308,21344,20163,16273,8503,2672,126350
21201,0,11,5,0,3,0,0,0,25,9,19,11,4,4,0,0,0,46,17,92,142,212,259,351,246,134,1454,30,126,163,216,263,351,246,134,1527,6955,8308,8080,6506,5132,3552,1829,401,40748,414,495,436,362,237,208,133,57,2353,7394,8924,8678,7083,5632,4110,2212,595,44623,0,3,0,3,0,0,0,0,10,3,3,0,0,0,0,0,0,10,0,16,31,35,62,40,9,16,213,5,25,32,39,63,40,9,16,228,6610,9173,8401,7036,5704,4347,2213,748,44242,368,492,405,340,275,223,203,138,2446,6985,9687,8844,7412,6049,4615,2433,897,46920,3,14,6,4,6,0,0,0,29,13,25,8,8,4,0,0,0,57,21,108,175,245,318,390,264,148,1669,32,147,190,254,333,390,264,148,1754,13564,17483,16483,13531,10833,7905,4043,1151,84994,779,979,840,706,514,433,343,198,4797,14377,18610,17520,14493,11675,8722,4646,1493,91543
21202,5,14,9,6,0,0,0,0,36,7,13,9,7,7,0,0,0,44,12,59,85,156,225,285,218,145,1188,22,85,101,173,235,285,218,145,1267,8964,8514,9008,8368,7567,4941,2390,667,50422,508,622,496,386,312,229,184,86,2820,9492,9226,9600,8927,8105,5455,2794,899,54509,0,3,0,0,4,0,0,0,10,0,3,0,3,0,0,0,0,7,3,9,14,26,34,39,18,18,161,5,13,19,37,33,39,18,18,181,8162,8554,9343,8940,8051,5591,2986,1331,52957,423,528,467,417,297,273,228,185,2818,8587,9097,9829,9388,8381,5896,3235,1533,55951,5,16,10,8,6,0,0,0,47,7,15,9,13,5,0,0,0,54,14,65,99,192,257,323,233,165,1343,26,100,119,211,265,323,233,165,1445,17124,17071,18348,17307,15616,10533,5379,1992,103372,925,1154,952,803,608,506,414,267,5636,18085,18322,19428,18323,16492,11354,6024,2428,110454
21203,9,30,29,9,6,0,0,0,87,11,22,28,8,8,0,0,0,82,20,117,173,227,313,390,240,112,1594,47,172,223,248,331,390,240,112,1763,14144,16695,18364,12633,9057,5239,2290,485,78917,761,1041,903,580,428,254,146,67,4179,14953,17910,19497,13457,9815,5879,2676,668,84852,3,15,5,5,0,0,0,0,25,5,6,3,0,3,0,0,0,19,7,14,14,58,49,36,7,5,196,12,36,21,62,55,36,7,5,236,13766,18409,18282,12860,9457,6094,2812,1000,82676,658,1009,775,549,390,290,191,103,3972,14434,19453,19086,13476,9900,6414,3010,1115,86890,13,42,32,10,9,0,0,0,107,11,29,29,12,16,0,0,0,101,28,134,191,286,363,426,245,120,1792,58,206,247,303,388,426,245,120,1995,27907,35110,36649,25499,18507,11329,5104,1489,161595,1421,2051,1677,1127,816,545,335,170,8146,29386,37361,38576,26931,19713,12305,5685,1779,171741
21204,10,19,19,4,5,0,0,0,54,11,17,11,6,8,0,0,0,45,18,70,72,106,178,314,283,162,1206,35,100,99,113,187,314,283,162,1293,11866,16276,13274,10805,9590,7430,4335,1430,75011,752,1334,843,598,532,383,305,146,4895,12661,17710,14216,11518,10304,8132,4931,1737,81205,4,6,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,6,0,7,13,25,26,17,17,14,118,4,18,12,21,31,17,17,14,142,10823,14412,12865,10805,9985,8623,5197,2390,75099,624,942,731,520,454,405,377,264,4318,11454,15371,13610,11349,10470,9038,5590,2660,79555,13,21,21,9,9,0,0,0,67,14,24,11,6,6,0,0,0,51,18,73,81,132,200,339,301,169,1321,41,114,114,145,214,339,301,169,1438,22694,30687,26141,21613,19576,16050,9535,3815,150110,1376,2278,1574,1117,983,789,689,411,9213,24111,33086,27822,22866,20781,17176,10518,4396,160760
21205,3,18,9,4,5,0,0,0,38,20,27,17,11,12,0,0,0,84,17,58,69,140,162,316,453,375,1589,40,103,96,147,183,316,453,375,1712,13279,14041,11528,10365,8734,6687,4621,1820,71066,693,1022,530,387,285,219,309,236,3684,14006,15163,12151,10904,9198,7217,5384,2433,76463,0,3,0,0,0,0,0,0,10,0,4,4,0,0,0,0,0,17,8,0,7,31,37,22,24,30,167,14,15,19,30,38,22,24,30,193,11758,12139,12175,11342,9551,8211,6134,3092,74393,524,671,459,363,286,285,355,433,3383,12292,12830,12651,11735,9873,8521,6515,3560,77977,6,19,10,3,5,0,0,0,52,20,33,17,11,10,0,0,0,96,23,65,81,170,200,336,479,399,1758,50,120,110,186,218,336,479,399,1902,25032,26173,23702,21704,18280,14895,10756,4919,145469,1213,1700,987,750,564,505,665,674,7072,26299,27994,24798,22637,19073,15737,11896,5990,154433
21301,7,8,11,6,12,0,0,0,45,3,16,16,11,4,0,0,0,48,12,61,82,106,159,305,170,68,964,22,88,103,124,173,305,170,68,1059,11293,14071,11663,10458,10135,7625,3741,1068,70056,907,1351,985,716,571,432,352,144,5453,12224,15519,12752,11291,10879,8362,4264,1280,76569,4,6,8,7,3,0,0,0,25,0,0,0,0,0,0,0,0,5,3,5,10,18,32,21,11,7,97,5,17,13,26,37,21,11,7,128,10648,13101,11823,11445,10597,8418,4347,1791,72179,713,1077,838,634,502,440,345,296,4850,11368,14192,12678,12105,11135,8876,4697,2096,77154,7,18,17,14,15,0,0,0,69,6,17,14,9,6,0,0,0,54,15,65,91,126,189,324,176,73,1063,31,104,119,149,208,324,176,73,1187,21942,27177,23489,21903,20736,16040,8089,2860,142232,1619,2427,1824,1345,1074,875,693,444,10306,23593,29712,25432,23403,22022,17238,8959,3377,153723
21302,9,14,21,23,8,0,0,0,80,0,9,17,19,15,0,0,0,58,0,49,111,168,208,236,185,84,1036,16,69,148,207,229,236,185,84,1178,4116,5032,6063,5534,4781,3295,1695,626,31132,200,336,337,236,178,136,112,60,1598,4329,5431,6547,5973,5192,3668,1988,778,33906,5,3,4,0,0,0,0,0,18,0,3,6,3,3,0,0,0,13,0,10,20,39,58,23,9,6,165,5,19,24,49,59,23,9,6,193,3921,5395,6656,6153,5181,3932,2306,1161,34713,159,341,270,239,170,160,135,126,1593,4079,5757,6952,6444,5414,4111,2448,1286,36501,11,23,24,27,11,0,0,0,93,0,8,17,24,16,0,0,0,72,4,56,130,206,264,257,196,94,1206,19,87,177,254,289,257,196,94,1372,8034,10426,12720,11689,9965,7227,3995,1785,65848,356,674,611,469,351,297,247,181,3189,8408,11195,13504,12418,10604,7780,4441,2064,70407
21303,0,14,9,10,5,0,0,0,41,9,23,12,4,0,0,0,0,48,10,69,112,88,117,99,82,42,614,19,112,136,98,123,99,82,42,703,4274,8965,7152,5060,3702,2297,1031,408,32891,276,676,421,280,226,162,92,57,2185,4570,9751,7715,5444,4048,2551,1197,500,35770,0,6,3,0,0,0,0,0,14,0,4,4,0,0,0,0,0,10,0,11,17,22,30,3,9,3,88,0,16,27,22,27,3,9,3,112,4191,8931,7173,5246,3965,2568,1348,704,34134,238,558,348,223,181,129,119,137,1927,4427,9507,7546,5489,4179,2702,1476,846,36173,0,26,21,10,5,0,0,0,60,9,27,15,4,4,0,0,0,56,10,78,128,112,143,105,83,42,703,19,130,162,122,148,105,83,42,814,8470,17900,14327,10304,7668,4865,2380,1113,67022,513,1229,768,507,401,285,208,192,4112,9001,19257,15258,10931,8225,5253,2669,1348,71946
21304,15,6,13,9,10,0,0,0,59,3,20,26,17,11,0,0,0,84,16,108,158,261,324,469,233,107,1674,37,136,205,285,345,469,233,107,1817,11854,13137,14954,11471,7550,5337,2200,408,66918,983,1593,1373,822,473,284,192,65,5788,12873,14871,16531,12580,8373,6094,2624,578,74520,3,8,5,3,0,0,0,0,16,3,10,0,8,5,0,0,0,14,3,26,34,55,68,48,8,8,253,9,33,38,62,72,48,8,8,285,11395,14660,15606,11854,8407,6390,2580,887,71788,688,1041,922,596,399,277,194,91,4214,12095,15734,16560,12518,8885,6712,2792,988,76287,17,16,20,16,8,0,0,0,70,6,32,25,21,16,0,0,0,100,23,127,192,320,392,517,236,116,1925,42,174,242,355,418,517,236,116,2102,23253,27803,30563,23329,15960,11729,4786,1291,138705,1671,2634,2290,1413,878,560,388,161,10003,24967,30609,33096,25099,17257,12804,5409,1565,150806
21305,19,45,56,51,33,0,0,0,200,10,32,47,36,42,0,0,0,166,25,145,237,319,555,624,308,97,2305,54,218,331,406,634,624,308,97,2676,16954,22750,27677,14897,9698,6123,2412,483,100995,1440,2273,1927,932,555,335,174,96,7739,18455,25242,29935,16235,10887,7075,2893,677,111404,15,27,16,14,5,0,0,0,81,5,5,11,7,3,0,0,0,25,9,20,43,103,129,80,35,6,429,32,54,70,122,139,80,35,6,536,15152,25190,26371,14779,10988,7185,3022,1045,103722,1035,1768,1455,731,467,347,230,177,6201,16221,27010,27894,15635,11592,7610,3280,1223,110460,36,74,77,63,36,0,0,0,285,17,34,52,38,49,0,0,0,193,34,161,280,428,682,704,338,104,2738,92,267,406,534,768,704,338,104,3212,32107,47934,54044,29674,20681,13307,5432,1530,204721,2477,4041,3381,1664,1024,682,402,268,13942,34675,52248,57834,31868,22475,14687,6174,1904,221868
21401,8,19,14,11,11,0,0,0,58,6,21,17,11,14,0,0,0,63,14,116,201,264,393,606,433,229,2248,22,156,231,284,418,606,433,229,2381,7605,8612,8791,8497,7338,5170,2606,731,49348,405,546,528,535,422,285,240,143,3096,8026,9306,9551,9322,8179,6062,3272,1106,54823,6,0,8,3,0,0,0,0,18,0,0,6,4,3,0,0,0,20,4,18,47,66,103,52,37,27,354,11,21,62,78,108,52,37,27,388,7116,9210,9588,9166,8323,6510,3599,1571,55091,431,541,498,416,321,290,329,312,3138,7557,9767,10147,9666,8752,6858,3965,1913,58620,13,24,23,13,11,0,0,0,78,4,21,18,18,19,0,0,0,82,17,136,249,325,496,659,466,253,2604,32,180,293,364,524,659,466,253,2769,14721,17816,18384,17668,15666,11681,6205,2304,104440,830,1083,1021,951,745,583,563,463,6239,15585,19076,19695,18983,16928,12919,7236,3017,113444
21402,519,265,119,78,34,0,0,0,1014,8,21,19,15,45,0,0,0,102,17,107,185,323,514,1071,1011,664,3896,545,395,319,412,593,1071,1011,664,5016,8057,6366,7587,9667,9827,9628,5853,1549,58531,469,408,491,593,541,611,509,346,3966,9072,7167,8398,10675,10959,11310,7383,2561,67516,143,86,42,14,6,0,0,0,278,0,9,4,10,3,0,0,0,29,12,20,53,97,125,94,47,58,504,151,111,100,117,128,94,47,58,813,7525,6879,8859,11252,11559,12025,7734,2806,68645,504,394,476,568,553,679,678,600,4461,8185,7390,9433,11941,12245,12807,8453,3467,73922,663,349,155,89,40,0,0,0,1299,8,32,24,19,48,0,0,0,134,28,121,236,421,639,1170,1058,723,4394,699,505,420,527,730,1170,1058,723,5826,15581,13247,16444,20922,21386,21655,13591,4350,127180,970,801,969,1161,1098,1294,1184,947,8430,17256,14555,17834,22616,23203,24115,15833,6029,141435
21501,0,5,0,0,0,0,0,0,5,4,8,9,5,9,0,0,0,39,0,39,61,121,231,419,230,227,1319,5,49,65,124,244,419,230,227,1356,2878,3065,2689,3049,4033,3365,1795,498,21360,276,429,378,377,367,353,248,108,2548,3158,3541,3134,3547,4646,4137,2270,836,25265,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,14,16,31,65,46,13,16,201,3,13,15,37,66,46,13,16,207,2616,3147,2856,3466,4140,3645,2255,1057,23176,214,196,190,233,243,250,276,210,1816,2833,3353,3066,3731,4451,3942,2542,1287,25200,0,4,0,0,0,0,0,0,9,4,7,9,12,11,0,0,0,40,0,50,70,152,300,464,236,241,1517,3,64,81,159,306,464,236,241,1566,5492,6211,5549,6511,8172,7008,4052,1557,44541,489,625,569,609,611,605,520,321,4363,5988,6896,6198,7280,9097,8082,4811,2123,50466
21502,4,3,0,0,3,0,0,0,13,0,9,3,4,0,0,0,0,18,4,28,43,97,154,368,188,120,993,10,40,46,100,158,368,188,120,1024,3024,3389,2892,3027,3170,2410,1336,375,19619,298,342,296,308,296,246,150,78,2017,3331,3774,3238,3438,3618,3016,1677,568,22661,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,4,4,0,9,17,32,20,11,14,105,3,7,14,17,29,20,11,14,110,2859,3521,3172,3374,3491,2870,1662,811,21768,256,322,302,253,239,228,161,131,1887,3117,3851,3481,3636,3765,3121,1834,956,23768,3,3,0,0,6,0,0,0,15,4,12,4,4,0,0,0,0,26,9,31,54,110,184,390,195,129,1093,19,45,56,112,183,390,195,129,1133,5882,6919,6062,6405,6661,5279,2996,1181,41383,554,662,600,562,536,473,315,209,3903,6455,7619,6720,7076,7383,6137,3505,1526,46427
21503,0,5,0,0,0,0,0,0,6,0,6,5,3,5,0,0,0,17,6,15,26,81,121,230,128,112,723,8,24,35,81,124,230,128,112,743,1831,2016,1852,1927,2483,2145,1143,316,13697,203,212,210,204,229,221,123,70,1463,2038,2251,2090,2209,2841,2587,1396,493,15907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,25,22,5,6,91,0,3,10,16,25,22,5,6,91,1590,2063,1884,2043,2522,2155,1363,673,14296,164,185,191,160,192,177,173,115,1360,1757,2252,2084,2219,2734,2356,1540,797,15746,0,5,0,0,0,0,0,0,6,0,6,5,3,5,0,0,0,17,6,21,37,91,148,249,134,119,813,8,33,37,97,156,249,134,119,832,3419,4072,3736,3969,5000,4300,2509,986,27996,366,402,402,359,419,399,293,189,2822,3796,4503,4175,4431,5575,4945,2936,1297,31652
