SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
209041224,11,72,0,57,9,4,0,0,0,158,7,39,0,0,0,0,0,0,0,47,99,435,25,122,137,27,9,22,13,884,0,3,0,0,3,0,0,0,0,10,43,37,5,53,61,7,0,9,0,218,58,65,47,210,134,40,6,18,0,580,65,41,103,292,248,95,25,59,15,940,12,7,5,10,27,16,3,6,0,84,12,7,8,25,27,19,3,11,0,109,0,8,7,4,10,3,0,0,0,33,6,18,9,17,25,10,0,7,13,107,344,881,217,829,699,225,52,144,57,3446,0,3,0,0,0,0,0,0,0,10,0,26,0,0,7,0,0,5,0,36,78,218,25,39,28,15,23,19,9,458,4,12,4,0,0,0,0,0,0,29,27,93,3,62,11,0,0,0,4,208,7,45,0,0,0,0,0,0,0,57,187,633,83,158,187,44,64,55,18,1433,0,3,3,0,3,0,3,0,0,17
209041225,8,28,0,26,7,0,0,0,0,74,4,13,0,0,0,0,0,0,0,20,44,260,22,68,55,20,0,13,0,480,0,0,0,0,0,0,0,0,0,7,27,23,5,28,35,4,0,4,4,133,24,28,16,88,62,12,4,8,0,245,31,18,54,134,110,51,6,14,6,417,4,0,0,15,14,11,0,0,0,49,4,3,4,8,14,6,0,0,0,46,0,0,0,0,0,5,0,0,0,10,9,5,0,12,13,10,0,9,0,57,165,471,107,394,330,110,22,55,22,1669,0,9,0,0,0,0,0,0,0,9,3,18,0,3,0,0,0,0,0,27,35,116,14,15,19,9,11,7,0,220,8,6,0,0,0,4,0,0,0,14,14,37,0,27,8,5,0,0,0,94,3,12,0,0,3,0,0,0,0,23,93,387,55,97,66,33,29,31,5,799,0,0,0,3,0,0,0,0,0,7
209041431,4,33,0,24,7,4,0,3,4,74,0,8,0,0,0,0,0,0,0,12,44,256,20,69,84,31,3,21,13,539,0,0,0,0,0,0,0,0,0,0,9,20,6,22,23,7,0,3,3,101,25,23,15,89,67,25,4,3,3,254,22,16,35,169,79,36,11,26,5,403,4,4,6,6,12,9,0,5,0,36,9,4,4,13,17,12,0,3,0,61,0,0,0,0,6,0,0,0,0,7,0,5,4,18,15,5,0,8,5,62,132,499,93,435,321,128,26,79,33,1750,0,6,0,0,0,0,0,0,0,6,7,30,0,0,0,0,0,0,0,37,36,181,18,29,26,11,10,14,9,337,3,7,0,5,0,0,3,0,0,21,3,53,0,23,10,4,0,9,4,106,0,12,0,0,0,0,3,0,0,24,93,399,67,108,122,61,46,52,24,977,0,0,0,0,0,0,0,0,0,0
209041432,0,16,0,14,9,4,0,0,0,41,0,7,0,0,0,0,0,0,0,14,19,150,13,40,51,15,3,23,3,333,0,0,0,0,0,0,0,0,0,3,3,12,8,20,18,5,0,3,0,75,4,16,13,56,34,8,4,13,0,151,13,4,17,86,47,21,3,16,0,214,4,0,0,4,3,3,3,5,0,22,8,0,0,10,10,3,0,4,0,34,0,0,6,4,0,0,0,4,0,13,0,3,3,7,3,0,0,8,3,23,64,274,68,247,191,76,17,106,14,1054,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,23,21,90,28,22,34,26,21,26,10,282,0,5,0,0,0,0,0,0,0,7,4,22,0,14,5,4,0,3,0,60,0,11,0,0,0,0,0,0,0,18,57,244,49,51,88,28,39,45,13,616,0,0,0,0,0,0,0,0,0,3
209041433,8,36,4,25,9,6,0,0,0,82,0,13,0,0,0,0,0,0,0,15,73,319,23,110,125,38,4,19,18,720,0,0,0,3,0,0,0,0,0,0,14,15,6,37,30,10,4,10,0,124,19,38,16,101,54,18,4,8,0,261,21,10,31,98,65,23,8,30,4,286,4,0,0,3,6,10,0,3,0,29,4,9,3,14,11,5,0,5,0,61,0,0,0,0,4,0,0,0,0,17,0,3,0,9,6,0,0,8,7,36,164,565,97,444,362,121,29,91,30,1911,0,0,0,0,0,0,0,0,0,4,5,33,0,0,4,0,0,0,0,42,79,224,34,53,56,15,27,26,13,514,3,15,0,0,5,0,4,0,0,30,6,53,0,27,19,0,5,0,0,114,0,15,0,0,0,0,0,0,0,24,158,507,83,154,187,65,60,52,30,1300,6,0,0,3,0,0,0,4,0,13
209041435,12,52,0,25,16,3,0,0,0,115,0,20,0,0,0,0,0,0,0,21,71,431,16,69,100,52,4,17,5,771,0,0,0,0,0,0,0,0,0,4,27,35,5,33,40,15,4,5,3,157,39,20,17,99,80,36,0,14,3,308,32,27,50,117,128,46,11,15,10,423,3,4,0,5,13,7,0,5,0,37,5,3,3,19,22,19,0,5,3,81,3,4,3,0,6,6,0,0,0,25,4,15,0,8,12,11,0,7,3,51,214,738,99,393,459,198,15,72,39,2226,0,6,0,4,0,0,0,0,0,8,8,43,4,0,4,0,0,0,0,57,75,220,19,28,58,13,17,11,7,454,3,14,0,3,5,0,6,0,0,21,14,67,0,30,18,3,0,0,0,140,6,25,5,0,0,0,0,0,4,39,174,671,56,105,159,80,36,36,14,1331,0,0,0,0,0,0,0,0,0,9
209041436,10,40,0,26,7,3,0,0,0,90,0,16,0,0,0,0,0,0,0,22,69,341,19,69,119,51,4,23,15,706,0,0,0,0,0,0,0,0,0,4,16,17,9,32,32,7,4,7,3,126,31,39,15,96,76,25,5,8,4,294,29,24,40,131,103,33,7,20,4,389,4,0,3,8,9,6,0,3,0,30,12,4,5,15,22,8,0,0,0,67,0,4,0,4,6,0,3,0,0,17,0,8,0,13,12,3,0,3,9,48,194,640,93,419,428,147,23,70,30,2052,0,0,0,0,0,0,0,0,0,0,3,55,4,0,5,0,0,0,0,74,62,205,14,26,49,22,19,11,9,419,4,13,0,3,0,0,0,0,0,23,19,62,0,36,12,3,4,3,0,134,3,22,0,4,0,0,0,0,0,32,170,551,62,104,174,91,29,54,24,1261,0,0,0,0,0,0,0,0,0,7
209041437,9,55,3,59,11,0,0,0,0,141,6,26,0,0,0,0,0,0,0,31,93,680,56,223,217,64,19,60,30,1440,0,0,0,5,0,0,0,0,0,10,16,33,14,57,49,11,5,15,0,202,39,55,36,248,113,44,13,33,7,576,40,28,63,197,121,50,18,36,10,563,0,3,5,5,17,7,7,0,0,39,4,3,9,32,29,9,0,8,0,87,0,11,9,18,9,5,0,4,5,56,5,14,0,26,10,11,0,13,13,88,256,1200,227,1003,683,240,62,192,79,3943,0,9,0,0,0,0,0,0,0,8,7,60,3,3,9,0,0,0,0,79,139,540,84,181,194,65,99,52,22,1376,6,22,7,4,7,3,6,5,0,57,16,94,3,68,19,0,9,3,0,206,3,38,0,5,0,0,0,0,0,51,256,1100,203,332,330,123,190,159,47,2742,0,0,0,5,0,0,4,0,0,15
209041527,12,91,0,47,11,0,0,0,0,167,5,32,0,7,3,0,0,0,5,44,87,483,22,106,127,39,3,12,4,877,0,0,0,0,0,0,0,0,0,4,19,35,4,57,61,19,0,3,3,198,45,62,24,142,123,38,3,23,5,458,53,48,89,189,157,56,11,29,3,640,5,0,0,14,22,8,4,5,0,61,5,5,3,26,27,15,4,3,0,81,0,4,0,4,3,3,0,0,0,14,6,13,3,16,22,7,0,0,3,66,273,900,144,616,579,190,18,80,34,2838,0,14,0,0,0,0,0,0,0,14,10,30,0,0,0,0,0,0,0,40,80,196,10,21,41,7,10,11,7,384,8,6,0,0,0,0,0,0,0,15,25,113,4,53,7,0,0,0,0,209,8,40,0,0,5,4,0,0,5,66,209,755,53,155,172,71,23,42,15,1488,3,0,0,0,0,0,0,0,0,13
209041528,6,39,4,32,7,3,3,0,0,104,3,20,0,5,4,0,0,0,0,30,56,365,22,82,85,29,5,10,12,664,0,0,0,0,0,0,0,0,0,4,13,22,8,33,35,9,0,4,0,118,32,37,13,103,69,29,3,9,3,303,35,24,54,133,108,37,4,20,11,426,0,0,0,3,19,9,0,5,0,40,3,0,0,23,18,9,3,3,0,59,0,6,0,6,0,0,0,0,0,11,4,4,5,9,9,4,0,5,5,33,182,648,102,452,367,144,17,62,31,1999,0,3,0,0,0,0,0,0,0,3,6,26,0,0,6,0,0,0,0,47,64,189,19,21,37,6,12,13,5,359,0,16,0,0,0,0,0,0,0,21,15,50,0,44,15,3,0,0,0,134,9,23,0,5,3,0,0,0,0,36,134,566,50,117,113,57,18,26,17,1107,0,0,0,0,0,0,0,0,0,8
209041529,3,23,0,12,0,0,0,0,0,34,0,3,0,0,3,0,0,0,0,12,24,142,14,67,48,25,7,21,8,344,0,0,0,0,0,0,0,0,0,8,0,8,4,15,17,3,0,4,0,60,11,12,12,60,35,19,7,11,0,166,6,11,35,90,43,14,8,21,0,245,3,0,6,5,8,0,0,0,0,21,4,0,0,7,18,4,0,3,0,45,0,0,0,0,3,4,0,0,0,8,0,0,0,6,5,5,3,4,7,35,68,290,76,285,199,92,29,93,19,1159,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,23,25,119,26,29,33,16,23,44,13,319,0,11,0,0,0,0,0,0,0,11,7,29,0,12,0,3,0,0,0,57,5,3,0,0,3,0,0,0,0,13,61,252,55,88,93,49,55,66,20,725,0,0,3,0,0,0,4,0,0,12
209041530,6,34,0,17,3,0,0,0,0,60,3,15,0,0,0,0,0,0,0,16,48,270,20,67,105,38,4,17,11,577,0,0,0,0,0,0,0,0,0,0,10,14,4,13,27,7,0,5,0,88,20,19,16,84,52,22,4,13,4,237,13,17,28,95,51,20,6,19,0,246,0,0,0,9,7,0,0,5,0,22,0,5,4,17,12,5,0,9,0,49,0,3,0,0,4,5,0,3,0,17,3,10,0,11,7,3,0,4,10,54,130,486,77,328,298,106,21,97,31,1562,3,0,0,0,0,0,0,0,0,8,5,30,0,0,8,0,0,0,0,49,35,155,26,36,34,8,15,28,4,338,3,13,0,0,0,0,0,0,0,16,12,45,0,11,9,5,4,0,0,91,3,16,0,0,0,0,0,0,0,23,124,474,73,100,157,62,36,48,16,1091,0,0,0,0,0,0,0,0,0,7
209041531,8,32,0,34,0,0,0,0,0,71,5,26,0,3,7,0,0,0,0,36,44,341,13,101,104,39,11,21,3,688,0,0,0,3,0,0,0,0,0,3,14,19,9,24,32,18,0,7,4,121,24,30,22,114,67,22,3,7,3,289,19,12,38,134,80,44,9,22,4,361,5,0,0,5,24,5,3,0,0,45,0,0,0,17,11,8,0,8,0,48,3,4,0,0,0,0,0,0,0,15,0,0,0,7,5,9,0,0,5,33,150,610,87,481,369,147,26,82,22,1983,0,5,0,0,0,0,0,0,0,5,7,32,7,5,5,0,0,0,0,45,87,222,26,39,62,16,9,22,7,501,3,15,0,3,4,0,0,4,0,32,6,46,0,38,5,3,0,0,0,104,10,28,0,0,4,4,0,0,0,46,126,591,58,139,147,69,43,44,16,1230,0,0,0,7,0,0,0,0,0,8
209041532,8,27,0,26,8,0,0,0,0,72,6,15,0,0,4,0,0,0,0,24,64,359,22,107,111,40,3,21,8,721,0,0,0,0,0,0,0,0,0,0,18,23,10,33,37,13,0,0,0,133,28,45,18,120,75,22,6,11,3,338,26,20,42,136,81,46,4,20,4,386,3,3,5,10,24,8,0,3,0,48,5,4,4,24,16,11,0,9,0,65,0,4,0,4,6,0,0,0,0,10,4,3,0,6,6,4,5,0,0,36,184,633,119,506,404,156,20,72,25,2122,0,4,0,0,0,0,0,0,0,6,6,46,0,3,0,0,0,0,0,60,71,248,38,60,66,25,21,16,9,550,0,10,4,5,0,3,6,0,0,26,8,45,3,24,12,0,5,0,5,102,3,22,3,0,4,0,0,0,0,30,144,607,70,143,164,71,57,57,9,1323,0,0,0,0,0,0,0,0,0,4
210011226,14,43,0,19,3,4,0,0,5,84,0,18,0,4,4,0,0,0,0,31,87,310,15,50,74,26,11,9,7,584,0,0,0,4,4,0,0,0,0,8,18,23,4,17,40,4,0,0,3,111,21,22,7,52,55,9,3,3,3,180,21,12,22,45,55,18,6,3,3,192,3,0,0,4,12,5,3,0,0,27,3,5,0,9,15,6,0,0,0,44,3,3,0,3,5,0,0,0,0,13,3,4,3,9,6,4,0,0,4,31,201,558,57,214,286,83,20,30,23,1469,0,10,0,0,3,0,0,0,0,12,3,23,0,3,0,0,0,0,3,30,48,153,8,5,19,3,4,8,4,258,5,8,0,0,4,0,0,0,0,11,18,64,0,24,6,6,0,0,5,119,7,24,0,7,5,0,0,0,0,36,181,495,36,73,114,46,20,25,8,1012,0,4,0,4,4,0,0,0,0,10
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,3,41,0,9,14,0,0,0,0,64,5,10,0,0,4,0,0,0,0,22,77,285,10,29,87,17,0,3,6,515,0,0,0,0,0,0,0,0,0,4,13,16,3,15,31,6,0,0,0,89,22,25,0,31,60,12,4,0,3,167,26,13,22,48,54,29,5,10,3,204,3,0,0,0,7,5,0,4,0,18,3,4,0,11,21,4,0,0,0,47,0,0,0,0,5,3,0,0,0,13,5,9,0,3,15,5,0,5,10,43,181,505,38,148,302,85,14,25,15,1309,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,30,41,110,5,3,13,4,0,0,0,182,3,3,0,0,0,0,0,0,0,5,13,55,0,7,17,0,0,5,0,95,3,18,0,0,4,0,0,0,0,28,175,483,30,40,123,35,10,22,9,926,0,0,0,0,0,0,0,0,0,4
210011230,17,52,0,9,13,0,0,0,0,98,6,9,0,0,3,0,0,0,0,25,113,317,13,50,80,31,4,8,8,619,0,0,0,0,0,0,0,0,0,4,7,22,0,11,28,10,0,4,0,80,28,29,0,40,47,9,4,6,0,166,18,7,6,43,52,16,4,10,6,159,0,5,0,0,7,0,0,0,0,14,8,3,0,6,15,3,0,0,0,37,0,5,0,0,0,0,0,0,0,7,3,8,0,0,4,0,0,0,6,30,221,615,29,178,267,78,12,22,21,1441,0,4,0,0,0,0,0,0,0,8,15,52,0,0,0,0,0,0,0,65,56,181,12,7,24,12,5,3,10,303,0,17,0,0,0,0,0,0,0,21,20,67,0,12,17,0,0,0,0,121,5,21,0,0,3,0,0,0,0,30,247,532,40,62,121,54,8,22,18,1105,0,0,0,0,0,0,0,0,0,3
210011231,23,67,0,9,17,0,0,0,0,117,9,14,0,0,4,0,0,0,0,21,149,450,13,47,127,27,3,5,6,839,0,0,0,0,0,0,0,0,0,0,17,26,7,29,46,3,0,4,0,126,24,33,12,38,59,20,5,3,0,189,13,19,21,37,61,16,3,5,0,181,3,4,0,3,6,6,0,0,0,21,5,8,4,7,20,10,0,0,4,51,6,9,0,0,5,0,0,0,0,14,9,8,0,3,9,5,0,0,10,34,305,777,54,176,368,91,13,25,27,1836,0,4,0,0,0,0,0,0,0,12,18,55,0,0,0,0,0,0,0,77,94,235,6,9,56,3,6,0,13,419,3,8,0,0,0,0,0,0,0,19,41,98,0,9,20,5,0,3,0,174,8,22,0,3,4,0,0,0,0,43,351,785,49,74,194,55,17,20,17,1547,0,0,0,0,0,0,0,0,0,3
210011533,5,50,0,17,8,0,0,0,3,84,7,9,0,0,3,0,0,0,0,24,102,379,23,71,164,43,4,17,3,806,0,0,0,0,0,0,0,0,0,0,17,27,0,18,34,9,0,0,0,102,18,34,11,50,64,6,0,4,5,194,21,12,34,68,60,24,7,9,3,236,0,0,3,0,14,4,0,0,0,30,0,3,0,14,20,9,6,3,4,56,0,5,0,3,6,0,0,0,0,15,3,6,4,8,11,4,0,0,7,38,208,663,91,253,408,100,14,40,27,1799,4,4,0,0,0,0,0,0,0,10,10,36,0,3,4,0,0,0,0,51,82,220,14,11,35,16,3,4,3,387,3,11,0,0,4,0,0,0,0,14,14,72,8,17,12,0,0,5,0,127,10,19,0,3,8,0,0,0,0,33,248,721,74,95,226,81,29,32,28,1528,0,0,0,0,0,0,0,0,0,6
210011534,12,79,0,10,14,0,0,0,0,118,5,27,0,0,0,0,0,0,0,35,130,525,28,84,188,52,9,11,9,1037,3,0,0,0,0,0,0,0,0,3,14,33,12,35,47,8,0,4,4,155,31,36,13,67,72,25,0,4,0,258,26,24,37,92,80,34,10,13,4,325,0,0,3,7,16,3,0,5,0,36,4,6,5,14,29,10,0,0,0,89,3,3,0,0,4,0,0,0,0,14,5,6,0,9,14,8,0,0,11,56,289,934,103,339,502,151,22,45,33,2423,4,11,0,0,0,0,0,0,0,17,8,53,0,0,6,0,0,0,0,68,80,269,15,22,40,7,0,10,0,448,9,23,0,0,8,0,0,0,0,38,32,122,0,10,14,0,0,3,0,188,8,38,0,3,0,4,0,0,0,50,325,898,83,124,276,92,34,34,20,1889,3,0,0,0,0,0,0,0,0,7
210021232,26,121,5,12,16,0,0,0,0,185,8,30,0,4,6,0,0,0,0,43,122,524,27,82,114,26,0,8,4,909,0,0,0,0,0,0,0,0,0,0,17,48,5,41,56,13,0,3,3,195,35,55,24,79,83,23,3,12,0,319,34,22,62,111,119,30,6,21,7,407,6,0,4,10,13,4,0,0,0,38,4,6,7,13,23,6,0,3,0,60,0,0,0,4,3,0,0,0,0,20,3,8,0,12,10,10,0,5,5,52,303,1005,138,375,465,118,13,52,25,2498,0,8,0,0,0,0,0,0,0,12,11,48,0,0,0,0,0,0,0,61,99,215,8,10,25,5,3,6,0,372,7,23,0,0,0,0,0,0,0,33,50,162,9,21,18,5,0,0,3,262,19,33,0,4,6,0,0,0,0,68,303,782,68,120,147,48,5,34,15,1513,0,4,0,0,0,0,0,0,0,3
210021233,10,30,0,0,7,0,0,0,0,53,0,3,0,0,0,0,0,0,0,11,38,152,8,25,25,5,0,6,0,246,0,0,0,0,0,0,0,0,0,0,0,20,3,3,8,0,0,0,0,38,0,3,3,16,14,4,0,0,0,45,7,7,5,14,12,3,0,0,0,56,0,0,0,0,4,0,0,0,0,8,3,0,0,3,10,0,0,0,0,12,0,0,0,0,7,0,0,0,0,3,0,4,0,3,0,0,0,0,0,18,87,309,17,68,89,26,4,10,5,616,0,0,0,0,0,0,0,0,0,6,10,31,0,0,0,0,0,0,0,43,48,103,6,4,7,0,0,0,0,166,0,3,0,0,0,0,0,0,0,7,17,48,3,0,7,0,0,4,0,76,0,9,0,0,0,0,0,0,0,17,110,263,19,35,31,12,4,11,0,486,0,0,0,0,0,0,0,0,0,0
210021234,5,36,0,9,0,0,0,0,0,51,0,10,0,0,5,0,0,0,0,16,26,162,9,25,31,9,5,4,0,260,0,0,0,0,0,0,0,0,0,0,8,17,3,11,11,0,0,4,0,55,10,10,7,26,23,9,4,4,0,108,9,14,29,41,62,19,0,8,0,179,0,4,0,3,5,0,0,0,0,14,0,0,0,4,16,0,0,0,0,19,0,4,0,0,0,0,0,0,0,9,0,0,0,5,8,0,0,0,3,25,93,296,51,129,157,44,10,15,15,816,0,6,0,0,0,0,0,0,0,7,3,17,0,0,0,0,0,0,0,27,26,55,0,3,12,0,0,0,0,100,7,8,0,0,0,0,0,0,0,7,9,43,0,10,5,0,0,0,0,69,6,17,0,0,5,0,0,0,0,21,63,234,17,36,40,10,10,3,3,414,0,0,0,0,0,0,0,0,0,3
210021235,9,62,7,24,13,0,0,0,0,111,0,15,0,0,5,0,0,0,0,23,81,294,18,51,73,19,0,14,8,563,0,0,0,0,0,0,0,0,0,4,22,28,9,21,27,8,0,0,5,127,24,27,16,72,65,11,0,22,4,246,31,15,64,106,99,33,13,30,7,398,0,6,3,8,11,9,0,3,0,34,6,3,4,14,16,3,0,3,0,57,0,0,0,3,7,0,0,0,0,10,11,3,3,0,12,5,0,0,5,38,225,561,121,303,335,94,16,75,38,1764,0,0,0,0,0,3,0,0,0,9,12,21,0,0,0,0,0,0,0,37,44,109,3,8,8,5,0,0,0,174,0,6,0,0,3,0,0,0,0,14,21,79,3,24,17,0,0,0,0,148,5,29,0,0,0,0,0,0,0,39,175,433,37,72,89,32,3,25,20,883,0,0,0,0,0,0,0,0,0,0
