SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
212051327,0,0,0,0,0,0,3,4,0,12,0,0,0,4,6,11,5,10,3,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,13,13,32,0,11,9,20,18,16,14,11,0,97,0,0,0,0,0,5,3,0,0,9,0,4,0,13,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,6,5,27,15,12,8,0,0,78,0,0,0,5,6,10,12,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,31,0,11,15,9,14,11,11,4,0,69,0,3,0,8,14,12,16,9,4,65,0,8,17,80,66,68,59,32,20,354,0,3,4,13,10,15,12,0,0,56,3,6,4,20,8,4,5,0,0,43,0,0,0,0,11,20,13,13,3,58,0,0,8,8,4,0,0,0,0,24
212051567,0,0,0,0,0,0,0,4,0,3,0,0,6,7,0,4,0,0,0,23,0,0,0,5,0,0,0,0,0,6,0,0,3,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,3,9,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,16,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,19,47,5,0,0,0,0,76,0,0,0,6,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,19,6,0,4,0,0,71,0,0,6,12,0,0,0,0,0,20,0,3,74,108,14,14,4,8,7,226,0,0,0,27,0,0,0,0,0,31,0,0,8,12,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,14
212051568,0,0,0,0,0,0,0,0,0,8,0,0,6,3,3,4,3,0,0,25,0,0,6,7,0,0,0,0,0,12,0,0,54,56,4,0,0,0,0,108,0,0,0,0,0,0,0,3,0,4,0,6,16,9,7,10,0,0,4,52,0,0,0,0,0,0,0,0,0,4,0,0,5,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,6,95,20,14,12,0,0,158,0,0,0,4,0,0,8,9,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,10,14,7,3,0,0,0,33,0,0,0,4,5,3,0,0,0,20,0,4,19,89,7,21,16,10,0,170,0,0,0,29,3,0,0,0,0,38,0,0,7,22,6,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,12
213011328,0,0,0,0,3,3,26,25,16,72,0,0,0,3,0,3,0,0,0,6,0,3,0,9,0,0,0,0,0,18,0,0,17,40,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,5,0,4,5,44,10,8,4,0,0,79,0,0,0,0,0,5,5,4,0,13,0,4,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,15,69,18,18,8,5,0,135,0,0,0,0,3,6,7,10,12,38,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,7,5,0,3,20,0,0,0,0,0,28,0,0,0,10,0,0,0,0,0,15,0,0,3,8,4,0,0,0,0,17,0,0,0,4,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6
213011329,0,0,0,5,3,27,17,10,4,69,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,10,15,24,9,3,0,0,0,56,0,0,0,19,26,15,18,9,0,90,0,5,9,22,5,5,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,7,84,48,73,33,6,7,256,0,0,0,3,3,6,6,0,0,16,0,0,5,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,8,0,0,0,13,9,5,6,0,0,35,0,0,0,5,0,0,0,0,0,6,0,0,0,4,8,4,0,0,0,21,0,0,0,10,12,12,4,0,0,34,0,0,0,0,0,0,0,0,0,6
213011331,0,0,0,4,8,26,41,17,8,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,8,12,3,6,0,0,0,42,0,0,3,14,22,23,38,17,3,120,0,0,0,10,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,16,50,39,58,44,7,3,220,0,0,0,3,5,8,12,5,4,41,0,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,9,7,5,4,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,11,8,6,0,0,0,19,0,0,0,0,4,4,3,4,0,13,0,0,0,0,6,0,0,0,0,4
213011332,0,0,0,5,3,25,54,29,21,130,0,0,0,0,3,3,4,4,0,13,0,0,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,21,17,11,7,0,0,87,0,0,0,16,11,48,79,30,8,198,0,3,5,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,5,32,13,17,28,9,0,107,0,0,0,3,6,11,14,13,0,43,0,0,0,13,4,4,0,0,0,27,0,0,0,4,0,4,7,0,0,14,0,0,0,9,0,4,0,0,0,8,0,0,0,3,0,4,0,0,0,6,0,5,14,12,11,10,9,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,3,9,4,6,0,0,0,22,0,0,0,3,5,3,3,6,0,24,0,0,0,0,3,4,0,0,0,5
213011333,0,0,0,0,0,26,73,38,9,147,0,0,0,0,0,0,6,0,0,4,0,12,41,132,21,5,5,0,0,211,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,11,0,21,17,22,9,7,0,0,0,83,0,0,3,17,17,53,99,30,4,220,0,3,4,20,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,21,71,42,42,57,15,3,247,0,0,0,0,3,9,14,4,0,33,0,0,3,11,10,3,5,0,0,34,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,11,12,12,5,0,0,0,47,0,0,0,6,0,0,0,0,0,6,0,0,0,13,3,3,0,0,0,23,0,0,0,3,4,6,6,3,0,24,0,0,4,0,0,0,0,0,0,3
213011334,0,0,0,3,3,35,142,108,28,318,0,0,0,0,0,0,3,0,0,4,0,5,12,46,0,4,3,0,0,73,0,0,16,47,0,0,0,0,0,70,0,0,0,0,0,0,0,3,4,9,3,27,30,64,16,8,0,0,0,156,0,0,4,16,15,37,49,23,5,143,3,7,5,49,4,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,10,18,124,47,35,29,9,4,278,0,0,0,0,3,8,13,8,5,32,0,8,16,17,16,16,0,0,3,68,0,0,0,0,0,4,4,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,8,43,10,8,4,3,0,79,0,0,0,7,0,0,0,0,0,11,0,0,4,21,12,4,0,0,0,45,0,0,0,9,0,4,9,4,0,18,0,0,4,0,0,0,0,0,0,6
213011335,0,0,0,0,4,16,93,80,17,211,0,0,0,0,0,4,4,0,0,8,0,4,18,32,11,5,0,0,0,69,0,0,39,47,3,0,0,0,0,93,0,0,0,0,0,0,0,8,0,10,6,18,18,35,6,4,0,0,0,91,0,0,0,10,5,31,43,24,17,127,0,9,4,32,4,0,0,0,0,45,0,0,4,0,4,0,0,0,0,3,0,9,24,160,52,49,39,17,6,361,0,0,0,0,0,10,11,17,7,43,0,8,8,18,10,4,0,0,0,56,0,0,0,0,0,0,4,3,0,8,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,25,0,3,11,6,0,52,0,0,0,6,3,0,0,0,0,9,0,0,0,14,3,10,0,0,0,36,0,0,0,0,3,8,11,5,0,22,0,0,0,4,0,0,0,0,0,6
213011336,0,0,0,0,0,3,5,9,3,26,0,0,0,0,0,0,0,0,0,0,0,4,18,52,9,3,0,0,0,82,0,0,51,83,0,4,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,4,6,31,11,12,4,3,0,65,0,0,0,0,8,6,6,3,0,20,0,0,3,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,18,53,18,11,11,3,0,120,0,0,0,6,3,3,6,5,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,12,0,0,0,10,0,0,0,4,0,11,0,0,0,3,0,0,0,0,0,5,0,0,5,17,4,3,0,0,0,29,0,0,0,8,0,0,0,0,0,8,0,0,0,14,3,0,0,3,0,26,0,0,0,0,0,7,3,0,0,12,0,0,0,3,0,0,0,0,0,10
213011337,0,0,0,0,0,16,75,90,36,222,0,0,0,7,0,0,0,0,0,5,0,4,23,60,12,4,0,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,12,10,6,6,0,0,47,0,0,0,0,0,0,0,0,0,9,7,0,5,14,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,6,10,53,19,23,17,5,0,128,0,0,0,0,7,4,14,7,10,37,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,23,0,0,0,6,0,0,0,0,0,3,0,0,0,11,4,0,0,0,0,20,0,0,0,0,4,0,0,0,0,12,0,0,0,7,0,0,0,0,0,4
213011338,0,0,0,0,3,20,116,95,34,268,0,0,0,0,0,0,0,0,0,3,0,4,13,61,15,6,0,0,0,102,0,0,3,20,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,5,21,17,51,8,13,0,0,0,119,0,0,0,16,11,29,63,37,9,177,3,10,6,27,0,0,0,0,0,42,0,0,0,5,5,0,0,0,0,4,0,9,17,98,42,49,30,8,3,257,0,0,0,8,8,10,19,9,4,65,0,0,5,11,10,3,3,0,0,43,0,0,0,0,0,0,0,9,0,15,0,0,0,6,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,3,0,0,3,23,3,0,3,0,0,47,0,0,0,5,0,0,0,0,0,3,0,0,5,37,13,7,0,0,0,59,0,0,0,15,15,13,15,0,4,61,0,0,3,5,0,0,0,0,0,6
213011339,0,0,0,0,5,13,32,31,23,104,0,3,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,7,0,20,17,26,15,16,0,0,3,98,0,0,3,15,18,28,28,5,7,103,0,8,0,22,5,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,12,13,81,45,44,20,6,0,220,0,0,0,4,5,3,7,0,3,19,0,4,0,9,4,3,0,0,0,18,0,0,0,0,0,0,0,0,4,5,0,0,5,5,0,0,0,0,0,17,0,0,4,9,0,5,0,0,0,16,0,0,5,32,18,30,9,7,0,98,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,17,0,0,0,0,3,12,0,4,0,22,0,6,0,4,0,0,0,0,0,13
213011340,0,0,0,0,18,37,70,42,8,164,0,0,0,0,0,4,9,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,3,8,23,7,7,7,0,0,68,0,0,0,6,41,60,53,17,4,179,0,0,0,8,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,18,21,27,18,18,3,107,0,0,0,0,0,22,14,0,3,49,0,0,9,8,3,0,0,0,0,16,0,0,0,0,4,5,9,4,0,21,0,0,6,6,0,8,0,0,0,13,0,0,0,10,3,3,4,0,0,27,0,10,6,13,16,20,21,5,0,90,0,0,0,7,0,0,3,0,0,6,0,0,0,14,5,4,0,0,0,26,0,0,0,4,7,7,0,3,0,24,0,4,0,6,3,3,4,0,0,14
213011569,0,0,0,9,0,40,77,45,4,178,0,0,0,10,0,3,6,0,0,9,0,10,31,111,22,9,5,0,0,188,0,0,3,18,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,7,3,29,41,73,9,18,5,0,0,181,0,0,0,12,17,16,30,15,0,88,0,18,8,62,0,0,3,0,0,98,0,0,0,0,0,0,0,0,0,4,0,19,32,145,73,72,60,20,5,424,0,0,0,12,5,13,15,5,0,50,0,7,9,6,17,11,0,0,0,54,0,0,0,0,0,0,7,8,4,18,0,0,0,3,0,4,0,0,0,11,0,0,0,7,0,0,0,0,0,11,0,0,4,30,8,0,5,0,0,50,0,0,0,3,5,0,0,0,0,11,0,0,3,26,9,5,0,4,0,55,0,0,0,14,10,8,3,3,0,38,0,3,4,6,0,0,0,0,0,17
213011570,0,0,0,6,3,4,8,4,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,19,50,7,5,0,0,0,102,0,0,0,8,4,3,6,0,0,23,5,9,0,22,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,13,36,109,89,39,23,10,4,327,0,0,0,3,3,0,0,0,0,4,0,0,3,8,6,5,0,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,16,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,10,0,0,0,6,5,0,7,0,0,17,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0
213021341,0,0,0,0,5,10,49,39,22,129,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,3,0,6,3,0,10,4,0,30,4,12,8,63,44,20,10,3,0,162,0,0,0,0,4,14,10,3,0,27,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,44,11,12,13,0,0,81,0,0,0,12,5,0,7,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,12,18,10,8,65,0,0,0,8,4,0,0,0,0,20,0,0,3,19,6,7,4,0,0,37,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,4,23,7,4,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,4,0,20,5,0,3,0,0,40
213021342,0,0,0,0,0,35,94,60,21,217,0,0,3,8,6,7,0,0,0,29,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,3,3,7,0,14,0,10,12,87,33,23,16,7,0,191,0,0,0,7,16,41,52,16,3,133,0,3,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,7,13,80,46,54,42,15,0,257,0,0,0,12,3,7,21,5,4,61,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,21,22,8,6,62,0,0,3,3,0,6,4,3,0,20,0,0,3,21,3,3,0,0,0,31,0,0,0,10,7,3,0,3,0,22,0,0,0,7,0,0,0,0,0,8,0,0,4,32,9,7,5,0,0,54,0,0,0,6,0,6,0,0,0,8,0,0,3,15,0,0,0,0,0,28
213021343,0,0,0,6,4,4,24,65,22,121,0,0,0,3,0,0,0,0,0,4,0,0,0,8,6,5,4,0,0,19,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,5,6,50,32,18,9,0,0,127,0,0,0,5,9,11,24,24,9,77,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,6,4,6,0,86,0,0,0,7,5,4,3,12,13,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,6,3,4,24,0,3,3,13,4,0,0,0,0,24,0,0,0,9,0,0,0,0,0,12,0,0,0,10,5,0,4,0,0,20,0,0,0,6,0,4,0,0,0,13,0,0,3,15,8,4,0,0,0,33,0,0,0,0,0,0,4,0,0,3,0,3,3,14,0,0,0,0,0,21
213021344,0,0,0,3,6,0,8,9,0,21,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,0,0,0,4,4,4,5,0,0,16,0,5,5,114,66,29,9,0,0,224,0,0,0,10,6,16,18,11,7,64,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,6,3,33,5,16,3,0,0,64,0,0,0,14,3,0,5,0,9,27,0,0,0,0,0,0,0,0,0,0,0,3,0,19,4,8,6,4,0,49,0,0,0,6,0,0,0,0,0,18,3,0,0,26,12,7,0,4,0,51,0,0,0,12,9,4,0,0,0,26,0,0,0,3,0,0,0,0,0,4,0,0,0,21,3,4,3,0,0,37,0,0,0,4,0,0,0,0,0,7,0,11,0,29,13,5,8,0,0,68
213021345,0,0,0,0,4,9,12,3,0,31,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,6,12,9,9,0,3,0,41,0,0,0,0,4,6,3,0,0,18,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,18,11,20,11,4,0,56,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,7,0,0,13,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,5,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,4,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
213021346,0,0,0,0,3,5,11,10,0,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,12,0,5,7,51,29,26,10,3,0,138,0,0,0,0,8,7,7,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,35,4,6,5,0,0,61,0,0,0,7,6,0,4,3,3,15,0,0,0,0,0,0,0,0,0,0,0,4,4,9,8,17,17,4,0,59,0,3,0,8,10,0,0,0,0,26,0,5,0,22,13,5,3,0,0,49,0,0,0,3,0,4,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,4,0,16,9,4,0,0,0,32,0,3,0,5,0,0,0,0,0,6,0,0,3,20,14,3,9,0,0,55
213031347,0,0,0,0,0,0,6,5,6,21,0,0,5,8,0,0,0,0,0,19,0,6,9,49,3,0,0,0,0,72,0,0,9,18,0,0,0,0,0,25,0,0,0,5,0,0,0,0,0,7,0,4,9,75,16,13,12,0,0,129,0,0,0,0,11,9,13,5,5,36,0,3,5,15,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,25,117,37,37,24,14,4,254,0,0,0,14,3,8,10,4,5,39,0,0,0,3,0,0,3,0,0,7,0,0,0,3,0,3,4,4,0,17,0,0,0,25,3,0,7,0,0,38,0,0,0,7,5,0,0,0,0,10,0,8,4,21,4,0,0,0,3,43,0,0,5,16,0,0,0,5,0,20,0,0,4,37,10,3,0,0,0,53,0,0,0,6,5,3,5,3,0,33,0,0,0,7,0,0,0,0,0,14
213031348,0,0,0,0,0,0,0,5,7,17,0,0,6,6,0,0,4,0,4,10,0,0,0,4,0,0,0,0,0,7,0,0,49,66,0,0,0,0,0,118,0,0,5,0,0,0,0,0,0,10,0,3,13,104,16,15,6,3,0,173,0,0,4,5,9,6,8,7,5,43,0,0,0,22,0,0,0,0,0,20,0,0,0,7,3,0,0,0,0,15,0,0,14,107,10,15,15,3,0,164,0,0,0,8,0,0,3,3,3,13,0,0,0,3,0,0,0,0,0,9,0,0,0,10,3,0,0,4,0,19,0,6,3,34,0,5,3,0,0,50,0,0,6,15,3,0,0,0,0,22,0,0,4,23,4,5,0,0,4,34,0,0,0,20,0,0,3,0,0,26,0,0,0,33,3,4,4,0,0,48,0,0,0,0,3,3,0,3,0,14,0,0,0,34,10,4,0,0,0,42
213031349,0,0,0,0,0,7,4,5,0,12,0,0,0,8,0,4,0,0,0,11,0,0,0,5,0,4,0,0,0,10,0,0,11,18,0,0,0,0,0,28,0,5,0,3,0,0,4,0,0,13,0,0,8,47,14,10,9,0,0,94,0,0,0,3,4,7,8,6,0,28,0,4,3,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,8,63,22,10,8,3,0,121,0,0,0,8,3,0,3,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,0,0,0,20,4,5,0,0,0,30,0,0,0,9,0,0,0,0,0,16,0,0,0,17,4,3,0,0,0,28,4,5,0,14,0,4,0,0,0,32,0,0,9,24,3,3,0,0,0,34,0,0,0,11,8,7,0,0,0,28,4,3,4,13,3,0,0,0,0,21
213031350,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,6,0,5,0,73,24,10,3,0,0,118,0,0,0,0,8,11,12,12,5,51,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,19,10,0,0,0,0,39,0,0,0,3,3,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,0,0,0,21,0,0,0,6,4,0,0,0,0,12,0,0,0,7,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,14,0,0,0,17,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,6,0,24,8,6,0,0,0,34
213031351,0,0,0,0,0,0,3,3,6,8,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,0,0,0,10,0,0,5,27,0,0,0,0,0,34,0,0,0,0,0,3,0,0,0,8,0,4,6,59,19,4,8,0,5,111,0,0,0,4,8,5,9,8,0,34,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,52,19,17,20,18,4,125,0,0,0,5,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,13,0,0,0,4,3,0,0,0,0,9,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,3,15,3,0,0,0,0,31,0,0,0,6,0,8,0,0,0,17,0,0,4,24,4,0,0,0,0,30
