SA2_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
210031536,0,0,0,0,0,0,0,0,0,0,298,300,225,695,214,200,101,69,45,2149,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,5,20,9,7,8,3,0,47,0,0,0,0,3,0,0,7,0,11,0,0,0,5,4,3,3,3,3,23,0,0,7,21,10,9,8,0,0,57,0,0,0,4,4,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,3,5,0,14,0,0,0,0,0,3,14,13,9,43,0,0,0,8,0,0,0,0,0,10,3,27,40,259,21,6,0,4,0,352,0,0,0,6,0,0,0,0,0,6,0,7,0,23,5,0,0,0,0,39
210031537,0,0,0,3,0,0,0,0,0,3,267,319,333,757,273,218,117,55,37,2378,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,4,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,6,7,32,5,12,6,4,0,73,0,0,0,3,0,0,0,0,0,3,0,0,0,5,4,0,0,3,0,18,0,0,0,30,23,8,8,4,3,74,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,0,7,0,0,0,3,0,5,6,10,3,27,0,0,6,6,5,0,0,0,0,10,0,15,15,136,12,6,0,0,0,190,0,0,4,9,9,0,0,0,0,16,5,0,0,15,6,0,0,0,0,26
210031538,0,0,0,0,0,0,0,0,0,0,538,807,731,1847,709,510,218,81,74,5510,0,0,3,13,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,4,0,26,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,4,3,5,0,0,0,7,0,4,8,36,12,7,14,3,0,81,0,0,0,3,0,3,0,0,0,5,0,5,6,7,5,3,7,9,0,39,0,5,4,70,34,22,14,9,0,166,0,0,0,10,5,5,0,0,0,18,0,0,0,3,0,7,0,0,0,13,0,0,0,7,4,0,12,3,0,29,0,6,0,8,9,10,27,38,17,114,0,0,0,5,3,0,0,0,0,16,4,18,15,174,26,10,11,5,0,257,0,0,0,9,7,0,0,0,0,13,0,3,3,19,9,3,0,0,0,36
210041240,0,0,0,0,0,0,0,0,0,0,396,875,842,1411,756,668,388,146,48,5520,0,0,10,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,0,0,7,0,6,3,0,0,20,0,5,0,0,0,0,0,0,0,3,0,5,10,31,31,64,40,26,13,219,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,6,7,32,0,0,0,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,47,6,7,3,0,0,77,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0
210041539,0,0,0,0,0,0,0,0,0,0,247,272,189,709,165,151,99,32,3,1867,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,11,0,0,0,5,0,0,5,0,0,6,0,0,0,13,4,17,10,3,0,45,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,155,10,12,4,0,0,200,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
210041540,0,0,0,0,0,0,0,0,0,0,444,880,777,1533,718,513,403,201,62,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,4,3,11,6,3,3,0,0,32,0,0,0,5,0,3,7,7,0,25,0,0,0,0,0,0,8,0,0,10,0,13,6,54,41,45,58,31,16,258,0,0,0,4,0,5,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,7,8,4,5,26,0,0,0,0,0,0,0,3,4,12,0,0,0,4,0,0,0,0,0,3,0,15,13,99,24,5,4,5,0,176,0,0,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7
210041541,0,0,0,0,0,0,0,0,0,0,339,680,620,1294,542,535,318,92,32,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,7,25,26,48,42,25,0,170,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,0,6,4,4,7,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,0,41,6,12,7,3,0,84,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
210051242,0,0,4,17,3,5,0,0,0,29,446,625,495,709,217,239,125,69,29,2961,0,0,0,18,6,0,0,0,0,26,0,0,0,7,0,3,6,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,6,17,10,0,0,47,0,0,0,0,4,8,5,4,3,22,0,4,0,6,0,9,15,4,5,28,0,0,3,8,6,14,15,5,0,53,0,0,0,9,3,4,0,0,0,22,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,7,5,0,10,0,0,3,4,0,10,11,8,0,38,0,0,0,4,0,0,0,0,0,8,5,13,54,213,25,10,9,3,5,328,0,0,0,5,0,0,0,0,0,10,0,4,7,58,7,3,0,0,0,77
210051243,0,0,0,14,0,0,0,0,0,17,520,949,734,913,300,209,109,83,20,3836,0,4,0,20,0,0,4,0,0,24,0,0,0,8,0,5,4,4,0,25,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,0,0,21,0,0,0,0,4,0,8,9,4,26,0,0,7,7,6,5,9,9,3,42,0,0,0,5,3,21,14,7,3,47,0,0,0,0,8,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,12,0,0,0,8,0,6,23,34,15,88,0,0,0,0,0,0,0,0,0,0,0,10,25,137,24,3,0,6,0,204,0,0,0,12,0,5,4,0,0,18,0,0,3,28,7,0,0,0,0,44
210051245,0,0,0,3,0,0,0,0,0,5,481,899,866,1706,707,591,440,184,35,5912,0,0,0,0,0,0,0,0,0,6,0,0,0,11,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,22,9,5,3,3,0,48,0,0,0,3,0,3,11,16,0,33,0,0,0,5,3,10,25,13,11,88,0,0,4,20,18,29,39,32,9,145,0,0,3,6,4,9,4,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,13,7,4,26,0,0,0,3,7,17,22,27,3,81,0,0,0,3,3,0,3,0,0,12,0,5,12,43,30,24,26,21,0,162,0,0,0,4,0,0,0,0,0,11,0,0,0,18,0,13,9,3,0,46
210051246,0,0,0,4,0,0,0,0,0,3,802,1339,1266,1882,738,637,256,60,11,6983,0,0,3,11,0,8,0,0,0,18,0,0,0,3,6,3,5,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,4,7,18,8,11,4,6,0,45,0,0,0,9,3,13,18,24,3,62,0,6,6,21,13,17,21,6,0,91,0,7,5,17,22,22,24,7,0,100,0,3,0,19,13,11,7,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,3,8,0,28,0,0,0,7,5,25,25,16,0,78,0,0,0,5,0,0,0,0,0,6,3,21,13,125,29,25,17,4,0,241,0,0,0,4,0,0,0,0,0,3,0,0,9,30,10,9,9,4,0,68
210051247,0,0,0,0,0,0,0,0,0,0,452,857,772,802,189,173,96,30,4,3373,0,0,0,15,0,0,3,0,0,30,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,10,0,0,0,4,6,9,0,4,0,25,0,0,0,0,3,3,3,9,0,20,0,0,0,8,5,10,3,5,0,34,0,0,4,0,3,10,8,4,0,23,0,0,0,3,10,3,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,5,12,3,13,5,35,0,0,0,0,0,0,0,0,0,0,4,8,15,48,12,8,4,0,0,100,0,0,0,9,5,0,0,0,0,10,3,0,8,19,6,3,3,0,0,41
210051248,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,0,0,0,0,191,236,229,706,262,185,117,63,9,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,8,0,4,0,3,0,16,0,0,0,0,3,0,6,10,0,22,0,0,0,5,0,4,11,7,0,33,0,0,0,5,6,11,6,8,3,47,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,14,0,4,0,0,3,12,14,13,7,53,0,0,0,5,0,0,0,0,0,5,0,7,5,65,14,5,4,9,7,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,3,19
210051441,0,0,0,0,0,0,0,0,0,0,262,458,367,513,274,277,149,38,7,2335,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,8,0,0,0,0,5,3,0,7,0,15,0,0,0,0,0,3,4,0,0,7,0,0,0,5,5,19,12,7,0,51,0,0,6,4,7,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,7,0,0,0,0,0,4,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,20,54,259,39,7,7,0,0,394,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13
210051442,0,0,4,8,3,0,0,0,0,13,438,900,566,691,285,154,70,12,3,3113,0,0,0,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,5,0,0,0,0,13,0,0,0,0,3,4,4,0,0,16,0,0,0,4,0,0,3,3,0,13,0,5,7,10,8,4,3,5,0,51,0,0,8,14,12,13,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,4,7,0,0,20,0,0,0,0,4,0,0,0,0,3,4,43,108,534,97,32,30,11,0,854,0,0,0,0,3,0,0,0,0,9,0,4,0,13,0,4,3,0,0,25
210051443,0,6,3,23,8,0,0,0,0,37,903,1317,860,1086,427,420,171,38,8,5226,0,0,0,13,6,0,0,0,0,18,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,6,0,0,0,31,0,0,0,0,4,7,4,10,3,24,0,0,8,11,4,0,7,0,0,33,0,5,11,14,7,16,10,3,0,76,0,4,3,25,20,13,14,0,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,6,0,0,15,0,0,5,0,4,4,8,0,0,23,0,3,8,5,0,3,0,0,0,13,11,66,166,891,117,35,35,9,4,1332,0,0,0,3,6,0,0,0,0,7,0,0,8,25,4,5,0,0,0,43
210051445,0,3,4,13,0,3,0,0,0,22,1528,1366,602,1660,310,197,77,27,5,5764,0,7,0,19,0,0,0,0,0,30,0,0,0,3,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,7,0,0,0,16,0,4,0,0,0,22,0,0,0,0,7,3,0,0,0,8,0,9,0,14,0,0,0,0,0,28,0,10,15,22,6,6,4,3,9,74,0,3,6,49,8,9,6,0,0,84,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,9,0,0,9,8,6,0,8,3,0,32,0,0,0,0,0,0,0,0,0,3,8,109,170,1714,126,50,58,8,0,2256,0,0,6,8,4,0,0,0,0,16,0,0,9,19,4,5,0,0,0,36
210051542,0,0,4,14,4,0,0,0,0,19,579,646,193,437,71,40,13,6,0,1995,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,20,0,0,0,8,5,3,3,0,0,23,0,0,10,14,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7,73,115,776,60,19,31,0,0,1079,0,0,0,0,0,0,0,0,0,4,0,0,4,17,3,4,0,0,0,23
210051543,0,0,12,28,5,6,0,0,0,54,521,851,310,549,167,89,58,48,14,2599,0,0,0,6,3,0,3,4,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,3,0,10,8,0,0,3,0,25,0,0,0,0,0,0,5,0,0,9,0,3,0,9,0,3,3,0,0,25,0,9,0,3,6,11,6,7,0,50,0,0,0,13,0,8,5,0,0,27,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,12,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,10,50,124,727,73,34,21,6,0,1048,0,0,0,6,4,0,0,0,0,8,0,6,5,17,0,4,0,6,0,40
210051544,0,0,0,5,0,0,0,0,0,8,250,524,609,422,209,144,42,21,4,2215,0,0,0,5,6,7,0,0,0,22,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,3,0,0,30,0,0,0,0,0,3,0,4,0,4,0,3,0,9,0,8,3,4,0,30,0,0,0,4,6,6,0,6,0,24,0,0,0,6,5,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,8,5,6,0,25,0,0,0,0,0,0,0,0,0,0,0,5,15,71,23,18,10,0,0,138,0,0,0,7,3,0,0,0,0,4,0,5,3,20,6,0,0,0,0,35
210051545,0,0,0,11,0,0,0,0,0,21,515,1041,729,521,173,85,37,40,10,3156,0,0,0,9,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,4,0,0,0,6,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,11,10,7,6,0,0,35,0,0,0,0,3,4,6,9,0,22,0,0,5,12,5,5,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,4,0,0,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,21,90,28,34,9,0,0,183,0,0,0,0,5,0,0,0,0,10,0,0,6,14,0,0,0,0,0,15
211011251,0,0,0,3,0,0,0,0,0,3,340,584,534,1124,456,401,281,158,33,3910,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,12,0,9,18,152,37,46,30,12,0,300,0,0,0,0,0,4,0,4,0,14,0,0,0,4,0,0,0,0,0,10,0,0,6,32,21,42,23,24,22,167,0,0,0,6,0,6,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,6,35,22,74,0,0,0,0,0,4,7,4,0,13,0,6,4,44,10,19,8,0,0,90,0,24,14,147,26,23,14,9,5,257,0,0,0,9,6,0,0,0,0,19,0,0,3,24,3,7,6,0,0,35
211011254,0,0,3,9,7,3,4,0,0,33,449,929,708,1094,513,438,354,190,48,4707,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,9,10,0,0,39,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,45,296,80,69,52,13,0,595,0,0,0,0,0,0,5,0,0,10,0,5,7,4,6,3,4,0,0,23,0,6,7,31,32,48,39,47,8,210,0,0,0,7,3,0,3,0,0,14,0,0,6,0,3,0,0,0,0,10,0,0,0,3,3,0,9,10,3,36,0,0,0,4,5,3,12,0,3,23,0,0,10,50,6,25,18,0,0,113,0,17,49,175,78,41,19,15,0,403,0,0,7,28,10,5,4,7,0,60,0,5,7,38,8,12,4,0,0,73
211011255,0,0,0,0,3,7,3,0,0,11,141,427,508,502,374,353,138,43,6,2499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,30,16,10,3,0,0,71,0,0,0,3,0,0,0,3,0,6,0,0,0,4,0,11,8,3,0,20,0,0,12,13,20,38,18,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,15,0,0,0,0,0,9,0,5,0,14,0,0,5,4,3,0,6,0,0,14,0,0,0,6,12,7,7,0,0,40,0,0,0,5,3,3,0,0,0,13,0,0,0,6,3,0,0,0,0,14
211011256,0,0,0,11,0,6,9,0,0,27,373,812,790,1177,569,599,266,118,42,4741,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,5,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,6,20,14,7,3,0,50,0,0,0,3,0,0,0,0,0,10,0,0,0,0,5,4,7,3,0,11,0,12,22,203,43,52,53,11,0,397,0,0,0,0,0,0,4,8,0,15,0,3,0,9,5,14,15,16,8,66,0,0,10,28,28,63,44,21,13,201,0,0,0,3,9,0,5,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,4,9,0,6,5,5,0,32,0,3,0,3,12,13,17,6,5,58,0,0,3,26,8,11,9,0,0,59,0,10,27,85,44,36,20,9,0,226,0,4,3,9,9,0,4,0,0,31,0,0,4,32,12,8,7,3,0,68
211011257,0,0,0,3,0,0,0,0,0,3,191,506,534,499,370,290,122,94,34,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,3,3,62,19,21,9,6,0,123,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,14,3,3,0,22,0,0,6,19,28,30,24,17,4,122,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,3,0,20,0,0,0,0,0,5,3,0,0,9,0,0,0,7,5,0,6,0,0,26,0,8,12,49,28,16,4,4,0,128,0,0,0,5,0,0,0,0,0,14,0,0,0,15,6,6,0,0,0,31
211011258,0,0,0,5,4,5,0,4,0,14,235,556,711,678,434,374,173,84,29,3278,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,14,0,8,7,79,21,23,21,6,0,168,0,0,0,0,0,6,7,6,0,14,0,0,0,9,4,13,11,8,0,46,0,3,11,13,23,28,24,21,3,129,0,0,0,5,0,7,3,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,3,3,3,21,0,0,0,4,7,3,7,6,0,31,0,3,6,12,0,10,3,0,0,33,0,5,18,51,50,38,23,5,0,188,0,0,0,4,5,0,0,3,0,11,0,0,0,10,7,6,0,0,0,27
