SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
209021429,26,287,13,49,25,7,0,6,0,408,22,219,3,45,23,10,8,3,0,335,118,170,11,42,155,37,0,14,10,551,74,276,15,106,78,23,0,10,15,603,45,174,18,35,30,29,5,6,3,344,5,5,28,26,23,11,4,8,0,112,0,0,0,0,0,0,0,0,0,4,10,28,0,9,10,5,0,0,0,73,3,6,0,7,5,0,0,0,3,34,365,1339,117,337,383,149,16,60,34,2800,37,121,19,16,21,17,4,13,0,250,49,133,13,8,14,10,8,21,4,258,78,178,148,12,29,21,24,22,6,516,38,75,90,5,6,9,4,12,3,248,10,18,24,0,5,4,0,15,0,87,37,368,18,59,29,7,6,10,0,536,38,323,3,57,26,10,7,4,0,465,248,294,35,61,211,70,24,33,19,987,133,414,20,153,104,37,7,20,22,903,77,301,53,65,53,41,14,19,6,627
209021523,21,256,12,88,41,4,4,7,7,439,17,174,4,64,20,8,4,11,0,299,114,165,11,67,201,41,11,34,11,655,61,178,10,162,108,20,7,19,7,566,27,98,14,27,32,20,0,8,0,233,14,7,39,34,19,19,0,18,3,153,0,0,0,0,0,0,0,0,0,3,9,14,0,8,14,3,0,9,3,61,3,4,0,14,9,5,0,5,12,49,315,1042,136,487,464,145,29,143,46,2803,38,127,20,10,17,9,10,16,4,248,36,160,45,21,18,18,32,39,12,381,53,173,207,25,35,14,59,60,5,632,27,32,140,13,18,8,15,33,3,286,6,18,19,5,6,5,7,7,0,76,29,312,23,122,49,19,8,18,7,575,16,232,6,75,23,13,5,13,0,377,224,295,63,96,282,79,52,77,15,1177,91,257,26,221,131,27,21,29,13,818,52,183,43,36,45,41,7,22,7,435
209021524,4,101,3,42,12,9,0,5,0,181,10,98,0,36,15,6,3,0,3,170,45,60,0,21,118,30,4,10,8,293,17,83,3,80,34,9,0,4,7,245,18,24,9,6,16,6,0,0,3,93,5,0,17,20,19,11,0,7,0,79,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,3,0,0,0,19,5,0,3,5,11,7,4,3,9,43,135,425,55,216,251,94,13,49,25,1259,18,47,9,3,14,4,6,11,0,110,16,52,14,6,19,6,11,14,3,146,52,68,176,10,26,11,55,38,8,448,9,14,95,3,6,6,12,26,4,173,5,0,6,0,3,0,4,0,0,17,10,144,7,50,13,15,0,8,0,251,15,131,0,34,17,3,3,0,3,216,105,112,18,29,152,55,30,31,7,538,38,110,11,98,51,14,4,12,7,342,26,54,14,15,32,13,6,7,5,164
209021525,21,207,9,60,26,12,4,0,3,342,15,149,0,43,16,9,0,9,3,239,86,111,8,38,149,43,9,16,7,458,44,146,4,111,60,13,5,15,4,401,30,73,12,14,26,24,4,5,0,194,17,3,31,19,20,13,4,14,4,119,0,0,0,0,0,0,0,0,0,3,8,9,3,8,15,4,0,3,0,43,5,3,0,10,13,7,0,6,14,55,251,811,88,329,352,134,22,91,38,2108,30,71,18,15,22,10,4,14,0,181,30,100,24,14,17,11,21,34,6,265,69,99,171,18,30,14,39,38,9,494,25,38,121,3,7,11,5,27,3,236,4,11,19,5,4,6,0,6,0,57,19,274,17,88,33,16,9,7,3,468,21,214,6,53,16,13,4,13,0,331,177,222,42,64,213,64,39,47,11,885,62,207,19,164,80,33,7,24,13,610,48,146,34,24,44,37,13,21,0,365
209021526,17,252,9,99,40,10,0,3,0,428,24,221,3,57,38,4,0,5,3,359,108,136,17,46,160,51,6,33,12,555,75,253,13,141,66,22,5,13,14,593,53,121,22,25,48,20,6,6,4,297,19,9,32,24,16,19,0,17,3,143,0,0,0,0,0,0,0,0,0,6,13,25,3,15,8,0,5,3,0,72,0,7,0,8,11,5,0,0,9,43,354,1161,126,439,436,147,33,95,45,2837,43,119,13,21,19,13,6,9,3,238,40,132,40,19,30,6,18,25,3,312,77,155,177,24,41,21,56,55,10,613,33,46,153,6,15,6,10,25,5,297,16,11,22,0,9,4,3,9,3,74,19,343,12,125,46,18,10,10,0,580,37,308,3,67,40,10,4,11,3,484,221,271,42,79,239,95,36,67,22,1062,117,360,24,199,95,33,16,23,16,885,74,234,59,40,62,29,19,24,4,543
209031209,66,535,21,118,89,9,0,7,0,849,61,463,11,89,44,12,0,5,5,694,243,227,16,63,349,82,11,9,10,1006,115,348,15,196,134,31,0,14,12,864,55,131,15,26,54,28,4,3,4,322,31,9,49,36,52,17,0,3,0,201,0,0,0,0,0,0,0,0,0,0,11,32,0,19,17,0,0,0,0,94,6,11,0,11,10,0,0,8,12,58,687,1987,175,590,813,205,20,57,54,4591,99,214,29,25,37,8,7,7,6,440,95,206,28,7,27,7,5,8,6,383,321,314,387,15,58,40,52,48,7,1251,128,93,371,15,25,5,18,21,3,684,28,27,47,6,16,7,5,14,4,158,102,698,39,156,98,14,6,12,0,1138,90,616,20,90,58,16,7,5,5,901,634,520,42,98,459,159,22,31,16,1980,193,535,30,277,163,47,12,24,18,1289,84,236,46,44,68,38,9,16,4,541
209031210,14,74,8,20,15,4,0,0,0,134,9,95,5,22,14,0,0,0,0,143,27,30,0,13,46,6,0,0,0,121,14,55,5,46,16,4,0,0,4,147,10,23,10,3,7,5,0,0,0,59,3,0,14,6,10,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,3,3,9,89,310,55,115,122,17,7,17,6,731,14,30,4,3,9,6,0,0,0,57,6,14,7,0,3,3,0,0,0,28,42,35,101,10,9,5,19,19,4,237,27,0,96,0,5,0,3,8,0,146,3,14,20,4,3,3,9,3,0,58,18,85,14,32,18,7,0,3,0,173,15,115,3,20,14,0,3,0,0,176,49,38,4,19,56,10,0,5,4,185,26,79,9,56,23,4,0,7,3,210,8,37,12,8,11,4,0,4,0,97
209031211,6,60,10,25,11,0,0,3,0,122,11,50,0,21,6,5,0,0,0,102,27,12,0,10,55,5,0,12,3,126,13,29,3,64,17,3,0,8,0,146,0,4,0,8,5,0,0,4,0,21,15,0,14,11,18,5,0,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,16,88,183,45,156,135,30,7,34,13,683,8,17,5,0,0,0,0,3,4,32,9,13,4,0,5,0,0,0,3,37,44,31,139,8,10,4,29,26,5,299,24,3,100,0,4,4,9,22,4,164,17,11,28,0,7,0,4,7,0,79,6,69,17,35,11,5,4,6,0,144,14,62,0,21,12,5,3,0,0,123,42,33,5,22,61,9,5,10,6,186,19,36,9,83,23,5,5,9,3,185,6,7,3,5,5,3,0,3,0,43
209031212,10,111,3,31,27,3,0,0,0,188,15,86,3,16,16,4,0,0,0,150,31,22,3,9,70,8,3,0,0,148,16,63,4,43,29,9,0,5,0,163,3,23,12,11,13,7,0,0,0,68,0,0,9,4,13,3,0,5,0,38,0,0,0,0,0,0,0,0,0,0,5,11,0,9,3,0,0,0,0,18,9,5,5,5,3,3,0,0,4,20,111,354,44,120,194,45,10,22,6,911,21,32,5,6,10,0,0,0,0,79,11,12,0,0,8,6,0,0,0,35,66,51,110,0,13,13,22,24,3,310,47,11,135,3,4,3,8,11,7,226,27,7,29,4,10,12,9,6,0,108,20,124,3,44,28,3,3,0,0,227,23,109,7,15,16,4,0,3,0,187,93,51,10,12,81,18,9,4,0,280,26,87,4,58,29,13,0,9,3,225,12,41,17,13,17,5,0,7,0,111
209031213,20,200,9,35,36,5,0,0,3,309,27,177,3,41,18,3,0,0,4,263,85,103,9,23,157,37,0,15,0,420,34,68,11,80,47,13,0,3,0,253,12,22,9,8,9,12,0,0,0,73,6,6,20,12,19,9,0,5,0,82,0,0,0,0,0,0,0,0,0,0,3,13,0,8,4,0,0,0,0,32,3,0,0,5,6,0,0,0,0,23,226,656,68,224,329,98,3,31,17,1651,25,78,15,4,13,5,7,9,0,152,36,86,7,5,14,10,4,4,3,161,137,104,205,9,20,17,34,29,6,556,72,14,187,6,14,8,17,13,7,338,10,8,16,5,6,3,5,8,0,47,25,239,11,50,45,5,5,4,5,383,43,203,4,43,19,9,0,0,3,329,241,224,18,41,192,61,3,17,8,810,54,100,16,96,56,13,7,10,4,361,30,47,21,14,14,16,0,0,0,136
209031214,17,176,13,37,27,3,0,3,0,268,21,106,4,22,24,5,0,5,0,185,77,58,6,16,73,18,0,3,8,250,39,104,6,44,37,7,0,6,5,248,8,37,0,17,12,7,0,0,0,92,7,0,7,17,17,5,0,3,0,52,0,0,0,0,0,0,0,0,0,0,5,11,0,0,3,0,0,0,0,26,7,4,0,0,3,6,0,0,4,28,220,570,54,168,217,56,3,28,17,1340,41,66,13,5,13,4,0,6,4,156,29,36,4,0,6,6,0,0,5,93,113,85,108,7,17,9,15,18,3,368,64,35,132,8,3,7,9,16,0,262,15,16,25,3,11,6,3,4,0,73,24,227,12,52,26,3,0,4,0,346,36,136,4,22,22,5,0,9,0,240,185,143,15,27,101,36,0,10,14,522,65,162,9,66,50,10,0,11,8,384,22,64,9,24,15,11,5,4,0,161
209031215,25,327,16,122,59,12,0,0,0,576,41,322,5,94,39,10,0,0,0,516,128,138,9,39,210,47,4,5,6,571,67,142,10,181,79,17,0,7,9,521,15,55,10,10,14,13,0,3,3,134,26,3,40,45,38,24,3,7,0,183,0,0,0,0,0,0,0,0,0,0,10,7,5,3,12,5,0,0,0,35,5,7,0,5,7,0,0,3,11,43,359,1098,133,511,498,139,19,38,46,2845,47,85,25,13,13,5,0,8,6,209,38,83,8,5,12,5,8,3,0,167,174,181,410,25,40,24,50,52,10,957,84,29,339,5,21,11,20,46,3,564,25,13,39,0,9,5,5,16,0,106,40,389,18,146,63,14,0,3,8,680,59,402,8,104,42,13,8,3,0,642,325,283,29,53,270,76,17,17,15,1082,100,202,19,248,97,22,14,11,9,725,36,100,20,28,26,22,0,16,10,256
209041216,8,160,9,33,14,11,0,4,3,244,10,86,0,27,8,5,0,0,0,138,57,75,10,30,122,45,4,11,7,364,20,57,4,59,39,9,0,3,5,196,9,18,4,6,8,12,0,0,0,58,8,4,13,15,19,5,0,9,0,76,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,3,0,0,0,18,0,0,0,4,5,0,0,0,6,27,133,477,59,196,247,99,12,44,17,1289,17,55,13,12,5,4,3,10,0,129,47,83,17,9,18,8,9,6,0,199,48,102,104,10,27,18,36,26,6,366,20,16,57,3,5,0,3,12,4,120,0,0,5,0,0,5,0,3,0,18,16,225,10,48,17,11,4,5,3,345,19,102,0,32,8,5,0,0,0,178,161,152,23,36,163,71,26,22,7,667,32,83,8,80,43,20,11,9,9,295,19,32,3,13,23,12,4,7,0,103
209041217,8,100,12,25,5,6,0,3,3,165,6,74,0,34,12,4,0,0,0,125,35,48,3,12,85,26,9,11,8,224,9,51,6,63,19,14,0,0,0,163,8,17,0,7,11,9,0,3,0,54,7,3,15,20,10,0,0,8,0,61,0,0,0,0,0,0,0,0,0,0,7,0,4,3,4,0,0,0,0,23,0,3,0,8,3,6,0,0,5,30,87,325,49,179,159,73,14,33,27,947,6,38,16,4,13,3,7,12,0,96,16,48,8,7,11,16,14,12,0,135,31,56,97,12,16,17,33,26,3,288,15,9,70,0,6,0,6,4,0,116,3,5,5,0,0,0,0,3,0,15,9,127,12,36,8,6,0,7,4,214,3,94,3,36,13,12,0,0,0,159,74,116,13,22,105,44,20,20,9,418,19,76,14,83,35,19,8,8,3,256,13,32,10,10,10,12,5,3,0,95
209041220,14,286,13,89,37,13,0,5,3,468,32,193,6,89,24,8,3,9,0,361,96,144,19,58,297,64,7,16,9,712,36,122,11,204,85,25,8,18,3,516,19,34,6,11,33,16,4,4,0,122,15,4,33,50,41,35,3,19,5,209,0,0,0,0,0,0,0,0,0,0,5,7,0,10,15,5,3,4,0,48,4,10,3,7,13,11,0,3,20,66,259,911,136,539,601,211,40,85,52,2832,28,67,22,12,26,19,15,11,0,200,41,117,40,15,25,22,22,16,4,303,128,201,343,26,66,38,98,74,17,984,46,24,217,8,12,20,16,40,13,397,16,7,28,8,3,5,8,12,0,73,25,360,21,116,39,23,6,13,7,615,39,247,9,97,31,14,3,7,0,446,227,300,47,89,399,135,53,58,14,1314,65,176,22,270,123,35,18,31,3,735,22,59,17,13,41,24,8,6,3,195
209041221,12,194,4,69,16,22,3,4,0,327,15,130,10,64,19,7,0,5,0,248,45,90,9,30,166,34,5,15,5,402,22,87,0,139,71,16,4,12,9,364,9,26,6,6,15,4,4,0,0,73,6,5,21,20,28,10,0,9,0,105,0,0,0,0,0,0,0,0,0,0,4,3,5,3,4,0,0,0,3,22,0,5,0,9,5,0,4,0,11,37,128,590,81,359,356,120,17,66,26,1755,20,57,16,6,18,11,10,4,0,136,24,59,34,9,28,4,16,16,7,181,58,119,217,21,32,7,55,51,5,567,19,16,130,3,9,10,12,28,11,245,5,8,16,4,3,0,5,3,0,48,20,265,21,89,16,22,7,10,0,458,27,173,7,62,25,7,0,11,5,309,108,155,39,53,224,65,35,42,13,728,40,125,17,178,79,28,19,20,9,513,10,48,15,15,19,14,9,5,4,128
209041223,17,180,15,108,27,14,0,9,3,368,18,100,6,64,27,12,5,8,0,239,48,109,21,60,184,61,9,61,12,563,24,78,9,169,63,31,6,27,7,407,8,23,4,10,17,11,0,0,0,77,10,0,49,50,25,31,6,22,0,200,3,0,0,0,0,0,0,0,0,3,3,3,0,9,3,3,0,6,0,37,3,3,0,10,9,8,0,11,18,61,161,577,155,526,389,189,42,165,40,2248,21,61,28,15,28,10,7,13,0,184,38,109,67,23,31,27,45,35,7,380,60,116,267,29,31,18,110,85,10,727,27,17,161,4,9,11,22,60,3,311,8,0,17,6,0,4,5,8,0,43,23,230,16,142,29,17,14,13,3,499,21,137,11,73,29,15,8,10,0,306,121,187,67,99,257,111,67,113,21,1038,36,123,29,224,77,37,32,48,7,621,15,32,15,18,27,19,9,3,0,138
209041224,35,314,32,153,66,16,6,20,7,637,30,236,0,153,34,11,7,8,5,487,126,106,23,60,317,71,14,23,15,751,56,113,22,323,117,28,3,23,4,695,11,21,6,12,14,9,3,5,0,85,28,6,73,53,56,50,7,30,5,303,0,0,0,0,0,0,0,0,0,3,3,9,0,13,7,6,6,5,0,46,10,4,3,16,24,7,0,8,18,89,344,881,217,829,699,225,52,144,57,3446,20,53,20,25,24,6,3,9,0,169,40,77,41,17,27,15,26,11,9,266,134,115,665,46,60,44,175,105,16,1368,83,16,435,3,20,14,49,58,10,681,22,10,64,11,18,4,25,23,0,175,44,376,36,188,73,22,4,29,13,777,42,290,13,163,35,18,20,17,5,596,259,198,56,96,376,123,73,60,19,1257,92,157,45,402,146,37,33,33,10,954,21,46,17,12,19,23,16,11,0,173
209041225,16,192,22,76,25,13,0,3,4,364,27,128,0,77,18,4,0,5,0,261,53,48,9,32,137,33,4,9,6,337,20,54,8,138,44,16,0,10,4,290,5,14,12,0,14,8,0,0,0,53,15,5,26,29,36,20,3,8,0,140,0,0,0,0,0,0,0,0,0,4,3,0,3,9,3,0,0,0,0,25,7,0,0,10,10,10,0,4,0,40,165,471,107,394,330,110,22,55,22,1669,14,19,13,9,16,4,4,0,0,78,13,45,12,8,12,8,4,6,0,112,79,56,297,20,20,21,67,50,15,627,40,4,240,5,5,11,30,34,8,378,16,3,20,10,7,9,9,13,0,99,19,231,27,90,27,15,7,17,3,438,36,159,3,89,17,8,4,4,0,323,118,94,28,47,167,46,31,22,6,550,33,71,25,176,52,22,6,16,3,402,14,24,14,3,18,8,4,9,0,102
209041431,9,153,11,66,24,15,0,4,3,281,14,119,0,66,13,10,0,12,4,236,43,71,17,33,146,23,4,5,7,352,13,56,10,177,59,22,5,13,10,366,8,14,0,10,6,12,0,7,0,52,12,0,32,37,30,19,6,17,0,165,0,0,0,0,0,0,0,0,0,0,3,4,0,10,9,4,0,6,3,31,3,4,0,10,7,4,0,8,7,47,132,499,93,435,321,128,26,79,33,1750,14,50,8,20,12,7,0,12,0,136,17,83,21,18,23,14,14,11,5,216,48,73,245,15,29,14,85,58,16,580,27,18,167,6,11,5,16,33,6,273,5,3,19,0,0,8,6,5,0,50,16,197,18,78,28,15,5,11,5,367,20,143,0,75,15,13,3,16,5,281,106,146,34,51,185,58,58,24,7,680,22,87,14,224,80,29,25,29,13,528,8,31,13,13,11,22,3,14,0,113
209041432,0,94,0,42,10,0,0,11,0,168,5,52,3,35,3,9,0,6,0,112,24,44,7,32,86,19,0,29,3,255,11,43,8,93,33,8,4,20,4,213,4,5,4,6,6,10,0,0,0,33,3,0,21,21,9,5,0,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,16,4,3,0,3,0,4,0,7,3,23,64,274,68,247,191,76,17,106,14,1054,8,24,15,0,12,3,5,8,5,66,14,55,28,12,28,15,17,20,4,189,40,51,137,11,20,15,47,31,6,362,9,0,81,0,9,4,8,19,4,131,0,0,9,6,0,4,4,10,0,30,4,124,3,49,12,9,4,14,0,219,9,63,5,36,7,9,4,5,3,136,57,79,29,47,127,32,37,48,4,475,17,57,15,111,39,21,17,27,6,306,0,12,4,9,15,13,0,0,0,63
209041433,13,214,15,73,20,8,0,8,0,345,5,104,3,69,18,9,0,0,3,209,64,74,12,65,178,42,7,22,9,483,27,59,7,154,45,13,12,19,4,336,8,15,8,9,15,13,0,6,0,75,9,4,33,33,22,18,0,16,0,126,0,0,0,0,0,0,0,0,0,0,9,4,0,16,5,3,0,3,0,39,0,6,0,7,5,3,0,10,10,49,164,565,97,444,362,121,29,91,30,1911,15,45,15,16,21,11,3,0,4,126,50,112,42,29,34,13,30,22,7,338,69,114,179,8,32,12,83,51,7,571,17,13,107,4,6,10,22,21,7,216,0,0,10,0,5,0,3,6,0,29,22,267,17,89,25,9,12,9,3,461,10,133,5,64,18,9,5,9,3,253,149,171,38,93,258,81,66,54,18,920,43,83,22,196,62,23,29,29,7,482,14,28,19,10,21,15,5,8,4,123
209041435,20,258,7,63,24,15,0,9,5,400,23,142,4,68,16,10,0,6,0,277,89,104,4,37,245,65,0,14,10,564,27,88,7,145,67,25,3,14,10,393,5,28,0,10,14,22,0,10,0,89,15,6,42,33,26,35,5,13,0,170,0,0,0,0,0,0,0,0,0,0,5,9,3,10,10,0,0,0,0,33,0,7,0,9,7,8,0,0,8,41,214,738,99,393,459,198,15,72,39,2226,22,62,23,13,18,14,0,7,0,150,52,125,25,15,26,14,16,6,3,279,117,135,257,24,34,30,68,51,10,735,44,12,188,3,17,5,13,31,3,315,0,4,10,3,4,3,5,6,0,36,27,316,10,79,33,13,10,12,5,508,31,181,3,81,20,9,7,7,0,338,205,204,25,61,319,104,33,31,20,999,42,120,19,196,86,36,19,18,10,551,12,42,8,18,15,30,3,9,0,143
209041436,17,220,11,89,32,9,0,5,3,383,16,149,0,81,22,12,4,7,0,293,81,89,3,32,186,44,11,16,6,468,24,85,3,143,76,21,6,12,5,367,12,19,5,7,14,9,0,4,3,75,18,0,39,27,31,18,0,10,4,143,0,0,0,0,0,0,0,0,0,3,7,5,0,6,6,7,0,3,3,36,3,3,3,8,4,8,0,0,8,40,194,640,93,419,428,147,23,70,30,2052,15,60,16,17,20,15,3,10,0,150,43,86,31,14,20,20,14,8,6,241,95,120,234,23,32,33,49,46,7,640,33,12,190,4,13,3,10,41,10,310,7,4,22,5,4,4,0,6,0,56,21,280,15,99,32,17,6,6,3,474,24,192,0,91,28,12,9,6,6,357,173,187,24,49,253,89,44,46,12,881,44,105,6,181,94,28,17,17,6,501,25,35,19,16,19,24,7,12,3,156
209041437,24,493,31,190,28,12,7,8,7,797,21,174,10,149,30,7,0,6,0,401,94,199,36,144,335,75,19,45,16,959,42,132,10,307,86,41,7,32,9,663,12,26,3,20,17,11,0,10,0,92,22,11,66,71,59,40,11,32,3,300,0,0,0,0,0,0,0,0,0,4,4,10,11,23,19,4,4,13,3,91,3,6,0,27,13,14,0,10,21,98,256,1200,227,1003,683,240,62,192,79,3943,30,92,55,34,34,10,17,18,5,286,89,282,93,53,83,40,77,37,16,776,100,210,362,50,77,48,175,79,27,1124,34,19,245,13,20,14,40,50,9,446,5,4,11,3,5,0,7,11,3,44,28,632,36,230,40,22,25,20,9,1041,23,241,15,158,30,9,12,16,0,516,246,351,116,222,508,158,172,118,30,1913,68,181,22,400,103,50,55,60,10,955,22,50,18,27,22,19,14,21,6,191
209041527,23,278,11,120,57,10,5,8,4,521,32,290,0,134,36,11,0,7,0,513,102,107,10,55,264,54,5,17,8,627,50,107,15,201,90,33,8,11,15,524,13,21,10,11,17,19,0,5,0,99,14,7,54,56,57,31,4,24,0,243,0,0,0,0,0,0,0,0,0,0,3,13,0,4,18,0,0,4,0,43,3,10,9,6,15,3,0,6,4,48,273,900,144,616,579,190,18,80,34,2838,33,53,9,16,3,9,0,6,3,135,34,102,28,9,14,9,12,8,3,224,138,133,388,23,43,29,74,66,16,912,73,21,328,12,7,13,16,52,11,537,4,11,35,3,12,6,6,18,0,101,29,329,17,148,65,12,15,16,4,640,54,371,5,140,39,12,4,6,0,639,245,218,37,80,328,87,39,39,18,1087,63,137,33,282,111,45,16,25,18,734,30,49,19,17,26,25,4,4,0,186
