SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
209041529,0,14,14,30,27,14,6,0,0,105,0,0,0,4,0,0,0,0,0,4,0,5,3,18,6,22,57,71,39,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,25,12,26,6,0,0,76,0,0,0,11,4,0,0,0,0,17,0,0,0,0,0,6,17,8,0,35,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,24,78,3,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,11,16,13,11,0,0,0,0,57,0,4,0,24,16,26,62,38,12,187,0,9,0,25,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,9,12,38,12,7,3,4,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,9
209041530,0,11,14,63,48,36,5,8,0,195,0,0,0,3,0,0,0,0,0,3,0,4,4,3,13,23,74,95,46,266,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,10,35,39,34,13,3,4,132,0,0,0,15,0,0,0,0,0,22,0,0,0,0,0,5,9,9,5,29,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,24,80,7,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,8,32,3,9,0,0,0,63,0,0,3,36,42,62,116,53,13,329,0,5,6,15,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,7,31,7,5,0,0,0,64,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,3
209041531,0,0,0,15,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,4,7,13,22,11,0,54,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,0,0,9,0,0,0,8,6,0,0,0,0,24,0,0,3,13,8,7,3,0,0,38,0,0,0,0,0,6,7,3,5,17,0,0,0,7,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,6,10,60,10,0,0,0,0,78,0,0,0,0,0,0,3,3,0,0,4,25,19,41,14,3,0,0,0,108,0,0,0,14,8,10,9,3,0,49,0,7,0,29,4,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,9,18,45,11,3,8,3,0,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,5,0,0,0,0,0,10
209041532,0,6,8,10,8,3,0,0,0,35,0,3,0,5,4,0,0,0,0,11,0,0,0,10,16,18,26,13,0,90,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,4,6,0,0,19,0,0,0,9,4,5,0,0,0,16,0,0,12,18,9,3,4,0,0,49,0,0,0,0,0,0,4,0,0,8,0,0,0,9,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,4,0,38,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,4,0,23,13,42,9,5,0,0,0,92,0,0,0,20,7,6,7,3,0,45,3,4,3,28,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,10,11,37,17,8,0,3,0,82,0,0,0,0,0,4,0,0,0,8,0,0,0,5,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7
210011226,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,12,0,3,0,10,7,25,60,61,37,211,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,4,0,0,0,14,0,0,0,0,0,5,10,14,9,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,8,0,4,5,18,10,3,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,5,0,0,0,18,0,0,0,0,3,0,3,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,5,3,0,15
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,3,0,6,3,23,73,86,28,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,7,0,27,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,7,20,0,34,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,7,10,7,0,0,4,0,25,0,0,0,3,4,7,10,9,0,38,0,0,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,3,9,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,9,0,24
210011230,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,3,3,0,12,0,0,0,0,0,20,23,14,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,5,4,0,0,18,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,3,0,0,4,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,5,10,10,5,4,0,0,32,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,15
210011231,0,0,0,3,4,4,3,0,0,13,0,0,0,3,3,6,0,6,0,19,0,0,0,8,4,23,30,22,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,10,3,7,4,0,0,14,0,3,0,14,0,5,0,0,0,21,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,8,7,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,3,0,7,8,9,10,4,3,0,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,3,0,14
210011533,0,0,4,3,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,12,0,0,5,15,13,47,125,168,118,478,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,7,5,10,6,0,4,24,0,0,3,20,7,4,0,0,0,37,0,0,0,0,0,4,14,18,13,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,12,20,4,9,5,4,0,41,0,0,0,0,8,10,16,12,4,54,0,0,3,25,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,4,18,11,0,12,7,0,57,0,0,0,0,0,0,11,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,4,10
210011534,0,0,0,4,0,0,0,0,0,11,0,5,0,14,6,0,5,0,0,29,0,0,0,22,10,54,116,135,74,406,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,5,12,11,7,9,0,34,0,0,8,17,12,8,5,0,0,47,0,0,0,0,3,4,24,25,8,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0,10,5,24,5,9,6,0,0,48,0,0,0,4,5,9,12,10,3,44,0,3,7,7,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,17,8,5,9,3,0,45,0,0,0,7,0,4,9,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,22
210021232,0,0,0,0,0,0,0,0,0,4,0,0,0,10,6,0,0,4,0,16,0,0,0,0,4,9,15,14,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,3,22,6,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,9,0,0,19,0,6,11,33,29,13,9,9,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,8,6,4,42
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,0,0,14,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,3,0,6,8,5,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,15
210021235,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,4,7,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,14,0,0,0,19,12,12,11,6,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,11,7,0,31
210031236,0,0,0,0,4,0,3,0,0,9,0,5,0,12,0,5,3,0,0,18,0,0,0,14,5,24,24,51,50,176,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,7,16,6,0,61,3,5,0,21,3,0,7,0,0,40,0,0,0,0,0,0,4,0,0,6,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,42,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,4,0,0,3,36,8,3,0,0,0,55,0,0,0,7,0,0,0,0,0,7,0,0,4,35,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,13
210031237,0,0,4,30,17,22,7,5,0,90,0,0,0,0,0,0,0,0,0,5,0,3,4,10,20,67,99,133,118,454,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,10,52,58,33,27,7,0,205,0,0,0,5,5,4,0,0,0,18,0,0,0,0,0,8,16,12,6,44,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,6,0,0,9,0,4,81,157,3,0,0,0,0,244,0,0,0,0,0,0,0,0,0,5,0,5,8,34,4,6,6,0,0,62,0,0,0,0,0,3,0,0,0,5,11,58,118,398,63,30,9,0,0,687,0,0,0,0,0,0,0,0,0,0,0,3,5,27,8,7,9,0,0,53,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,4,0,0,0,10,0,0,0,7,3,0,0,3,0,12
210031439,0,0,0,5,0,4,0,0,0,13,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,4,10,8,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
210031440,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,4,8,16,38,41,38,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,44,17,23,7,0,143,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,14,14,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,26,3,7,0,5,0,50,0,0,0,0,0,0,0,0,0,4,0,6,10,75,9,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,0,16,0,0,0,0,0,0,8,4,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6
210031535,0,0,3,23,11,13,0,0,0,60,0,0,0,4,0,0,0,0,0,9,0,0,0,21,9,32,52,66,57,234,0,0,3,4,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,9,8,99,61,38,32,11,0,253,0,0,4,21,0,3,0,0,0,30,0,0,0,0,4,6,10,20,10,44,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,3,7,130,286,14,0,0,0,0,443,0,0,0,0,0,0,0,0,0,3,0,6,3,45,16,9,3,0,0,82,0,0,0,3,0,0,0,5,0,11,3,33,50,218,18,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,4,7,27,11,6,8,0,0,67,0,0,0,6,0,5,4,0,3,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,4,0,10
210031536,0,5,0,9,8,4,0,0,0,30,0,0,0,4,0,3,0,0,0,10,0,0,4,7,6,12,13,23,28,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,14,3,3,0,35,0,0,0,19,0,4,4,0,0,31,0,0,0,0,0,0,9,8,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,208,364,3,0,0,0,0,584,0,0,0,0,0,0,0,3,0,3,0,3,5,31,7,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,11,15,79,7,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,6,4,25,12,0,0,0,0,44,0,0,0,0,0,0,3,0,4,13,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,0,5
210031537,0,0,0,3,9,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,15,4,14,13,17,17,71,0,0,0,0,0,0,0,0,0,7,0,4,0,8,0,0,0,0,0,14,0,0,0,4,9,8,8,0,0,26,0,4,3,19,3,5,0,0,0,27,0,0,0,0,0,0,3,0,4,11,0,0,0,12,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,72,96,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,3,26,13,9,0,0,0,55,0,0,0,0,4,3,0,0,0,6,0,9,3,23,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,3,29,5,0,3,0,0,48,0,0,0,5,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3
210031538,0,0,0,6,8,3,0,0,0,31,0,0,0,11,3,0,0,0,0,26,0,0,4,30,23,52,78,80,65,333,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,10,0,0,5,16,27,28,6,6,4,98,0,3,5,28,0,4,4,0,0,48,0,0,0,0,0,0,8,11,8,25,0,0,0,4,6,0,0,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,27,37,7,0,0,0,0,74,0,0,0,0,0,0,0,0,0,5,0,0,9,75,9,18,5,0,0,120,0,0,0,4,0,0,0,5,0,11,5,6,12,71,11,0,0,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,5,36,4,9,0,0,0,60,0,0,0,6,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,3,0,28
210041240,0,0,0,0,0,0,0,0,0,5,0,0,0,11,8,3,4,0,0,31,0,0,0,0,4,15,27,12,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,17,11,0,44,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,7,4,11,3,0,22,0,0,10,34,23,14,8,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,5,3,4,8,3,5,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,9,3,10,15,4,4,43
210041539,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,4,6,0,0,12,0,0,0,5,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,5,0,3,3,20,5,6,0,0,0,46,0,0,0,3,0,5,0,0,0,9,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,11,28,8,5,0,0,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,11
210041540,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,7,0,0,0,30,0,0,0,3,5,10,16,19,4,52,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,4,0,5,4,0,0,14,0,0,0,8,0,4,0,0,0,20,0,0,0,3,4,6,13,9,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,12,0,0,0,0,3,3,10,3,0,21,4,9,19,40,18,25,10,5,0,134,0,0,0,0,4,5,0,0,0,10,0,0,0,3,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,8,12,21,12,7,4,0,0,63,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,9,0,0,7,6,9,10,10,13,0,49
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,3,0,19,0,0,0,5,0,10,11,6,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,15,6,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,11,0,9,9,46,23,11,7,8,0,102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,6,0,0,0,3,0,3,0,15,9,0,0,0,0,31,0,0,0,0,0,3,4,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,11,0,11,6,3,0,28
210051242,0,42,25,89,69,43,19,4,0,299,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,13,15,5,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,18,23,145,55,59,24,12,0,328,0,0,0,17,4,0,0,0,0,22,0,0,0,0,0,0,9,7,3,22,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,4,6,4,3,109,266,5,0,0,0,0,391,0,0,0,0,0,0,0,0,0,6,0,10,10,36,14,9,5,0,0,81,0,0,0,0,3,0,0,0,0,8,4,24,61,285,18,0,5,0,0,402,0,0,5,0,0,0,0,0,0,8,3,3,0,46,11,5,7,4,0,86,0,0,0,0,0,0,4,5,0,9,0,11,7,12,9,10,3,0,0,39,0,0,0,0,0,4,5,0,0,20
210051243,0,36,62,206,136,81,47,18,0,589,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,15,37,71,30,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,19,159,88,72,65,17,8,447,0,0,0,4,0,0,5,0,0,12,0,0,0,0,0,6,21,31,6,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,34,101,7,3,0,0,0,145,0,0,0,0,0,0,0,3,0,3,0,12,22,27,6,6,3,0,0,81,0,0,0,0,4,3,4,0,0,11,3,16,53,169,18,7,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,5,5,18,12,3,6,0,0,52,0,0,0,0,0,0,0,0,0,4,0,4,6,3,12,11,3,5,0,41,0,0,0,0,0,0,3,7,0,11
