SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
20302104222,0,0,17,17,0,0,18,18,4,14,11,30,33,3,4,39,31,0,7,42,34,0,7,37,23,0,0,27,13,0,5,16,4,0,0,0,134,26,66,230,0,0,18,18,0,0,14,14,10,13,6,37,33,5,3,40,33,5,0,45,28,0,5,43,21,0,13,33,7,0,4,7,0,0,0,3,140,26,74,244,0,0,40,40,0,0,34,34,21,32,18,63,63,10,11,82,70,3,10,83,61,5,11,82,48,3,16,59,19,0,6,26,5,0,3,11,276,51,140,471
20302104223,0,0,14,14,0,0,13,15,16,17,10,36,31,5,9,44,26,5,8,35,18,0,10,24,20,0,5,23,12,0,6,12,8,0,0,8,124,17,70,213,0,0,14,14,0,0,14,17,8,15,16,39,32,0,8,43,25,3,10,43,20,0,13,31,13,0,13,27,17,0,6,22,9,0,8,15,124,20,101,242,0,0,26,26,0,4,24,28,23,32,23,78,68,5,19,91,50,4,19,72,38,3,25,61,36,0,18,51,22,0,12,40,12,0,8,21,248,42,175,463
20302104224,0,0,16,16,0,0,8,10,3,3,22,24,13,0,0,18,17,3,0,21,32,6,3,38,27,0,0,23,11,0,0,13,4,0,0,4,111,14,45,175,0,0,13,13,0,0,16,15,5,7,6,16,21,4,0,22,24,4,4,33,30,0,7,43,20,0,6,25,5,0,0,9,3,0,0,4,113,16,59,186,0,0,29,29,0,0,26,29,9,10,26,39,32,4,0,36,47,3,4,55,63,7,12,78,49,0,4,50,16,4,7,23,6,0,0,6,221,29,109,357
20302104225,0,0,8,8,0,0,7,6,0,5,5,12,7,4,0,12,14,0,3,15,9,0,4,16,11,0,0,19,7,0,0,7,0,0,0,0,51,5,34,98,0,0,14,14,0,0,4,5,0,4,5,11,5,0,0,7,13,3,5,22,19,0,4,24,10,0,0,21,3,0,5,4,0,0,3,3,50,8,47,102,0,0,21,21,0,3,12,14,0,3,12,23,14,5,0,18,24,3,10,40,29,0,10,37,28,5,4,33,11,0,5,14,0,0,3,3,105,16,78,201
20302104228,0,0,11,11,0,0,7,4,8,14,17,35,39,4,4,54,11,3,7,30,11,6,9,22,13,0,5,16,7,0,3,12,3,0,0,3,92,28,67,185,0,0,10,10,0,0,10,15,14,11,9,36,34,8,4,45,14,3,9,29,10,0,10,26,7,0,12,17,7,0,9,20,0,0,3,9,95,24,78,204,0,0,19,19,5,0,17,18,26,28,23,74,70,9,14,97,27,5,19,56,24,3,21,49,16,0,17,36,15,3,14,27,10,0,3,11,194,54,144,390
20302104229,0,0,14,14,0,0,16,14,12,13,24,46,14,4,13,34,16,4,9,22,8,0,3,12,11,0,4,19,16,0,3,23,7,0,0,7,91,20,89,196,0,0,8,8,0,0,5,7,11,10,6,31,20,0,10,33,10,0,6,26,12,0,14,23,15,0,10,22,17,0,5,28,0,0,10,10,90,19,80,182,0,0,24,24,0,6,21,25,25,21,27,77,38,11,24,68,29,7,14,46,18,0,17,35,23,0,16,41,36,0,14,45,7,0,6,16,181,44,162,384
20302104230,0,0,18,18,0,0,12,11,6,3,19,32,23,4,4,29,31,0,6,30,30,0,0,29,19,0,6,22,11,0,0,13,0,0,0,4,111,8,58,183,0,0,17,17,0,0,12,14,5,3,10,24,32,0,9,39,25,0,5,35,26,0,6,32,5,0,5,13,10,0,10,18,0,0,0,0,110,12,72,191,0,0,34,34,0,3,21,24,11,11,30,54,53,5,10,69,51,6,9,66,58,5,11,65,23,0,5,33,16,0,10,23,0,0,6,0,216,21,126,372
20302104232,0,0,14,14,0,0,13,13,7,0,7,16,7,0,3,8,17,0,0,21,14,0,4,21,21,0,9,26,13,0,0,16,0,0,3,8,82,3,60,145,0,0,7,7,0,0,12,14,3,0,12,15,5,0,6,15,23,0,12,35,15,0,12,25,20,0,8,31,8,0,11,23,3,0,7,10,85,3,94,176,0,0,24,24,0,0,21,24,10,0,23,31,13,0,8,29,41,3,17,60,33,0,17,49,39,0,14,54,26,0,19,42,8,0,10,14,161,6,154,322
20302104233,0,0,9,9,0,4,11,7,0,0,9,12,6,0,4,11,15,0,0,18,24,0,4,26,13,0,0,16,21,0,14,33,0,0,0,0,76,7,52,133,0,0,10,10,0,7,7,8,0,0,4,6,0,0,3,6,9,0,9,23,23,0,8,29,19,0,17,39,18,0,25,46,0,0,15,15,76,3,101,186,0,0,18,17,0,3,15,23,6,0,12,20,4,5,4,16,22,0,14,36,45,0,17,59,36,0,19,54,41,0,39,81,0,0,10,10,149,14,150,314
20302104235,0,0,3,3,0,0,12,17,11,12,14,30,16,4,4,28,17,0,8,21,15,0,5,20,7,0,7,12,7,0,6,13,0,0,3,5,60,18,64,144,0,0,17,17,0,0,14,19,9,11,15,36,19,0,8,35,15,0,12,27,11,0,12,25,4,0,11,17,8,0,10,22,0,0,3,10,61,21,108,195,0,0,20,20,0,3,28,34,16,23,28,68,34,6,18,59,23,0,24,46,22,3,16,44,7,0,17,25,12,0,18,33,4,0,13,12,125,40,172,337
20302104236,0,0,7,7,0,0,3,3,0,0,3,7,13,5,7,24,14,0,6,19,15,4,3,22,12,7,0,19,13,0,4,14,0,0,0,4,67,14,37,114,0,0,6,6,0,0,7,7,0,0,8,13,20,4,4,23,12,3,3,21,11,0,3,17,13,0,3,18,7,0,3,16,0,0,9,9,63,11,49,128,0,0,12,12,0,0,9,9,8,6,8,18,29,6,7,46,23,4,9,38,22,4,4,35,27,3,8,36,19,0,8,31,0,0,7,11,132,26,87,242
20302104237,0,0,12,12,0,0,12,11,4,7,11,21,22,7,4,28,19,7,4,30,21,0,0,26,34,0,3,43,22,0,0,22,6,0,0,8,130,21,47,200,0,0,20,20,0,0,17,18,6,10,3,24,17,4,6,32,31,8,10,44,21,3,10,32,34,0,17,52,16,0,4,23,0,0,6,6,124,22,93,243,0,0,34,34,0,3,23,25,15,21,13,41,43,6,11,59,46,10,14,76,39,6,10,59,69,6,20,90,42,0,4,41,6,0,8,17,256,44,141,440
20302104238,0,0,5,5,0,0,17,17,9,7,4,18,13,3,8,21,22,0,3,20,25,0,3,34,15,6,5,24,23,0,3,26,8,0,6,14,109,14,55,181,0,0,14,14,0,0,11,11,3,7,8,19,21,0,12,37,20,0,7,26,26,0,3,37,13,6,15,31,23,0,24,51,0,0,8,16,110,14,102,232,0,0,20,20,0,0,25,25,10,13,10,38,36,6,14,59,40,3,9,49,51,0,7,64,31,4,20,55,44,0,28,75,9,0,13,22,220,31,158,411
20302104239,0,0,6,6,0,0,8,8,8,7,16,26,10,0,3,19,14,0,5,14,15,5,6,19,9,0,0,13,11,0,0,9,0,0,0,7,73,11,50,129,0,0,14,14,0,0,12,12,11,3,12,31,16,0,5,23,8,0,11,21,15,3,8,22,10,0,7,16,12,0,9,16,0,0,4,4,72,11,73,156,0,0,20,20,0,0,14,14,22,9,28,55,24,3,11,37,20,7,11,38,26,4,9,43,20,0,14,31,19,4,10,33,0,0,5,9,144,20,118,289
20302104240,0,0,7,7,0,0,8,8,6,4,7,21,6,0,3,12,10,0,3,18,6,0,3,16,19,0,3,24,6,0,4,9,0,0,0,3,71,8,47,123,0,0,6,6,0,0,9,9,4,4,9,19,9,0,3,18,10,0,8,14,16,0,8,27,22,0,5,29,9,0,5,13,0,0,0,5,72,11,59,143,0,0,16,16,0,0,14,14,12,11,21,45,18,5,11,30,18,0,11,32,23,0,9,36,39,0,11,55,18,0,9,29,6,0,6,9,140,17,105,264
20302104242,0,0,10,10,0,0,9,9,0,5,5,13,0,3,0,6,20,0,0,25,14,4,0,18,13,0,6,13,4,0,0,4,0,0,0,0,60,12,31,103,0,0,7,7,0,0,3,3,3,3,5,13,4,4,4,7,23,0,3,26,15,3,0,19,5,0,0,10,5,0,0,6,0,0,0,0,58,4,26,94,0,0,24,24,0,0,8,8,7,3,10,22,9,4,3,13,45,0,8,47,25,0,3,40,17,0,6,20,10,0,0,12,0,0,0,0,117,13,60,190
20302104243,0,0,20,20,0,0,16,16,7,0,10,11,17,3,10,35,37,5,0,41,36,0,0,38,30,0,0,33,8,0,0,8,0,0,0,0,137,13,55,205,0,0,18,18,0,0,20,20,4,0,12,16,28,4,6,36,41,0,3,48,35,0,6,37,25,0,7,29,6,0,0,8,0,0,0,0,137,12,75,221,0,0,38,38,0,0,37,37,7,0,17,29,45,13,14,64,80,8,4,93,70,3,3,80,52,0,10,61,13,0,0,16,0,0,0,0,272,19,136,431
20302104244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302104245,0,0,13,13,0,0,9,9,0,0,9,13,9,0,0,17,24,0,0,31,24,0,4,29,11,0,0,13,9,0,3,14,3,0,0,3,83,8,41,131,0,0,13,13,0,0,9,9,4,0,8,13,13,3,0,17,26,0,4,29,20,0,5,25,14,0,6,21,8,0,0,10,0,0,0,0,83,7,50,142,0,0,24,24,0,0,20,20,3,4,20,27,26,3,5,34,52,6,9,61,41,0,12,54,31,0,5,37,14,0,6,14,0,0,0,0,169,10,88,270
20302104246,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,5,0,11,0,0,0,4,0,0,0,0,0,0,0,0,12,6,10,26,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,21,0,0,10,10,0,0,0,0,0,0,3,3,0,4,0,4,12,0,0,12,10,3,0,16,3,0,0,4,0,0,0,0,0,0,4,4,16,9,14,44
20302104247,0,0,17,17,0,0,43,48,4,12,56,72,5,0,5,17,23,3,8,28,12,0,4,13,3,0,3,8,4,0,0,4,0,0,0,0,51,13,135,198,0,0,7,7,0,0,18,24,4,3,24,35,12,0,3,22,12,0,4,19,6,0,6,16,6,0,4,16,0,0,4,3,0,0,0,0,54,13,72,139,0,0,23,23,0,5,67,71,6,11,85,102,16,9,12,33,38,7,8,51,20,0,9,27,14,0,8,21,4,0,4,9,0,0,0,0,103,28,205,340
20302104248,0,0,11,11,0,0,27,27,4,0,23,23,8,0,3,14,19,0,4,20,10,0,6,14,9,0,0,10,9,0,0,6,0,0,0,0,55,3,69,129,0,0,7,7,0,0,27,27,0,0,12,15,12,0,3,23,18,0,9,25,7,0,5,14,3,0,0,3,3,0,0,4,5,0,0,5,55,3,61,124,0,0,18,18,0,0,53,53,5,0,34,39,24,0,8,34,36,0,10,49,21,0,8,30,11,0,0,14,9,0,0,9,3,0,0,6,111,4,135,249
20302104249,0,0,11,11,0,5,65,64,4,8,51,61,11,0,12,27,19,0,3,22,12,0,0,14,6,0,0,9,5,0,0,5,0,0,0,0,59,13,142,211,0,0,19,19,0,5,42,46,6,5,27,37,13,0,7,19,15,0,5,23,11,0,9,18,6,0,3,12,3,0,0,5,0,0,0,0,55,12,108,178,0,0,30,30,0,8,107,115,10,8,77,102,24,4,17,43,33,0,7,43,20,0,11,30,9,4,6,14,8,0,0,4,5,0,0,5,113,19,255,387
20302104250,0,0,25,25,0,0,10,10,0,4,6,10,25,0,6,25,35,4,0,40,18,0,0,19,11,0,0,11,0,0,0,0,0,0,0,0,91,8,42,148,0,0,19,19,0,0,8,8,4,4,0,7,25,3,4,36,34,6,0,41,16,0,0,19,7,0,0,10,3,0,0,4,0,0,0,0,91,9,40,147,0,0,47,47,0,0,18,18,4,0,9,14,50,4,10,64,72,8,0,80,39,0,3,46,21,0,0,23,3,0,0,5,0,0,0,0,186,20,85,291
20302104251,0,0,5,5,0,0,7,4,7,0,3,9,20,0,0,24,15,4,0,16,4,0,0,5,5,0,0,7,5,0,0,7,0,0,0,0,50,10,21,82,0,0,8,8,0,0,15,11,11,4,6,21,19,0,0,24,17,0,0,20,5,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,52,6,37,95,0,0,16,16,0,3,15,19,10,7,10,30,40,5,3,50,26,3,3,38,12,0,0,18,4,0,0,8,3,0,0,7,0,0,0,0,103,21,52,176
20302104252,0,0,20,20,0,0,9,10,15,3,6,23,25,0,4,27,27,0,0,27,12,0,0,12,12,0,0,12,5,0,0,3,0,0,0,0,95,7,43,144,0,0,17,17,0,0,10,14,9,0,14,22,34,0,3,39,28,0,8,36,10,0,7,17,6,0,7,17,4,0,0,3,0,0,0,0,95,7,60,162,0,0,35,35,5,3,18,28,18,9,14,45,53,0,9,65,61,0,8,71,19,5,3,25,17,0,7,24,7,0,4,11,0,0,0,3,190,15,98,300
20302104253,0,0,7,7,0,0,4,4,12,7,3,18,26,0,0,31,10,0,0,16,5,0,0,3,3,0,0,6,5,0,0,5,0,0,0,0,56,9,16,85,0,0,8,8,0,0,7,7,11,8,4,22,31,4,0,34,9,0,3,15,3,0,0,6,5,0,0,4,0,0,0,0,0,0,0,0,58,13,27,98,0,0,14,14,0,0,8,8,19,12,6,42,57,4,4,69,22,0,3,26,5,0,0,11,6,0,4,9,4,0,0,4,0,0,0,0,117,21,40,179
20302104254,0,0,25,25,0,0,22,23,6,4,6,21,62,9,5,69,40,5,7,52,19,0,4,27,6,0,4,15,0,0,0,0,0,0,0,0,141,20,69,224,0,0,22,22,0,0,19,22,10,4,4,18,61,8,3,73,53,3,7,63,10,3,3,12,6,0,4,13,0,0,0,0,0,0,0,0,143,23,56,230,0,0,44,44,0,3,41,41,20,7,13,41,123,12,9,139,92,9,11,116,26,4,4,38,19,3,7,29,0,0,0,0,0,0,0,0,285,39,129,451
20302104255,0,0,14,14,0,0,8,8,3,4,5,15,29,7,0,34,23,0,0,29,9,0,0,9,3,0,0,3,0,0,0,0,0,0,0,0,76,11,29,116,0,0,15,15,0,0,3,3,0,0,0,9,34,6,9,51,23,0,0,28,6,0,0,9,4,0,0,8,0,0,0,0,0,0,0,0,79,7,33,121,0,0,29,29,0,0,16,16,11,4,4,21,62,9,9,83,47,3,0,54,18,0,0,21,6,0,0,8,0,0,0,3,0,0,0,0,151,19,69,236
20302104256,0,0,18,18,0,0,18,18,0,3,3,13,13,4,0,15,18,4,0,23,21,0,0,25,19,3,4,20,0,0,0,3,0,0,0,0,81,14,42,137,0,0,10,10,0,0,11,11,3,3,7,13,16,0,3,16,28,4,0,30,21,0,3,26,6,0,0,14,0,0,3,5,0,0,0,0,81,8,39,129,0,0,31,31,0,0,22,22,5,6,12,27,27,0,0,34,45,8,3,52,49,0,5,59,23,3,5,29,5,5,3,7,0,0,0,0,158,18,86,266
20302104257,0,0,21,21,0,0,13,13,0,5,7,17,18,3,0,19,37,0,0,37,23,4,0,22,15,0,0,14,5,0,0,5,0,0,0,0,93,9,46,153,0,0,17,17,0,0,15,15,4,5,4,11,19,6,6,32,35,0,5,39,22,3,0,32,11,0,4,13,0,0,0,6,0,0,3,3,95,11,52,157,0,0,35,35,0,0,31,31,10,9,11,22,41,6,3,53,68,0,5,77,44,3,4,48,26,0,4,28,5,0,0,12,0,0,3,4,190,26,97,306
20302104258,0,0,18,18,0,0,18,18,7,0,8,16,14,0,3,23,37,0,0,38,25,4,0,33,16,0,3,16,8,0,0,7,0,0,0,0,108,11,52,171,0,0,17,17,0,0,17,17,9,0,0,16,18,0,0,29,39,8,3,46,23,8,3,26,19,0,0,20,5,0,0,7,0,0,3,3,108,11,58,175,0,0,33,33,0,0,40,40,16,0,13,29,39,0,7,46,76,8,6,85,52,6,3,60,32,0,3,37,9,0,4,20,0,0,3,3,221,21,109,355
20302104259,0,0,9,9,0,0,3,7,0,0,11,11,9,0,0,5,12,4,0,15,13,6,0,17,23,0,0,29,4,0,3,11,0,0,0,0,62,8,27,96,0,0,6,6,0,0,7,10,0,3,5,7,11,0,4,10,11,4,4,20,19,3,0,28,15,0,4,14,5,0,0,5,0,0,0,0,65,15,31,105,0,0,20,20,0,3,15,18,3,3,11,21,14,5,4,21,24,3,4,31,31,9,3,41,37,0,0,46,10,0,3,16,0,0,0,0,125,20,60,201
20302104260,0,0,5,5,0,0,3,4,10,0,12,23,25,4,4,31,11,7,0,23,9,0,0,8,5,0,0,5,0,0,0,0,0,0,0,0,68,12,27,103,0,0,8,8,0,0,3,6,15,4,4,19,22,5,0,25,15,4,0,18,11,0,5,16,12,0,3,12,0,0,0,0,0,0,0,0,72,15,22,109,0,0,18,18,0,0,4,8,27,7,15,44,47,6,8,58,27,6,4,37,22,0,5,25,15,0,3,21,0,0,0,0,0,0,0,0,139,20,49,210
20302104261,0,0,3,3,0,0,0,0,9,3,5,11,27,3,0,28,15,0,0,14,11,0,6,12,3,0,0,3,0,0,0,0,0,0,0,0,63,8,10,79,0,0,5,5,0,0,3,3,14,0,0,20,22,0,0,29,11,0,3,19,11,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,60,9,20,91,0,0,9,9,0,0,3,3,23,6,5,36,51,9,0,64,27,0,8,36,17,0,4,20,6,0,0,6,0,0,0,0,0,0,0,0,119,19,33,165
20302104262,0,0,4,4,0,0,0,3,0,3,4,10,12,0,0,19,8,0,0,7,6,0,0,6,6,0,0,3,0,0,0,0,0,0,0,0,36,10,9,52,0,0,0,0,0,0,5,3,3,0,0,7,13,0,4,16,7,4,0,7,7,0,0,11,6,0,0,6,0,0,0,0,0,0,0,0,34,7,10,52,0,0,7,7,0,0,4,11,3,7,4,17,30,0,4,29,10,3,0,18,15,0,0,12,7,0,0,9,0,0,0,0,0,0,0,0,72,16,24,109
20302104301,0,0,13,13,0,0,9,9,6,12,19,39,15,3,10,33,19,3,10,35,21,0,11,32,24,0,4,24,5,0,0,5,0,0,0,0,91,19,80,189,0,0,13,13,0,0,11,14,15,8,13,32,18,3,4,29,23,4,9,37,14,0,10,25,18,0,7,27,0,0,4,5,0,0,0,0,90,20,70,181,0,0,28,28,0,3,23,28,19,14,35,65,34,11,18,59,44,3,21,66,39,5,14,58,40,0,14,53,8,0,3,17,0,0,0,0,177,34,146,367
20302104302,0,0,11,11,0,0,11,11,0,10,3,11,8,0,3,13,10,6,10,25,4,0,10,18,7,0,5,13,10,0,0,6,0,0,0,4,46,13,45,108,0,0,6,6,0,0,7,7,4,7,8,11,12,0,4,21,9,3,0,18,10,0,7,14,7,0,5,11,3,0,6,14,0,0,0,0,48,17,43,101,0,0,6,6,0,0,19,19,6,14,10,29,18,0,8,31,26,5,10,36,13,5,15,32,18,0,5,23,11,0,11,20,0,0,0,8,96,25,87,210
20302104303,0,0,4,4,0,0,5,7,4,4,8,16,10,0,0,10,18,0,0,23,13,9,9,27,5,0,3,8,0,0,4,0,0,0,4,4,45,15,35,99,0,0,10,10,0,0,11,8,4,6,0,11,15,0,0,19,6,3,3,18,10,0,4,19,3,0,0,3,3,0,3,3,0,0,3,3,48,16,35,100,0,0,16,16,3,5,10,19,8,11,13,30,23,0,0,28,29,11,4,38,21,4,13,39,7,0,3,11,8,0,0,8,0,0,6,9,96,31,67,193
20302104304,0,0,11,11,0,0,4,4,10,0,4,12,16,5,3,19,16,10,5,24,23,4,5,31,24,3,6,29,3,0,4,8,0,0,0,0,91,21,35,143,0,0,15,15,0,0,6,7,8,0,9,13,19,0,6,25,16,7,0,32,24,7,0,30,22,0,6,25,3,0,3,10,0,0,0,4,88,15,42,145,0,0,25,25,0,0,11,12,12,0,8,24,36,5,4,44,37,9,3,55,44,6,12,60,44,3,9,59,7,0,7,15,6,0,0,3,178,33,75,290
20302104305,0,0,8,8,0,0,5,5,0,3,13,15,16,3,4,26,15,5,0,22,21,6,4,38,17,0,4,17,11,0,3,10,3,0,0,3,82,22,46,147,0,0,14,14,0,0,0,0,3,5,6,18,12,3,9,24,16,7,5,26,24,6,4,26,22,6,3,26,6,0,3,8,0,0,0,0,81,18,46,153,0,0,22,22,0,0,12,9,10,6,15,32,30,7,11,53,26,11,8,44,49,5,7,65,37,6,6,47,14,0,5,21,3,0,0,9,167,40,92,297
20302104306,0,0,10,10,0,0,4,4,0,3,3,8,4,3,4,11,7,6,7,22,16,0,0,22,9,0,5,13,0,0,3,6,0,0,0,0,49,10,31,91,0,0,8,8,0,0,3,3,0,0,0,7,8,3,4,13,8,4,4,16,19,3,4,22,8,0,0,13,0,0,4,5,0,0,0,0,51,15,33,93,0,0,16,16,0,0,5,5,8,5,5,15,12,8,7,27,17,9,6,36,35,7,3,45,19,0,3,24,8,0,3,13,0,0,0,0,100,25,63,184
20302104307,0,0,19,19,0,0,19,23,4,0,15,23,27,4,9,36,27,8,4,39,28,3,9,43,18,0,4,24,3,0,3,11,0,0,0,4,110,14,96,219,0,0,14,14,0,0,17,17,12,0,9,24,26,8,4,41,27,6,9,41,29,4,8,41,14,0,5,15,3,0,3,13,0,0,3,0,115,18,77,209,0,0,38,38,0,4,42,45,15,0,30,45,54,12,13,78,58,9,17,80,57,4,17,80,28,0,10,42,10,0,8,21,3,0,3,10,223,31,173,435
20302104308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,13,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,12,0,0,0,0,0,0,0,0,4,0,6,3,0,0,4,8,0,0,0,4,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7,26
20302104309,0,0,0,0,0,0,3,5,0,0,0,6,5,0,0,10,3,0,0,3,8,0,3,5,3,0,3,5,3,0,0,3,0,0,0,0,15,4,14,37,0,0,4,4,0,0,0,4,0,0,3,4,5,3,0,7,5,0,0,3,3,0,4,6,4,0,0,4,0,0,5,4,0,0,0,0,15,4,14,31,0,0,4,4,0,3,3,8,0,0,7,7,8,3,6,14,6,0,0,5,11,0,4,17,3,0,3,5,4,0,5,8,0,0,0,0,33,11,28,74
20302104310,0,0,12,12,0,0,6,6,9,9,12,32,12,0,4,16,15,3,12,32,20,0,13,29,15,0,5,15,8,0,3,18,0,0,0,3,78,23,63,158,0,0,7,7,0,0,7,7,17,8,14,35,16,0,8,29,14,4,12,30,20,0,11,28,8,0,11,23,8,0,8,19,0,0,7,7,80,18,83,182,0,0,14,14,0,0,18,18,26,23,26,68,29,3,15,45,30,4,23,60,36,6,16,54,21,0,15,36,21,0,9,33,0,0,9,7,159,41,141,343
20302104311,0,0,18,18,0,0,8,8,4,5,6,16,10,5,6,19,8,4,0,11,14,5,3,23,11,0,4,13,6,0,0,6,0,0,0,0,52,13,52,116,0,0,13,13,0,0,0,4,8,4,4,15,9,3,0,13,15,0,4,23,13,3,8,21,10,0,6,21,0,0,3,5,0,0,0,0,55,15,45,112,0,0,28,28,0,0,9,11,9,7,6,29,15,3,9,32,24,3,6,36,26,3,15,43,22,0,7,32,5,0,3,15,0,0,0,0,110,23,90,228
20302104312,0,0,11,11,0,0,9,11,5,5,9,15,0,0,0,9,16,0,4,19,28,3,0,32,7,0,0,11,6,0,0,6,0,0,0,3,59,12,40,111,0,0,6,6,0,0,6,6,7,5,0,6,5,0,0,10,18,4,4,27,24,5,0,27,6,0,7,9,0,0,0,4,0,0,4,4,60,10,27,94,0,0,15,15,0,0,18,16,8,7,14,24,8,3,5,14,31,5,5,45,50,6,0,56,16,0,6,19,4,0,3,6,0,0,3,4,118,23,66,208
20302104313,0,0,14,14,0,5,12,11,7,13,9,28,9,3,11,27,18,3,4,20,11,0,3,17,20,0,3,25,6,0,0,9,0,0,0,0,72,26,57,156,0,0,8,8,0,8,4,4,7,14,15,31,15,4,9,25,17,3,5,23,8,3,7,26,17,0,7,26,4,0,10,13,0,0,6,8,66,26,63,159,0,0,22,22,0,8,12,19,14,21,24,58,21,9,15,47,31,4,12,46,19,0,15,40,41,4,7,52,14,0,8,19,4,0,6,10,142,44,121,312
