SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
21101144715,0,7,29,37,25,19,3,0,0,110,4,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,4,5,35,37,29,24,7,0,0,141,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,5,31,38,32,24,8,0,0,143,6,3,4,3,4,9,18,14,3,61,0,0,5,4,0,0,0,0,0,14,9,7,39,52,35,28,22,13,3,220,0,6,21,16,13,7,4,0,0,66,9,6,9,12,5,8,7,0,0,59,0,0,5,5,5,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,3,9,33,32,20,18,9,0,0,140,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,13
21101144716,0,3,18,21,25,10,5,0,0,80,0,0,5,5,9,4,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,3,14,30,29,16,6,3,0,110,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,5,3,9,14,30,34,16,6,3,0,120,5,4,0,0,0,7,6,9,0,38,0,0,0,0,0,0,0,0,0,9,10,13,18,28,34,25,19,14,0,159,0,0,12,11,21,10,6,0,0,55,11,6,5,8,14,8,0,0,0,51,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,6,14,26,30,19,4,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
21101144717,0,9,30,25,20,13,3,0,0,103,3,8,3,8,0,7,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,34,34,24,17,7,0,0,134,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,13,36,34,28,17,7,0,0,139,4,0,0,7,0,4,11,16,0,48,0,0,0,4,0,0,0,0,0,3,8,18,37,46,27,18,18,16,0,186,0,6,20,23,8,7,0,0,0,57,6,0,11,15,11,11,9,0,0,62,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,8,28,42,14,18,9,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101144718,0,4,19,28,14,15,7,0,0,79,3,3,0,3,4,0,0,0,0,18,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,24,27,22,12,4,0,0,102,0,0,3,3,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,14,5,10,27,31,24,18,4,0,0,116,3,6,0,0,9,5,21,20,3,62,0,0,4,3,5,0,0,0,0,12,6,14,32,32,26,23,24,17,3,189,0,7,12,14,8,7,0,0,0,44,4,6,10,12,8,5,0,0,0,40,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,14,17,29,17,10,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4
21101144719,3,7,29,35,31,21,3,0,0,137,0,7,6,3,3,6,0,0,0,37,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,17,35,43,41,31,5,0,0,181,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,4,4,0,0,0,0,4,0,0,0,7,12,14,35,43,41,33,5,0,0,184,6,0,4,6,7,6,33,10,4,73,3,0,6,0,5,0,0,0,0,15,13,19,44,50,52,43,38,12,4,278,0,0,13,13,23,16,0,0,0,77,7,4,11,23,11,9,6,0,0,79,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,15,36,35,43,22,10,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
21101144720,4,0,23,34,18,14,0,0,0,90,4,8,3,4,3,0,0,0,0,19,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,10,23,38,19,16,7,0,0,119,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,11,11,29,39,23,14,7,0,0,127,8,5,4,0,9,3,24,11,3,67,0,0,0,0,3,0,0,0,0,8,12,13,29,43,28,18,26,11,5,196,0,0,18,14,11,5,0,0,0,49,9,6,8,17,11,5,6,0,0,60,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,10,25,29,26,12,6,0,0,114,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
21101144721,0,6,21,22,23,9,5,0,0,80,8,4,7,3,3,3,0,0,0,28,0,0,0,0,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,11,27,30,27,22,3,0,0,119,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,11,28,30,27,22,8,0,0,123,9,0,0,5,5,10,4,13,3,49,0,0,0,5,0,0,0,0,0,9,16,11,36,38,29,26,8,14,3,177,0,3,14,8,8,12,0,0,0,47,8,0,7,7,5,13,0,0,0,43,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,0,24,19,19,19,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3
21101144722,0,3,23,18,6,10,0,0,0,59,0,0,3,9,5,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,24,20,13,13,9,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,24,20,13,13,9,0,0,94,3,4,5,0,3,0,12,3,3,37,0,0,0,0,0,5,0,0,0,11,9,17,29,23,16,19,21,8,3,138,0,0,8,7,9,3,0,0,0,32,0,3,11,10,9,3,0,0,0,34,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,25,21,17,11,0,0,0,80,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21101144723,0,3,8,14,21,13,6,0,0,65,3,3,0,0,5,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,14,27,18,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,14,27,17,8,0,0,86,8,0,0,0,0,0,9,8,3,33,0,0,0,0,0,0,0,0,0,0,17,7,11,14,30,17,15,8,3,117,0,4,8,8,11,3,0,0,0,37,7,0,0,10,12,9,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,10,26,21,13,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101144724,0,6,20,21,28,6,4,0,0,88,3,3,7,6,5,4,5,0,0,27,0,0,4,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,9,33,29,31,11,9,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,3,14,34,29,31,11,9,0,0,130,4,4,0,0,5,9,15,11,4,50,0,0,4,0,0,0,5,0,0,9,6,15,37,30,37,18,25,11,3,190,0,0,20,20,13,10,0,0,0,67,3,6,17,9,8,8,0,0,0,57,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,40,33,24,17,4,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,5
21101144725,0,0,12,12,11,6,0,0,0,51,0,0,3,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,17,12,14,13,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,12,13,13,4,0,0,68,10,0,0,0,0,8,11,17,5,48,0,0,0,0,0,0,0,5,0,4,10,7,17,12,17,26,15,19,5,121,0,0,6,6,3,10,4,0,0,32,0,0,4,5,7,5,0,0,0,26,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,16,14,17,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21101144726,0,6,16,25,11,13,0,0,0,70,3,5,0,0,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,19,23,14,13,0,0,0,87,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,6,19,23,14,14,0,0,0,90,0,0,0,0,0,0,5,16,0,28,0,0,0,0,0,0,0,0,0,0,8,6,22,22,18,15,7,16,0,116,0,0,13,12,10,0,0,0,0,37,3,5,5,10,8,0,4,0,0,33,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,6,20,20,16,5,6,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101144727,0,3,18,22,19,11,3,0,0,80,8,0,5,6,6,0,0,0,0,21,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,13,20,23,21,12,4,0,0,107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,22,23,25,20,4,0,0,110,0,0,5,0,5,6,14,14,4,45,0,0,0,0,0,0,0,0,0,5,15,12,26,25,24,24,20,13,4,151,0,5,13,12,15,7,0,0,0,53,3,0,7,9,0,10,4,0,0,38,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,23,28,19,16,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
21101144728,4,5,25,39,33,20,4,0,0,124,3,4,3,4,8,4,0,3,0,30,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,10,33,42,34,24,4,3,0,167,0,0,3,0,6,0,0,0,0,5,7,0,0,0,0,0,0,0,0,9,7,4,3,0,6,0,0,0,0,13,15,11,36,42,39,25,4,3,0,184,3,0,3,0,11,4,24,13,4,66,0,0,0,3,0,0,0,0,0,14,21,13,40,47,50,35,31,16,4,262,0,3,15,19,20,9,0,0,0,69,8,6,19,22,22,17,4,0,0,95,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,11,38,44,38,25,5,0,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,7
21101144729,0,8,13,17,13,13,3,0,0,59,8,3,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,9,19,17,16,22,4,0,0,88,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,11,13,17,16,23,3,0,0,96,8,0,0,4,4,5,24,3,5,48,0,0,0,0,0,0,4,0,0,5,15,10,22,23,21,30,24,3,5,153,0,5,6,14,6,8,3,0,0,42,5,3,9,6,0,4,7,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,17,23,13,16,8,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
21101144730,0,3,11,14,16,8,9,0,0,62,0,3,5,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,20,16,12,8,0,0,93,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,18,20,16,12,8,0,0,94,3,8,0,4,0,5,10,11,0,43,0,0,0,0,0,0,0,0,0,8,5,14,18,23,23,22,21,13,0,138,0,5,10,9,12,4,0,0,0,37,7,0,5,8,8,4,4,0,0,39,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,23,17,18,10,3,0,0,85,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9
21101144801,4,3,32,26,21,17,3,0,0,108,0,10,6,0,5,0,0,0,0,19,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,10,40,26,29,23,4,0,0,138,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,3,10,37,33,36,23,4,0,0,143,4,5,8,3,3,9,13,11,3,62,0,0,0,7,0,3,3,0,0,19,13,17,42,38,35,36,20,12,3,219,0,5,11,8,6,7,7,0,0,45,9,5,13,12,9,8,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,9,34,19,18,17,9,0,0,110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6
21101144802,0,13,18,24,21,28,8,0,0,106,3,8,7,4,3,8,3,0,0,34,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,4,6,18,31,23,21,36,9,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,31,27,21,36,9,0,0,155,9,0,3,0,3,3,24,9,4,59,0,0,0,0,0,0,0,0,0,3,21,16,37,34,31,42,32,9,4,214,0,0,17,6,16,11,0,0,0,54,9,5,9,5,13,20,0,0,0,69,3,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,7,28,14,33,31,4,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
21101144803,0,8,17,15,14,17,4,0,0,66,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,17,24,13,17,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,24,13,17,5,0,0,89,4,6,3,4,0,0,7,3,0,24,0,0,0,0,0,0,0,0,0,3,5,13,25,24,17,22,13,0,0,116,0,0,0,3,10,0,0,0,0,22,3,6,10,12,9,4,0,0,0,40,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,15,21,18,10,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
21101144804,5,4,8,16,17,19,3,0,0,67,5,8,4,0,5,0,0,0,0,20,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,11,12,16,22,21,3,0,0,89,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,12,14,12,16,22,19,3,0,0,93,11,0,0,8,0,5,7,7,4,40,0,0,0,0,0,0,0,0,0,0,17,16,12,17,23,25,15,7,4,135,0,8,3,9,12,7,0,0,0,34,8,6,9,8,8,16,0,0,0,58,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,16,7,17,25,23,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4
21101144805,0,9,17,29,23,10,3,0,0,87,8,5,4,6,3,0,6,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,12,7,22,32,29,15,9,0,0,125,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,12,14,21,35,29,10,9,0,0,129,8,7,8,3,0,4,21,9,5,62,0,0,0,0,0,0,0,0,0,5,19,17,30,43,28,21,29,13,5,203,0,3,15,15,16,9,0,0,0,64,10,0,3,18,10,5,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,22,30,31,16,5,0,0,119,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
21101144806,0,4,19,29,22,18,0,0,0,94,0,0,6,3,0,7,3,0,0,26,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,6,24,31,25,30,4,0,0,129,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,24,31,31,30,8,0,0,135,9,5,3,0,0,4,14,16,3,52,0,0,0,0,0,0,0,0,0,5,14,9,29,38,34,33,23,14,3,193,0,4,18,12,11,9,0,0,0,65,4,6,7,15,17,15,0,0,0,62,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,7,7,14,25,35,26,18,5,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
21101144807,0,9,20,28,28,22,0,0,0,108,0,3,0,8,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,22,28,28,25,5,0,0,130,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,8,5,19,25,28,28,33,5,0,0,138,8,0,4,0,3,6,12,3,0,36,0,0,0,0,0,0,0,0,0,4,14,17,30,36,32,39,17,3,0,180,0,4,11,16,18,7,0,0,0,65,10,6,8,7,19,9,4,0,0,57,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,12,21,24,34,19,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8
21101144808,0,5,10,11,11,13,0,0,0,54,3,0,3,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,16,10,13,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,16,17,10,13,3,0,0,72,3,0,5,0,0,11,7,5,0,42,0,0,4,0,0,0,0,0,0,7,12,8,18,15,14,26,11,5,3,117,0,4,8,0,8,4,0,0,0,26,8,8,3,7,5,12,4,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,9,11,6,17,17,3,0,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4
21101144809,0,9,24,28,26,17,4,0,0,108,8,0,3,3,7,0,4,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,28,35,36,21,11,3,0,146,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,14,11,11,31,35,32,21,11,3,0,154,9,7,0,0,3,7,23,6,3,74,0,0,3,0,0,0,3,0,0,13,14,20,39,36,39,34,33,10,3,241,0,3,13,21,14,8,4,0,0,60,15,12,6,14,15,12,4,0,0,67,0,3,0,3,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,13,22,38,32,23,5,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3
21101144810,0,5,20,30,30,13,5,0,0,105,8,6,0,4,0,4,5,0,0,28,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,8,12,27,32,33,22,8,0,0,146,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,15,26,32,37,22,8,0,0,149,14,0,0,4,0,0,13,13,6,48,0,0,0,0,0,0,0,0,0,4,19,20,29,39,36,16,25,11,6,200,0,4,16,11,27,5,0,0,0,62,8,6,7,16,15,6,0,0,0,57,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,10,23,28,40,16,6,0,0,135,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,4,6,3,0,0,0,0,0,0,7
21101144811,0,7,19,12,19,14,0,0,0,85,0,7,4,3,6,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,28,19,30,24,7,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,28,19,30,24,7,4,0,124,3,0,4,5,4,3,18,20,9,58,0,0,0,4,0,0,0,0,0,11,8,16,38,24,31,27,25,22,9,195,0,5,12,5,11,13,0,0,0,48,3,0,11,4,13,8,0,0,0,44,0,5,6,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,8,10,24,14,28,16,5,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
