SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
20607114319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,0,0,0,0,0,5,3,17,16,37,17,9,12,30,20,18,149,0,0,0,0,0,0,4,4,15,16,37,17,10,12,31,31,25,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,11,43,13,12,16,52,92,60,303,0,0,0,0,5,3,8,5,31,14,41,15,16,20,59,103,68,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,0,0,0,0,0,0,5,9,15,26,76,29,23,26,83,119,80,452,0,6,0,0,5,9,10,10,48,29,79,27,24,28,96,132,101,513
20607114320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,32,15,17,14,19,8,3,118,0,0,0,0,0,0,0,0,0,15,32,16,17,14,19,5,6,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,20,13,17,30,13,0,135,0,3,0,0,0,0,0,0,4,19,39,20,14,17,30,13,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,33,62,36,26,32,45,13,3,250,0,3,0,0,0,0,0,0,4,33,69,31,32,32,45,20,3,265
20607114321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,4,5,27,12,10,18,11,6,0,91,0,3,0,0,0,0,0,0,3,5,23,12,13,18,8,9,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,17,23,13,29,7,0,131,0,0,0,0,0,0,0,0,5,8,25,17,23,13,33,8,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,4,19,49,34,38,34,41,15,5,226,0,5,0,0,0,0,0,0,3,19,52,34,35,34,45,14,5,236
20607114322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,20,38,24,30,25,16,5,7,154,0,0,0,3,0,4,0,0,6,20,40,28,25,26,15,10,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,36,24,31,14,13,0,186,0,6,0,0,0,0,0,0,4,20,50,38,26,31,14,13,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,8,38,77,63,50,52,31,21,0,341,0,3,0,3,0,0,0,0,12,38,80,65,55,53,32,26,8,358
20607114323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,14,76,26,21,20,16,7,4,189,0,5,0,0,0,3,0,0,13,14,75,33,28,20,20,4,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,80,52,33,25,15,3,3,230,6,3,0,5,0,0,0,0,15,22,85,56,32,25,21,3,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,35,159,80,50,47,34,8,8,417,6,6,7,5,0,6,0,0,22,39,166,85,58,47,37,11,8,448
20607114324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,15,91,54,25,21,12,6,3,229,0,3,8,0,0,0,0,0,12,15,93,59,33,27,17,11,3,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,86,52,26,19,30,11,8,259,0,0,0,0,0,0,0,0,6,31,89,48,26,19,30,11,8,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,45,180,99,55,38,40,23,11,482,0,4,3,0,0,5,0,0,16,45,184,110,58,43,43,19,11,507
20607114325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,20,26,22,16,14,10,147,0,0,0,4,0,0,0,0,4,8,31,20,28,20,15,14,7,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,26,21,18,12,13,9,139,0,0,4,0,0,0,0,0,5,23,29,26,24,16,12,10,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59,44,49,37,33,26,16,289,0,0,4,3,4,0,0,0,13,31,59,47,55,38,29,23,11,302
20607114326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,24,24,20,15,15,8,4,117,0,0,0,0,0,0,0,0,3,5,29,24,20,15,17,10,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,15,16,20,22,10,0,134,0,0,0,0,0,0,0,0,0,11,35,15,16,20,22,10,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,21,60,42,35,33,39,12,8,242,0,0,0,0,0,0,0,0,3,20,57,42,35,33,39,21,8,253
20607114327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,16,37,23,18,36,23,22,3,177,0,0,0,0,8,0,4,0,10,16,37,21,19,45,27,25,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,36,42,23,25,28,30,12,0,200,0,0,0,4,4,0,0,0,5,36,41,23,28,30,29,12,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,5,0,4,0,0,8,55,72,46,42,63,56,31,0,380,0,0,0,0,8,4,4,0,23,55,74,46,51,76,64,35,0,404
20607114501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,10,15,59,42,38,27,22,10,0,219,0,0,0,0,0,0,0,0,8,15,59,43,39,31,27,7,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,35,26,24,13,7,3,185,0,0,0,0,0,0,0,0,5,14,53,35,31,29,15,7,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,3,0,0,6,32,114,72,67,58,43,21,9,401,0,0,0,0,0,5,0,0,12,32,114,75,71,59,41,18,5,419
20607114502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,3,14,33,48,34,22,15,6,0,168,4,0,0,0,0,0,0,0,9,15,30,47,38,22,13,13,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,47,35,32,29,10,3,219,0,0,4,0,0,0,0,0,5,20,48,52,38,32,29,9,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,3,30,77,99,71,54,45,21,0,393,8,0,0,4,0,0,3,0,17,33,81,98,75,54,46,17,0,408
20607114503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,61,72,30,19,11,4,0,212,0,0,0,0,0,0,0,0,3,16,61,72,26,21,11,6,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,96,48,35,15,15,6,0,241,0,0,0,0,0,0,0,0,0,23,96,48,40,15,15,6,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,150,120,64,36,33,8,0,452,0,0,0,4,0,0,0,0,5,37,150,120,64,37,33,8,0,452
20607114504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,25,23,24,15,10,3,135,0,4,0,0,0,7,0,0,9,14,19,24,23,26,19,10,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,30,22,20,21,12,0,140,0,0,0,0,3,0,0,0,10,10,21,29,27,28,20,12,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,27,36,50,49,46,40,23,10,272,0,4,4,0,6,0,0,0,20,27,43,50,52,53,39,23,10,290
20607114505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,34,30,21,19,8,5,189,0,0,0,0,0,5,0,0,4,12,56,34,31,19,23,8,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,36,33,24,21,11,0,200,0,0,0,0,0,0,0,0,6,18,60,36,34,24,26,11,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,117,69,57,42,45,14,5,384,0,0,0,5,0,5,0,0,15,32,118,69,65,43,45,14,5,401
20607114506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,7,0,0,11,17,49,36,35,31,35,4,4,216,0,0,0,0,0,0,0,0,5,19,49,38,38,33,37,9,8,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,41,29,41,35,21,3,233,0,0,0,0,0,0,0,0,4,21,50,41,33,41,37,17,3,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,7,0,0,11,39,99,74,68,71,72,28,8,453,0,0,0,4,0,0,0,0,13,42,100,81,71,74,73,29,14,474
20607114507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,24,20,10,24,18,4,0,105,0,0,0,0,0,0,0,0,0,10,23,20,10,24,19,4,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,20,21,20,26,3,0,128,0,0,0,0,0,0,0,0,0,16,20,20,19,20,26,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,30,46,40,26,45,44,9,0,237,0,0,0,0,0,0,0,0,0,30,43,40,33,45,40,9,0,235
20607114508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,16,23,19,27,22,14,9,0,132,0,0,0,0,4,0,0,0,3,16,25,19,27,17,14,10,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,19,25,29,18,9,3,138,0,0,0,0,3,0,0,0,11,9,25,19,24,32,18,16,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,25,55,42,52,45,29,18,4,268,0,3,0,0,3,0,0,0,15,25,56,43,52,51,29,25,4,285
20607114509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20607114510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,13,0,0,0,0,0,7,0,3,14,31,42,66,55,34,22,13,5,266,5,3,0,5,0,0,0,0,9,33,48,69,60,33,33,13,5,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,31,81,63,60,44,38,10,7,326,0,8,0,0,3,0,0,0,19,32,87,68,63,50,38,10,7,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,3,14,0,0,4,0,3,7,0,3,21,59,125,132,115,76,64,20,7,596,5,8,0,3,3,0,0,0,23,67,139,135,121,83,70,21,11,645
20607114511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,98,82,50,48,34,9,0,358,0,3,0,4,6,6,4,0,23,42,99,86,56,49,34,9,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,97,74,53,55,33,19,0,383,3,9,6,4,4,0,0,0,21,50,99,79,59,63,32,19,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,194,157,107,102,64,28,4,742,4,8,9,9,12,6,4,0,47,89,203,166,115,113,68,30,4,784
20607114512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,16,28,26,21,12,4,163,6,0,0,0,0,0,0,0,10,30,18,23,31,25,23,12,6,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,20,30,26,18,11,4,151,0,0,0,4,0,0,0,0,6,30,16,24,32,26,18,11,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,37,60,54,40,19,8,311,6,0,0,0,0,0,0,0,10,64,37,37,60,55,45,19,8,327
20607114513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,21,37,31,24,33,12,4,4,159,3,8,0,0,0,0,0,0,17,18,50,30,27,34,12,6,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,39,25,24,20,13,21,214,5,3,0,0,0,0,0,0,5,33,49,42,25,24,20,13,21,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,45,89,69,50,54,27,15,22,373,6,9,0,0,0,0,0,0,25,52,98,71,53,56,34,14,24,405
20607114514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,18,52,50,27,24,24,10,0,202,0,0,0,0,0,0,0,0,5,23,52,52,34,26,24,10,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,43,24,23,21,7,0,199,0,0,0,0,0,0,0,0,4,31,55,45,24,23,18,7,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,59,105,89,52,42,38,18,3,406,0,0,3,0,0,0,0,0,8,59,104,91,55,43,43,18,3,417
20607114515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,27,22,34,11,16,0,163,0,3,0,3,0,0,0,0,13,20,38,29,21,33,11,17,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,22,30,27,32,9,3,169,0,5,0,0,3,3,0,0,11,17,45,25,30,31,32,9,3,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,73,50,49,59,42,22,3,338,0,13,5,3,3,5,0,0,22,33,80,56,52,65,44,26,3,359
20607114516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,31,12,18,13,0,0,116,0,3,0,0,4,0,0,0,6,12,34,31,16,20,13,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,20,23,13,8,9,0,143,4,4,0,3,3,0,0,0,7,24,53,20,24,17,8,9,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,79,48,36,32,22,10,3,257,4,6,0,0,4,0,0,0,15,35,84,48,43,38,22,10,4,279
20607114518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,5,10,25,22,22,16,15,4,0,107,0,3,0,0,0,0,0,0,10,10,31,23,21,17,17,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,31,25,24,16,4,4,162,0,4,0,0,0,0,0,0,7,30,36,31,25,24,16,4,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,5,38,58,49,50,39,25,3,4,267,0,4,0,3,0,0,0,0,13,38,64,53,50,38,30,7,4,282
20607114519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,24,20,27,20,16,9,5,128,0,0,0,0,0,0,0,0,0,14,26,16,28,20,16,9,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,17,33,32,28,25,14,12,7,172,0,0,0,0,0,0,0,0,0,17,33,32,31,25,16,12,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,8,33,60,50,56,41,31,19,10,297,0,0,0,0,0,0,0,0,7,33,63,48,57,48,33,19,9,307
20607114520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,32,35,22,29,16,7,0,163,0,10,21,11,6,0,0,0,48,23,49,55,29,35,18,7,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,31,14,15,16,5,0,129,0,0,7,0,0,0,0,0,6,18,23,33,14,14,16,5,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,64,60,40,45,32,11,0,294,0,10,22,11,7,0,0,0,51,40,74,87,44,54,37,11,0,348
20607114521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,0,0,6,5,0,6,13,38,34,20,13,29,23,3,170,0,3,0,0,0,4,5,0,9,13,45,35,20,16,31,33,6,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,30,14,10,23,10,19,152,0,0,0,0,0,0,0,0,0,10,41,30,17,10,23,15,19,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,0,0,6,5,0,10,23,75,59,37,24,48,36,17,320,0,3,0,0,0,4,6,0,10,23,78,62,34,24,52,41,24,339
