SA1_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
20602149931,17,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,17,40,0,0,0,0,0,0,4,38,26,5,0,0,0,0,0,0,36,13,4,8,3,0,0,0,0,25,4,0,16,4,0,0,0,3,32,0,3,13,0,0,0,0,0,22,0,4,9,0,0,0,0,0,18,3,3,5,4,0,0,0,0,19,3,3,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,3,0,6,4,6,0,0,0,15,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,128,22,76,26,10,5,5,11,285
20602149932,11,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,3,23,23,0,5,0,0,0,0,0,29,23,0,7,0,0,0,0,0,26,9,4,6,4,0,0,0,4,28,7,7,12,3,3,0,0,0,32,4,3,8,3,0,0,0,0,22,6,0,3,0,0,0,0,0,10,4,0,6,0,0,0,0,0,11,0,0,4,4,0,0,0,0,13,0,0,0,0,3,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,116,21,55,22,7,0,0,11,237
20602149933,17,0,0,0,0,0,0,3,20,21,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,24,3,4,10,0,0,0,0,0,20,6,6,11,3,0,0,0,0,21,0,4,11,5,0,0,0,0,19,5,3,18,6,0,0,0,0,32,4,0,3,0,0,0,0,0,16,3,0,8,0,0,0,0,0,12,9,0,3,0,0,0,0,0,15,0,0,4,0,0,0,0,0,8,3,0,5,4,0,0,0,0,11,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,115,23,76,23,5,0,0,8,251
20602149934,6,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,13,4,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,7,4,0,7,0,0,0,0,0,11,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,0,10,3,0,4,0,0,0,0,0,7,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,12,24,9,0,0,0,6,101
20602150001,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,14,35,0,0,0,0,0,0,0,35,32,0,0,0,0,0,0,0,33,13,0,6,0,0,0,0,0,24,9,7,6,0,0,0,0,0,20,5,0,0,0,0,0,0,0,10,3,7,3,0,0,0,0,0,9,7,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,19,23,6,0,0,0,5,164
20602150002,8,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,3,29,39,8,0,0,0,0,0,0,50,10,9,3,0,0,0,0,0,17,9,3,10,0,0,0,0,0,23,0,0,8,5,4,0,0,0,20,9,5,13,0,0,0,0,0,21,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,6,7,0,0,0,0,8,116,27,55,13,3,0,3,11,233
20602150003,14,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,6,0,6,0,0,0,0,0,15,4,3,8,3,0,0,0,0,19,5,4,10,5,0,0,0,3,22,4,0,3,0,0,0,0,0,15,5,5,6,0,0,0,0,0,12,5,0,6,0,0,0,0,0,15,4,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,89,15,46,17,5,0,0,3,186
20602150004,7,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,6,20,47,0,0,0,0,0,0,0,51,28,3,0,0,0,0,0,3,30,19,7,4,0,0,0,0,4,32,7,0,4,0,0,0,0,0,20,5,4,4,0,0,0,0,0,15,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,19,22,3,0,0,0,11,198
20602150005,12,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,4,21,26,0,0,0,0,0,0,0,30,21,3,3,0,0,0,0,0,31,12,6,6,0,0,0,0,0,26,9,4,8,4,0,0,0,0,26,10,0,9,3,0,0,0,0,15,3,7,3,0,0,0,0,0,8,9,3,0,0,0,0,0,0,9,0,3,0,5,0,0,0,0,7,3,0,0,5,0,0,0,0,8,0,0,3,0,5,0,0,0,12,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,138,32,41,16,6,0,0,10,248
20602150006,14,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,20,8,6,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,10,3,0,9,5,0,0,0,0,11,5,0,3,0,0,0,0,0,9,3,3,4,0,0,0,0,0,18,3,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,6,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,7,76,19,29,5,9,0,5,4,147
20602150007,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,33,43,3,0,0,0,0,0,0,51,12,0,4,0,0,0,0,0,19,16,4,0,0,0,0,0,0,29,5,6,0,0,0,0,0,0,12,3,3,3,0,0,0,0,0,11,5,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,127,28,23,5,4,0,0,4,187
20602150008,12,0,0,0,0,0,0,5,11,12,0,0,0,0,0,0,0,13,45,0,0,0,0,0,0,4,52,40,6,0,0,0,0,0,0,51,12,9,7,4,0,0,0,4,31,8,10,11,6,0,0,0,0,33,15,8,12,8,0,0,0,3,35,7,8,13,0,0,0,0,0,33,9,3,10,0,0,0,0,0,20,4,0,9,3,0,0,0,0,13,0,0,3,0,0,0,0,0,9,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,11,0,0,3,0,0,4,0,0,3,162,43,70,30,5,0,6,22,330
20602150009,7,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,23,18,6,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,13,3,4,9,0,0,0,0,0,14,0,8,4,0,0,0,0,0,11,6,3,3,0,4,0,0,0,19,5,0,5,0,0,0,0,0,10,4,0,3,0,0,0,0,0,8,4,0,7,0,0,0,0,0,9,5,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,98,29,41,11,4,0,0,0,180
20602150010,7,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,0,8,36,0,0,0,0,0,0,5,39,32,5,0,0,0,0,0,0,37,25,4,5,0,0,0,0,0,36,11,10,14,3,0,0,0,0,29,10,5,5,0,0,0,0,0,25,11,3,12,0,0,0,0,0,22,0,0,10,0,0,0,0,0,11,5,0,0,3,0,0,0,0,7,4,0,4,4,0,0,0,0,5,0,0,3,5,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,22,49,19,0,0,0,14,249
20602150011,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,7,30,13,0,0,0,0,0,0,7,13,6,0,4,0,0,0,0,4,8,0,0,8,0,0,0,0,0,10,5,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,10,5,0,0,0,0,0,0,0,13,0,4,5,4,0,0,0,0,19,5,6,3,4,3,3,0,0,23,76,13,24,17,6,4,0,23,166
20602150012,6,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,4,25,26,0,0,0,0,0,0,0,29,10,7,0,0,0,0,0,0,16,4,4,12,4,0,0,0,0,21,3,0,15,0,0,0,0,0,16,6,9,8,0,0,0,0,0,23,10,0,0,0,0,0,0,0,10,7,3,6,0,0,0,0,0,20,10,0,6,0,0,0,0,0,21,4,4,3,0,0,0,0,0,13,0,3,4,4,4,0,0,0,11,0,0,5,3,0,0,0,0,9,0,0,3,0,0,0,0,0,7,117,20,56,23,5,0,0,8,236
20602150013,4,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,3,17,12,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,14,9,5,8,0,0,0,0,0,19,4,0,4,0,0,0,0,0,13,6,0,0,5,0,0,0,0,9,6,0,6,0,0,0,0,0,13,4,3,8,0,0,0,0,3,18,4,3,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,8,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,78,15,42,14,0,0,0,17,162
20602150014,11,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,21,20,3,0,0,0,0,0,0,25,6,4,3,0,0,0,0,0,16,6,0,10,0,0,0,0,0,23,0,5,4,0,0,0,0,0,13,0,0,3,0,0,0,0,0,9,3,5,3,4,0,0,0,0,15,4,0,0,3,0,0,0,0,15,0,0,4,0,0,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,86,20,46,18,4,3,0,12,175
20602150015,13,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,23,10,0,3,0,0,0,0,0,17,8,4,0,0,0,0,0,3,20,6,0,5,3,0,0,0,0,18,8,3,8,9,0,0,0,0,22,0,6,13,3,0,0,0,0,21,0,0,12,0,0,0,0,0,18,9,5,8,3,0,0,0,0,24,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,87,26,67,29,3,0,0,12,216
20602150016,9,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,5,17,26,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,34,14,0,3,0,0,0,0,3,19,8,4,14,0,0,0,0,3,26,9,6,4,0,0,0,0,0,22,15,9,6,0,3,0,0,0,30,9,0,0,0,0,0,0,0,14,5,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,5,130,24,42,11,6,0,0,12,235
20602150017,9,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,9,38,0,0,0,0,0,0,4,44,32,0,0,0,0,0,0,0,39,17,0,0,0,0,0,0,3,28,5,4,4,0,0,0,0,0,10,13,3,3,0,0,0,0,0,21,3,0,0,0,0,0,0,0,11,4,0,4,0,0,0,0,0,13,0,4,0,0,0,0,0,0,13,5,5,4,4,0,0,0,0,14,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,134,18,28,17,8,0,0,8,214
20602150018,16,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,3,21,27,0,0,0,0,0,0,0,33,37,3,0,0,0,0,0,3,47,7,4,3,0,0,0,0,0,17,10,6,7,0,0,0,0,0,28,9,3,6,4,0,0,0,0,23,3,8,10,3,4,0,0,0,30,8,4,5,4,0,0,0,0,20,10,0,6,0,0,0,0,0,13,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,5,148,30,52,15,4,0,0,11,264
20602150019,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,17,3,0,6,0,0,0,0,0,17,0,0,0,3,0,0,0,0,4,5,0,0,5,0,0,0,0,11,3,0,8,10,0,0,0,0,21,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,5,0,0,4,4,0,0,0,0,11,0,0,8,0,0,0,0,0,14,0,6,0,7,0,0,0,0,14,0,0,6,0,0,0,0,0,12,52,10,43,25,7,0,0,7,154
20602150020,7,0,0,0,0,0,0,3,16,6,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,3,17,22,0,0,0,0,0,0,3,28,8,0,3,0,0,0,0,3,14,6,7,10,0,0,0,0,0,21,11,5,6,4,0,0,0,0,29,3,4,8,4,0,0,0,0,27,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,89,22,39,21,3,0,0,18,192
20602150021,3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,40,17,6,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,19,8,4,0,0,0,0,0,0,15,7,0,5,0,0,0,0,0,13,10,4,7,0,0,0,0,0,14,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,19,8,7,4,0,0,7,161
20602150022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20602150023,10,0,0,0,0,0,0,6,13,10,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,13,6,5,0,0,0,0,0,0,15,12,0,3,0,0,0,0,0,18,0,0,4,0,0,0,0,0,11,3,3,11,0,0,0,0,0,16,0,3,4,0,0,0,0,3,11,4,7,3,0,0,0,0,0,12,0,0,3,8,0,0,0,0,10,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,67,19,38,17,0,0,0,16,153
20602150024,22,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,5,34,12,6,0,0,0,0,0,0,14,4,5,3,3,0,0,0,0,16,8,0,7,0,0,0,0,0,20,5,3,11,0,0,0,0,0,27,10,0,16,4,0,0,0,0,35,0,0,11,4,0,0,0,0,23,4,3,10,4,0,0,0,5,23,4,0,3,3,0,0,0,0,15,4,0,6,3,0,0,0,0,15,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,128,25,86,31,7,0,3,17,288
20603111301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20603111302,6,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,5,17,21,0,0,0,0,0,0,0,18,11,3,3,0,0,0,0,0,19,5,3,13,0,0,0,0,0,19,3,5,5,0,0,0,0,0,19,3,5,8,4,4,0,0,0,19,7,5,0,0,0,0,0,0,15,6,0,4,3,0,0,0,0,8,4,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,91,23,40,15,9,6,0,7,184
20603111303,15,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,3,19,10,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,12,4,4,6,0,0,0,0,0,15,3,4,17,0,0,0,0,0,27,4,0,12,4,0,0,0,0,25,6,0,19,5,0,0,0,0,30,4,0,11,5,0,0,0,0,20,3,0,8,4,4,0,0,0,22,3,0,8,6,0,0,0,3,17,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,15,99,28,8,0,0,10,236
20603111304,23,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,13,7,6,7,0,0,0,0,0,21,6,9,11,8,0,0,0,0,33,7,5,8,0,0,0,0,0,19,8,3,14,0,0,0,0,0,27,11,0,12,3,0,0,0,0,30,11,0,10,4,0,0,0,0,24,3,3,4,4,0,0,0,4,18,0,0,16,8,0,0,0,4,23,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,100,28,78,38,13,0,0,13,267
20603111305,14,0,0,0,0,0,0,0,14,38,0,0,0,0,0,0,6,42,52,4,0,0,0,0,0,0,56,41,9,3,0,0,0,0,6,55,11,9,11,0,0,0,0,0,36,10,3,9,3,5,0,0,0,30,8,0,7,4,0,0,0,0,22,8,6,18,0,0,0,0,0,27,4,0,8,8,0,0,0,0,21,3,4,20,3,0,0,0,0,32,3,3,9,12,5,0,0,0,24,3,4,6,4,0,0,0,3,24,7,0,4,5,0,0,0,0,13,0,0,3,0,0,0,0,5,11,0,0,3,0,0,0,0,0,6,201,47,99,35,14,4,0,26,428
20603111306,20,0,0,0,0,0,0,4,22,18,0,0,0,0,0,0,5,18,6,0,0,0,0,0,0,0,6,11,0,0,5,0,0,0,0,15,0,5,4,0,0,0,0,0,15,0,7,17,3,0,0,0,0,31,0,5,13,6,0,0,0,0,27,0,0,11,4,5,0,0,0,21,5,3,13,6,0,0,0,3,37,7,6,13,3,0,0,0,0,34,0,7,7,0,0,0,0,0,16,3,6,0,0,3,0,0,0,12,0,0,4,5,0,0,0,0,13,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,10,83,39,95,37,10,3,3,13,281
20603111307,15,0,0,0,0,0,0,0,15,37,0,0,0,0,0,0,4,36,36,0,0,0,0,0,0,0,38,33,19,8,0,0,0,0,0,63,22,39,35,12,0,0,0,0,104,12,16,50,14,0,0,0,0,95,13,8,27,13,0,0,0,0,59,15,8,12,3,0,0,0,0,40,11,7,15,8,0,0,0,0,38,3,8,11,9,0,0,0,0,36,3,0,14,7,0,0,0,0,27,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,6,3,10,5,3,0,0,0,0,18,201,121,195,73,6,0,0,8,601
20603111308,12,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,6,21,3,0,0,0,0,0,0,22,16,0,3,0,0,0,0,3,24,11,4,4,0,0,0,0,0,20,4,3,4,8,0,0,0,0,18,0,3,11,0,0,0,0,0,13,6,5,0,3,0,0,0,0,11,6,0,0,6,0,0,0,0,16,3,3,0,6,0,0,0,0,9,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,79,27,32,21,0,0,3,7,170
20603111309,7,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,17,7,4,0,0,0,0,0,0,14,5,0,6,0,0,0,0,4,18,4,0,3,0,0,0,0,3,13,6,5,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,5,7,3,0,0,0,0,12,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,78,22,30,15,0,5,0,10,156
