SA1_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
20703116514,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,29,3,8,0,0,0,4,0,0,0,38,67,17,27,3,11,7,6,3,0,4,150,11,0,6,4,0,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,80,22,31,10,14,5,12,3,0,4,182,0,0,0,0,0,0,0,0,0,0,0,104,23,40,11,14,5,13,3,0,4,226
20703116515,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,3,4,0,0,0,5,0,0,0,28,75,29,26,6,12,12,7,0,0,4,172,11,0,10,3,4,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,85,28,38,6,18,12,9,0,0,5,201,0,0,0,0,0,0,0,0,0,0,0,102,37,35,6,17,8,15,0,0,5,230
20703116516,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,13,17,0,4,0,0,5,0,0,0,3,28,22,9,22,0,0,3,7,0,0,9,61,3,0,0,0,0,0,0,3,0,5,13,0,0,0,0,0,0,0,0,0,0,0,26,14,22,0,0,3,7,4,0,14,73,0,0,0,0,0,0,0,0,0,0,0,36,13,18,0,3,6,7,4,0,11,102
20703116517,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,26,12,8,0,0,0,0,0,0,0,51,37,11,4,5,4,11,9,3,0,3,91,5,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,46,11,9,5,10,10,13,3,0,4,114,0,0,0,0,0,0,0,0,0,0,0,71,23,16,5,9,10,16,3,0,4,162
20703116518,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,65,5,3,0,0,0,0,0,0,4,71,34,5,7,0,0,0,0,0,0,0,63,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,42,5,15,0,3,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,101,6,16,0,3,0,0,0,0,4,137
20703116520,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,8,0,0,0,0,0,0,0,0,28,43,15,22,11,16,11,7,0,0,0,134,8,0,3,3,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,51,17,30,16,16,10,9,0,0,3,158,0,0,0,0,0,0,0,0,0,0,0,65,20,28,13,20,10,9,0,0,6,180
20703116521,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,4,0,0,0,0,0,0,0,46,61,21,25,0,0,5,0,0,0,0,105,3,6,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,62,28,31,0,0,5,5,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,90,39,32,0,0,5,5,0,0,0,165
20703116522,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,26,4,0,0,0,0,0,0,0,0,36,41,19,16,3,6,0,7,0,0,3,93,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,45,23,21,4,11,0,7,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,70,23,25,4,11,6,7,0,0,3,144
20703116523,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,40,7,7,0,4,0,3,0,0,0,68,54,56,57,25,12,31,39,12,3,4,292,21,6,4,0,6,3,4,5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,76,65,62,28,20,35,38,19,3,4,353,0,0,0,0,0,0,0,0,0,0,0,115,73,72,28,23,37,45,24,3,9,416
20703116524,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,31,4,6,0,0,3,4,4,0,0,56,55,47,67,27,41,38,31,9,0,0,319,11,8,14,0,12,14,17,0,0,4,79,0,0,0,0,0,0,0,0,0,0,0,63,58,75,27,53,50,45,13,0,5,397,0,0,0,0,0,0,0,0,0,0,0,95,58,83,27,53,56,56,16,3,3,451
20703116525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20703116526,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,4,0,5,4,7,4,0,0,48,15,15,15,7,6,15,21,25,0,0,125,5,0,0,0,3,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,15,15,6,10,16,24,23,0,3,143,0,0,0,0,0,0,0,0,0,0,0,33,28,24,12,14,23,37,29,0,3,193
20703116527,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,3,4,0,0,0,3,0,0,0,25,25,16,15,4,12,13,16,0,0,0,97,10,0,5,3,3,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,32,15,19,8,17,17,22,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,51,16,21,8,22,21,20,0,0,0,159
20703116528,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,23,37,3,8,0,0,4,7,4,0,0,62,17,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,57,5,14,0,0,4,7,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,72,5,14,0,4,4,8,4,0,0,107
20703116529,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,7,0,0,0,0,4,5,0,0,50,47,11,22,3,5,0,5,3,0,0,101,10,9,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,62,16,29,3,5,0,5,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,96,23,27,3,4,4,10,11,0,0,172
20703116601,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,24,3,7,3,0,0,4,0,0,0,49,78,29,33,11,6,9,14,3,0,0,185,27,12,7,6,12,0,8,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,102,40,38,9,17,13,27,4,0,0,251,0,0,0,0,0,0,0,0,0,0,0,131,45,44,13,18,20,27,4,0,0,297
20703116602,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,16,48,19,27,0,9,17,12,3,0,6,133,19,0,9,0,3,0,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,68,16,26,0,16,23,17,3,0,6,171,0,0,0,0,0,0,0,0,0,0,0,77,16,26,0,16,23,19,3,0,4,186
20703116603,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,28,7,0,0,0,0,0,0,0,0,35,71,28,28,0,5,9,9,5,0,4,169,31,3,8,0,10,8,8,0,0,9,84,0,0,0,0,0,0,0,0,0,0,0,108,32,36,3,23,16,19,3,0,8,249,0,0,0,0,0,0,0,0,0,0,0,135,37,38,3,23,16,20,3,0,8,280
20703116604,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,30,8,3,0,0,0,0,0,0,3,52,79,25,25,7,3,3,9,5,0,0,169,19,12,8,3,0,9,3,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,103,35,35,13,6,10,15,8,0,3,226,0,0,0,0,0,0,0,0,0,0,0,131,48,39,13,6,13,14,8,0,3,274
20703116605,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,25,5,0,0,3,0,0,0,0,0,35,91,36,14,9,4,4,6,0,0,0,166,21,0,9,0,5,4,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,115,37,27,13,6,3,8,0,0,7,204,0,0,0,0,0,0,0,0,0,0,0,135,43,26,12,8,3,10,0,0,7,247
20703116606,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,8,26,16,15,3,4,5,0,4,0,0,71,19,0,7,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,45,15,17,3,4,5,7,4,0,3,105,0,0,0,0,0,0,0,0,0,0,0,53,15,17,3,4,5,7,4,0,3,113
20703116607,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,19,0,8,4,0,0,0,0,0,0,25,55,16,21,0,6,10,10,4,0,0,122,14,6,5,0,3,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,68,22,27,0,9,10,13,5,0,0,163,0,0,0,0,0,0,0,0,0,0,0,84,26,33,6,9,10,15,5,0,0,189
20703116608,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,18,8,0,0,0,0,0,0,0,0,27,47,21,15,4,4,7,9,0,0,6,113,22,5,7,0,5,0,6,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,69,25,16,9,10,8,10,3,0,9,154,0,0,0,0,0,0,0,0,0,0,0,84,30,20,9,10,10,10,3,0,9,180
20703116609,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,16,28,13,7,0,5,4,5,0,0,0,62,15,0,8,4,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,44,12,10,3,4,4,9,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,58,12,10,3,4,3,9,0,0,0,100
20703116610,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,4,0,0,0,0,0,0,23,34,23,5,0,4,3,6,0,0,0,80,9,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,42,19,6,4,5,3,6,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,61,19,10,8,5,3,11,0,0,4,122
20703116611,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,3,0,0,0,22,43,23,8,4,3,0,9,0,0,0,79,3,0,5,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,48,23,11,4,3,0,10,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,66,22,15,4,3,0,10,0,0,0,123
20703116612,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,14,36,12,3,3,5,0,7,0,0,0,63,12,0,0,0,0,0,4,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,46,12,3,3,3,0,4,5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,56,11,9,3,3,0,4,5,0,0,95
20703116613,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,44,0,3,0,0,0,3,0,0,6,57,55,16,11,0,0,0,5,0,0,0,89,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,61,16,10,0,5,0,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,109,17,12,0,5,0,3,0,0,6,153
20703116614,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,27,3,0,0,0,0,0,0,0,0,39,87,18,14,3,4,0,6,0,0,0,129,14,7,12,3,3,0,4,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,106,27,26,6,4,0,7,4,0,0,177,0,0,0,0,0,0,0,0,0,0,0,134,32,25,7,4,0,7,4,0,0,212
20703116615,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,24,0,4,0,0,0,0,0,0,0,27,56,18,24,10,8,14,6,4,0,0,140,11,5,0,4,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,67,21,24,10,14,14,13,4,0,3,170,0,0,0,0,0,0,0,0,0,0,0,87,25,27,12,14,15,13,4,0,3,205
20703116616,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,4,16,23,13,17,3,4,0,3,0,6,0,61,10,0,3,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,35,10,19,6,0,0,4,0,6,0,86,0,0,0,0,0,0,0,0,0,0,0,47,10,26,6,0,0,5,0,6,6,101
20703116617,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,29,0,8,0,0,5,0,0,0,0,48,82,12,20,6,10,11,16,8,0,0,160,28,11,17,0,4,3,8,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,111,22,31,10,14,10,25,8,3,0,236,0,0,0,0,0,0,0,0,0,0,0,138,24,39,8,18,18,22,10,3,0,280
20703116618,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,0,0,6,4,0,0,0,0,39,34,20,16,10,11,8,21,7,0,5,123,3,5,0,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,35,19,16,7,7,9,20,10,0,5,138,0,0,0,0,0,0,0,0,0,0,5,61,26,20,6,13,12,27,10,0,3,179
