POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
213021346,13,13,9,10,3,0,56,0,0,18,25,13,12,9,5,82,0,11,31,23,21,9,8,0,106,0,20,51,44,31,27,12,0,185,0,11,77,33,34,29,12,0,192,0,4,79,39,44,41,7,0,214,0,0,43,51,43,25,9,0,173,0,0,60,82,81,71,13,0,299,0,0,6,13,14,15,3,0,54,0,0,9,32,39,30,9,0,126,0,0,0,0,5,0,0,0,11,10,76,389,369,343,289,96,11,1590,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,0,3,3,0,0,5,4,0,18,3,5,5,11,3,5,0,0,28,8,14,13,6,4,3,6,0,57,10,24,18,15,17,5,3,0,90,8,38,26,12,11,11,6,0,110,5,32,59,29,26,21,9,0,185,0,15,72,45,31,27,9,0,197,0,11,54,42,23,22,5,0,155,0,10,56,34
213031347,17,4,5,8,0,0,42,0,0,17,12,13,4,0,0,46,0,11,30,20,15,15,9,0,96,0,10,52,42,21,18,4,0,146,0,15,49,44,33,13,4,0,154,0,4,59,55,37,19,3,0,173,0,0,34,42,35,21,6,0,144,0,0,25,54,43,44,3,0,178,0,0,4,12,7,5,0,0,24,0,0,5,8,12,4,3,0,29,0,0,7,0,0,0,0,0,4,9,72,311,322,226,163,42,6,1148,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,5,0,3,6,4,0,0,14,0,5,3,4,9,3,0,0,35,5,9,4,3,4,3,0,0,32,8,13,15,6,8,13,0,0,67,0,20,18,12,10,14,0,0,73,0,22,58,26,17,10,0,0,134,0,7,47,30,22,11,6,0,119,0,0,30,19,18,16,0,0,87,0,4,14,21
213031348,43,38,15,21,4,0,135,0,21,63,56,26,17,18,0,207,0,39,96,91,68,41,15,5,360,0,82,258,164,104,75,37,0,720,0,58,345,220,156,96,26,3,893,0,19,385,264,168,102,20,0,964,0,15,282,232,172,116,22,0,837,0,5,329,367,259,175,38,0,1171,0,0,55,70,56,38,12,0,234,0,0,51,144,107,72,23,5,399,0,0,8,3,5,3,3,0,35,36,301,1981,1697,1167,788,227,11,6216,0,0,0,3,4,3,0,0,7,0,0,0,0,0,0,0,0,5,4,5,7,0,3,0,0,0,17,6,7,11,10,8,9,3,0,43,0,10,11,11,10,8,0,0,55,9,10,26,7,18,12,4,0,91,4,21,36,17,14,13,8,0,110,0,16,54,34,31,14,0,0,143,0,23,64,37,33,26,0,0,185,0,11,36,40,25,19,6,0,149,0,3,47,34
213031349,11,0,6,0,0,0,29,0,5,9,12,4,0,5,0,28,0,7,23,10,4,8,7,0,54,0,11,39,19,11,10,0,0,87,0,3,31,14,9,7,0,0,70,0,3,28,22,19,4,0,0,71,0,0,21,27,13,11,5,0,69,0,0,19,32,28,22,0,0,101,0,0,3,7,5,5,0,0,21,0,0,5,24,15,10,0,0,54,0,0,0,0,3,0,0,0,3,6,40,200,173,122,75,22,5,636,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,10,0,0,3,0,0,0,3,0,15,0,4,3,0,0,7,0,0,14,3,11,9,0,0,0,0,0,25,3,27,20,7,9,5,0,0,68,0,19,19,12,4,8,0,0,65,0,10,22,26,11,8,0,0,72,0,7,33,21,15,0,0,0,73,0,6,12,13,4,4,0,0,40,0,0,0,3
213031350,3,0,4,0,0,0,20,0,0,3,8,5,4,0,0,17,0,0,8,12,11,3,0,0,31,0,0,7,12,14,4,3,0,47,0,0,12,21,6,0,5,0,38,0,0,12,11,11,4,0,0,40,0,0,8,11,5,7,0,0,33,0,0,6,28,15,7,0,0,62,0,0,0,10,7,0,0,0,21,0,0,3,4,14,3,0,0,28,0,0,0,0,0,0,0,0,4,0,6,68,121,103,49,16,0,367,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,8,0,8,6,4,0,6,0,0,14,0,8,17,8,4,7,0,0,41,0,3,17,3,0,3,0,0,27,0,5,11,13,0,7,0,0,33,0,0,8,11,0,5,0,0,20,0,6,3,3
213031351,0,5,5,0,0,0,16,0,3,14,6,6,5,0,0,32,0,4,18,7,4,4,0,0,43,0,9,27,25,6,17,4,0,84,0,9,44,22,26,0,0,0,105,0,0,28,28,24,7,0,0,90,0,0,27,42,18,11,0,0,100,0,0,13,42,39,20,0,0,112,0,0,0,12,9,6,0,0,20,0,0,4,12,4,9,0,0,27,0,0,3,4,0,0,0,0,5,0,23,192,208,146,89,11,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,4,0,0,11,0,3,3,0,0,0,0,0,16,0,3,10,4,0,3,0,0,19,0,12,13,10,8,3,3,0,44,3,18,14,8,11,5,0,0,60,0,13,35,19,26,15,4,0,107,0,9,49,33,29,29,6,0,162,0,5,29,25,20,21,5,0,102,0,0,13,26
213031352,11,5,7,6,5,0,45,0,5,14,19,11,6,0,0,53,0,8,31,13,14,10,5,0,80,0,9,30,31,17,11,0,0,104,0,4,58,45,22,15,3,0,145,0,5,74,54,30,14,5,0,185,0,3,37,51,25,16,6,0,138,0,0,66,65,83,26,7,0,249,0,0,8,20,16,13,0,0,51,0,0,10,24,34,12,0,0,86,0,0,5,0,0,0,0,0,4,3,39,361,348,279,142,47,6,1224,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,16,0,4,7,3,4,0,0,0,19,3,5,7,3,4,4,0,0,28,4,15,11,13,3,3,0,0,44,4,17,33,7,7,13,5,0,81,0,19,47,19,14,7,4,0,118,0,19,48,37,24,9,0,0,137,0,8,37,30,23,13,4,0,115,0,13,33,31
213041353,16,13,6,5,3,0,46,0,3,16,12,6,12,3,0,60,0,6,29,25,14,11,3,0,95,0,17,58,33,31,18,3,0,160,0,18,69,35,42,14,5,0,178,0,0,63,56,49,18,4,0,191,0,0,27,38,30,20,3,0,121,0,3,27,91,78,29,4,0,229,0,0,8,4,9,5,6,0,25,0,0,5,14,27,8,0,0,56,0,0,0,0,0,4,0,0,8,9,62,347,341,293,146,43,0,1249,0,0,3,3,3,0,0,0,8,10,0,0,0,0,0,0,0,10,0,0,4,6,3,0,0,0,15,11,4,4,5,3,6,4,0,25,22,8,3,4,9,3,0,0,55,25,18,13,19,10,13,7,0,105,15,36,24,21,12,8,4,0,117,4,27,48,25,20,13,3,0,141,0,27,60,45,26,18,5,0,174,0,6,47,14,18,14,4,0,106,0,4,34,27
213041358,6,7,5,4,0,0,23,0,3,7,15,3,4,0,0,30,0,5,10,18,13,3,0,0,56,0,6,36,23,17,9,3,0,100,0,9,54,35,24,4,0,0,143,0,5,73,39,34,11,0,0,161,0,0,49,34,21,19,0,0,121,0,0,36,64,44,17,0,0,159,0,0,5,0,8,0,0,0,11,0,0,6,9,4,8,0,0,19,0,3,0,0,0,5,0,0,8,6,46,293,257,178,77,17,0,867,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,14,10,0,3,3,3,0,0,0,19,9,7,6,4,0,4,0,0,29,6,9,6,11,7,5,0,0,43,5,23,14,9,0,0,3,0,56,0,11,7,9,13,3,0,0,37,0,9,19,8,9,5,0,0,50,0,5,15,11,8,6,0,0,46,0,3,12,6
213041359,13,9,4,3,0,0,29,0,3,30,16,12,0,3,0,68,0,4,33,16,13,8,3,0,79,0,10,54,59,33,21,3,0,176,0,22,77,39,31,18,5,0,195,0,10,89,71,32,17,5,0,227,0,0,60,51,43,14,0,0,171,0,0,68,89,61,26,3,0,250,0,0,7,16,11,0,0,0,31,0,0,5,11,4,4,0,0,33,0,5,0,4,0,0,0,0,6,3,68,454,402,252,121,16,0,1316,0,4,6,6,0,0,0,0,13,6,3,0,0,0,0,0,0,15,0,8,9,5,3,6,0,0,24,10,9,7,3,0,5,0,0,41,31,23,13,9,3,0,0,0,82,31,49,27,17,9,4,0,0,138,17,68,52,34,25,15,4,0,205,11,61,98,68,34,23,4,0,296,6,51,132,93,44,33,0,0,370,0,22,81,66,39,23,3,0,240,0,9,72,52
213041360,6,10,4,4,0,0,20,0,0,8,6,8,0,0,0,25,0,0,10,14,8,0,3,0,32,0,3,21,12,4,4,0,0,52,0,3,38,13,11,4,0,0,73,0,0,44,23,23,9,0,0,108,0,0,15,21,25,11,6,0,75,0,0,22,40,23,6,0,0,93,0,0,0,3,4,0,4,0,16,0,0,0,13,4,0,0,0,21,0,0,0,0,0,0,0,0,11,3,18,170,167,121,53,18,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,3,4,3,0,0,7,0,0,0,4,0,0,0,0,5,4,0,3,0,0,0,0,0,13,5,3,6,0,3,0,0,0,20,4,8,5,4,6,6,0,0,25,0,5,9,6,0,10,0,0,24,0,4,6,18,12,5,0,0,43,0,0,7,5,4,4,0,0,21,0,0,7,9
213041461,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,4,0,0,0,0,0,12,0,0,8,0,4,0,0,0,13,0,0,5,9,0,0,0,0,14,0,0,9,5,4,0,0,0,15,0,0,0,4,5,3,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,30,29,19,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,5,3,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,5,8,0,0,0,0,14,0,0,8,0,0,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,5
213041462,3,0,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,0,0,4,0,0,0,0,6,0,0,9,4,0,0,0,0,20,0,13,16,4,0,0,0,0,29,0,0,13,7,4,0,0,0,31,0,0,7,6,0,0,0,0,13,0,0,7,15,3,0,0,0,24,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,64,57,19,0,3,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,8,0,0,6,3,0,0,0,0,8,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
213041463,0,3,6,4,0,0,14,0,0,7,16,0,3,4,0,36,0,7,19,6,11,3,0,0,50,0,6,44,29,16,14,3,0,110,0,14,56,29,10,5,7,0,123,0,6,57,32,30,14,0,0,136,0,0,23,37,16,8,4,0,85,0,0,32,64,31,15,3,0,147,0,0,4,8,10,0,0,0,23,0,0,0,15,10,4,5,0,35,0,0,0,0,0,0,0,0,9,3,45,266,272,156,84,25,4,855,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,11,0,3,3,0,7,0,0,0,14,6,3,4,16,13,4,0,0,49,4,7,12,10,4,8,0,0,48,0,7,25,9,5,6,0,0,56,0,3,27,19,15,4,0,0,64,0,3,10,12,3,3,0,0,29,0,0,6,4
213041571,3,0,0,0,0,0,3,0,0,5,4,0,0,0,0,9,0,0,4,0,4,0,0,0,8,0,0,9,0,4,0,0,0,15,0,0,8,6,5,0,0,0,18,0,0,11,9,3,0,0,0,26,0,0,0,3,3,3,0,0,15,0,0,6,14,4,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,42,31,15,7,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,3,4,4,0,0,0,12,0,0,8,0,0,0,0,0,16,0,0,6,4,0,0,0,0,16,0,0,0,0
213041572,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,4,6,0,0,0,17,0,0,5,4,0,0,0,0,11,0,0,5,9,0,0,0,0,15,0,0,0,0,4,0,0,0,10,0,0,6,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,24,11,11,0,3,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,7,0,0,4,4,6,0,0,0,13,0,4,6,0,5,0,0,0,20,0,7,5,3,7,0,0,0,22,0,0,16,16,5,3,0,0,42,0,3,7,7,5,0,4,0,18,0,3,8,3
213041573,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,6,0,0,3,4,0,0,0,0,7,0,3,6,3,0,0,0,0,18,0,0,6,0,0,0,0,0,7,0,0,5,5,4,0,0,0,9,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,24,26,14,6,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,11,0,3,3,3,0,0,0,0,14,0,0,4,3,0,0,0,0,12,0,0,0,0
213041574,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,3,0,8,0,0,0,18,0,9,13,7,4,6,0,0,32,0,0,13,4,0,0,0,0,23,0,0,7,4,0,0,0,0,17,0,0,9,14,4,0,0,0,25,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,59,59,24,9,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,9,5,7,0,0,0,0,0,19,0,4,6,4,0,0,0,0,18,0,6,11,7,5,0,0,0,35,0,3,21,10,8,3,0,0,48,0,3,10,12,0,0,0,0,31,0,6,13,3
213041575,7,4,3,3,0,0,14,0,0,8,3,0,0,3,0,21,0,0,11,0,4,4,0,0,21,0,9,16,11,6,3,0,0,41,0,5,20,7,7,4,0,0,44,0,0,17,24,5,0,0,0,45,0,0,15,15,10,8,0,0,46,0,0,10,20,11,6,0,0,54,0,0,3,3,3,0,0,0,8,0,0,3,4,5,4,0,0,16,0,0,0,0,0,0,0,0,0,3,21,112,95,60,42,3,0,338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,5,6,0,4,0,0,3,0,0,17,4,5,3,9,3,8,0,0,32,5,8,0,5,5,3,0,0,21,0,10,11,8,0,0,3,0,33,0,4,13,4,9,7,0,0,33,0,5,10,5,8,9,0,0,21,0,0,5,3
213041576,3,0,0,0,0,0,7,0,0,0,7,3,0,0,0,13,0,0,4,4,6,0,4,0,23,0,0,11,12,4,3,0,0,31,0,3,26,9,11,6,0,0,54,0,3,12,5,11,4,0,0,37,0,0,9,10,12,9,0,0,40,0,0,8,20,25,8,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,74,72,72,32,12,0,276,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,3,4,3,0,0,3,6,0,0,10,4,4,0,5,4,6,0,0,13,4,0,7,3,4,3,4,0,26,0,3,6,6,9,5,0,0,32,0,7,3,7,0,0,0,0,24,0,0,0,0,6,0,0,0,14,0,0,5,5
213041577,0,8,5,0,0,0,19,0,6,15,14,5,3,0,0,42,0,8,24,12,3,5,0,0,60,0,6,43,21,19,12,3,0,101,0,7,42,34,14,9,5,0,106,0,3,49,34,26,17,4,0,135,0,0,32,41,22,10,3,0,107,0,0,33,34,27,16,7,0,119,0,0,3,12,5,6,0,0,19,0,0,5,20,17,10,5,0,54,0,0,0,0,0,0,0,0,4,5,49,253,242,153,100,30,0,832,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,4,3,0,0,0,0,9,8,8,8,4,5,0,0,0,29,16,11,9,7,0,7,0,0,46,20,30,8,8,8,9,3,0,87,9,35,28,19,11,7,6,0,115,6,32,37,29,19,17,6,0,149,0,22,48,28,27,11,6,0,145,0,8,36,27,18,15,6,0,103,0,8,27,19
213041578,7,6,0,0,0,0,17,0,0,13,6,3,3,0,0,27,0,4,12,12,5,3,3,0,46,0,14,28,17,9,0,0,0,74,0,16,47,36,14,0,3,0,121,0,0,42,26,5,9,0,0,80,0,0,13,22,14,3,3,0,62,0,0,26,18,27,13,3,0,84,0,0,4,3,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,36,196,157,93,45,13,0,545,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,7,0,4,0,0,4,0,0,0,14,6,6,9,6,0,0,0,0,18,0,0,8,9,11,0,0,0,31,0,11,7,7,8,3,0,0,32,0,0,11,7,4,4,0,0,29,0,0,19,4,8,0,0,0,34,0,5,8,6
213051361,8,7,8,6,0,4,34,0,3,11,10,3,0,0,0,33,0,0,15,20,4,10,4,0,59,0,0,56,27,12,15,5,0,109,0,11,42,31,18,12,5,0,112,0,3,63,30,15,3,4,0,127,0,0,26,21,23,11,5,0,88,0,0,29,45,22,15,0,0,113,0,0,7,14,6,0,0,0,29,0,0,7,12,12,6,6,0,40,0,0,0,5,4,0,0,0,5,16,39,284,221,132,87,28,4,821,0,0,0,4,5,8,0,0,15,4,0,0,0,0,0,0,0,3,0,6,3,4,0,3,0,0,14,3,3,6,4,7,3,0,0,32,24,19,13,13,7,4,0,0,78,32,41,22,9,12,8,0,0,127,8,64,43,19,18,10,0,0,159,0,48,89,47,36,29,4,0,261,4,36,100,77,50,34,7,0,303,0,18,66,40,45,32,0,0,191,0,0,29,32
213051362,9,12,4,0,5,0,32,0,4,17,14,5,11,6,0,44,0,0,18,19,3,9,4,0,58,0,14,37,31,16,14,5,0,110,0,14,68,25,21,9,0,0,154,0,5,63,37,26,10,3,0,145,0,0,32,28,24,11,0,0,93,0,4,38,35,30,25,0,0,131,0,0,6,8,7,6,0,0,23,0,0,3,6,20,13,6,0,48,0,0,0,0,0,0,0,0,5,10,60,302,218,172,126,34,0,913,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,3,4,0,0,3,5,0,21,0,3,6,9,0,3,0,0,24,3,4,6,5,5,0,0,0,26,3,8,10,13,6,7,5,0,47,0,7,14,8,4,6,0,0,42,0,12,20,17,13,7,0,0,71,0,7,28,21,5,5,0,0,59,0,0,7,12,11,3,0,0,37,0,0,7,3
213051363,18,5,10,0,0,0,39,0,6,15,19,9,8,4,4,58,0,18,42,37,23,11,4,0,142,0,30,82,60,43,26,11,0,249,0,21,127,81,53,40,11,0,335,0,4,112,102,70,39,12,0,334,0,8,61,80,63,39,4,0,251,0,3,97,160,124,67,12,0,462,0,0,19,32,19,9,0,0,87,0,0,10,49,34,16,3,0,116,0,3,6,5,0,0,0,0,6,12,105,603,639,462,259,66,5,2150,0,0,5,6,0,3,0,0,14,0,0,0,0,0,0,0,0,7,6,0,5,3,5,0,0,0,16,3,8,8,6,0,6,0,0,24,11,8,7,9,5,3,0,0,46,17,25,11,12,7,9,0,0,76,22,58,25,33,10,14,10,3,177,4,52,80,50,44,36,6,0,274,0,45,110,94,84,49,14,0,400,0,18,112,89,87,78,20,0,400,0,3,80,86
213051368,33,26,19,4,3,0,99,0,6,46,43,19,14,8,0,142,0,22,78,70,54,48,9,0,274,0,47,151,140,63,33,16,0,454,0,36,205,155,96,58,21,0,574,0,17,187,145,124,65,18,0,553,0,5,147,164,120,70,9,0,522,0,5,169,236,166,121,25,0,720,0,0,11,42,29,20,6,0,108,0,0,21,73,60,41,13,0,204,0,0,4,7,3,0,0,0,16,13,175,1073,1134,782,499,140,4,3814,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,10,5,0,3,5,3,0,0,0,16,0,5,6,9,0,0,3,0,24,5,19,10,10,5,7,0,0,62,16,10,20,22,10,8,5,0,94,9,20,47,30,20,13,6,0,145,5,28,81,56,38,17,6,0,233,0,29,89,80,36,23,9,0,264,0,16,69,47,39,17,5,0,193,0,7,27,38
213051464,0,7,4,5,5,0,19,0,0,7,10,6,0,4,0,19,0,5,11,10,9,0,0,0,34,0,3,9,15,14,3,3,0,49,0,7,21,13,8,4,0,0,58,0,0,21,16,26,9,0,0,73,0,4,10,15,10,8,0,0,47,0,0,14,32,20,11,0,0,78,0,0,0,13,6,5,0,0,31,0,0,0,19,14,8,4,0,42,0,0,0,0,0,0,0,0,4,3,24,107,174,115,55,20,0,500,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,3,5,0,0,0,0,14,3,5,8,7,0,4,0,0,26,3,10,11,14,0,0,4,0,28,0,4,6,14,3,0,3,0,33,0,0,8,3,5,6,0,0,23,0,0,12,6
